10000 50000
7680 6440 76
1787 360 42
3459 3943 69
8685 5309 50
754 2848 88
2446 4965 43
8462 9762 72
6823 8933 29
3440 1581 93
6521 7067 69
5405 7132 22
4355 3046 56
2675 3884 24
7371 9096 5
4105 3156 21
5691 8901 46
1906 2837 73
2181 2916 19
6562 7801 59
1599 1626 41
6999 6022 77
3328 2395 48
2208 4730 11
7672 9195 49
2609 221 43
5347 7926 36
2917 4820 28
5126 5398 82
5810 8258 29
2568 1971 68
3240 3038 75
3362 481 34
6130 8473 44
1855 1207 1
9970 5879 44
972 1884 76
2368 1499 43
3296 786 89
6836 7805 32
2237 2333 5
4223 2573 75
8093 7258 4
2542 2078 51
4253 898 41
3582 1294 45
2204 502 76
328 3538 67
3020 690 54
8206 8076 65
1584 868 90
4772 278 50
4364 1563 3
9479 7646 44
8152 9226 51
4729 2234 31
8229 5500 25
378 2691 97
925 1351 75
1600 1011 93
398 2979 81
1912 3336 31
576 4114 23
8642 6737 37
2674 1023 70
7888 5917 24
9064 7553 27
7862 5513 19
359 4559 78
6739 7976 94
8095 5642 28
4223 4002 32
3976 4144 45
6266 7095 26
8101 5021 78
5627 6147 93
5187 7297 36
2950 1106 43
1850 2135 67
5532 7258 21
4074 4401 2
127 1109 58
4855 4351 93
2258 3526 86
3342 1199 57
668 4545 71
1333 3795 62
2174 3605 56
4230 144 98
1640 3979 36
1475 355 22
5495 8093 71
1139 2971 79
5690 9322 96
9539 5644 66
7215 6734 28
7910 8288 67
2938 36 33
2349 3749 66
6023 5981 43
5943 9595 93
9666 6856 34
1842 2532 31
7030 7922 93
1631 733 26
4130 3581 45
7817 5961 18
1925 810 3
5518 9330 23
1002 3240 40
3364 897 34
2836 253 76
445 2779 7
1995 4417 59
8243 6868 64
6293 7464 94
8884 5484 52
6806 7086 3
7910 9479 61
1871 2058 17
8803 7102 43
6594 8813 75
6902 8888 70
2539 330 77
9684 7622 2
8664 7509 91
8788 8000 46
8370 9534 99
1887 2306 92
6258 6509 46
4327 4011 22
2324 1885 99
7947 6754 60
14 810 55
9961 6705 31
657 3445 23
419 3388 35
4551 2332 80
8890 9344 10
2259 612 37
5173 5934 10
8275 6881 35
579 1559 66
1569 666 100
7964 6903 89
2093 1159 80
2491 3019 52
4452 212 3
2406 1461 24
748 3645 24
9572 9893 73
4981 506 2
6989 7919 80
8464 7762 23
6950 9441 70
2715 3145 32
3930 2731 38
2163 4187 85
3353 775 34
393 992 35
2004 1264 34
2085 2016 24
6038 7588 58
7613 7758 44
7060 9588 48
6406 8671 23
8581 9881 55
7953 9938 88
7403 7262 81
3951 758 68
5920 5146 46
8933 5160 20
4449 2244 42
9073 6525 14
9254 9623 70
8426 9081 48
95 2301 75
9219 9464 54
2048 558 13
9832 6971 20
1541 1128 48
9070 6784 29
7230 8245 86
9135 8548 77
484 4706 18
8180 8409 51
9593 6444 34
4216 2819 47
5188 9298 70
9299 5460 33
2898 3768 34
6076 6141 75
2285 1384 68
2382 414 38
3985 2704 47
803 4659 17
7825 6016 36
2851 4183 13
1038 2842 92
3486 1953 51
704 1130 43
3661 4011 40
1610 1518 31
948 3951 28
4290 709 90
739 1395 89
4654 1625 47
4984 2404 52
7271 6006 49
3853 4955 57
8585 6498 9
1264 253 57
4065 1741 52
4045 3476 7
8469 7096 87
2174 1 99
4271 312 65
2419 51 80
3618 1033 35
10 4015 47
5762 7340 46
719 1535 92
6872 9043 32
3876 3477 48
5420 7506 2
9746 8375 97
7176 8078 24
7862 5801 39
275 1863 77
8956 9472 19
6395 9663 81
8351 9995 90
4369 3913 70
9719 9810 69
9345 6845 80
2456 2009 12
6030 9088 63
761 1491 69
2642 2598 68
7914 6792 41
2579 4962 56
2020 985 100
1151 4178 75
829 1465 15
8993 7333 1
3041 3459 61
4176 2710 72
8841 5832 70
14 2672 24
6943 8520 45
1471 1753 61
6703 7309 91
2342 2945 72
1584 4661 65
4786 2042 45
7720 5191 89
5742 8383 77
2635 4266 28
8756 8630 42
5141 7330 18
5081 9136 98
4738 285 45
2300 1646 27
5388 7512 21
7175 7267 29
4853 2732 31
636 4094 30
3384 2412 76
5736 9270 100
8748 6062 86
9962 6774 94
9200 5191 19
7860 8080 95
5504 6569 43
1449 4363 5
5014 9791 46
2269 1303 67
6849 6349 87
8288 5222 98
5465 6690 86
9451 8219 95
3696 63 82
6840 9315 63
2058 2534 55
8037 5328 13
9077 7597 61
2313 3226 23
6689 7403 75
4389 1438 69
2465 3384 44
8453 9833 64
5536 7070 32
6132 5916 96
2188 3916 28
8915 6143 37
8046 8423 37
3313 3047 17
9232 5384 85
7163 9633 76
1541 587 5
7590 9326 30
8531 9243 23
2095 48 69
3652 2969 89
2634 2353 83
7064 8916 23
9936 5552 63
5339 9184 93
4750 644 17
437 2281 6
9828 5288 81
8005 7190 82
1019 288 27
7373 9688 53
2102 2304 61
8849 7250 65
777 3889 47
3159 608 83
6565 7309 54
6711 6746 93
2817 232 93
6939 9536 77
2858 2879 27
7352 5292 20
5275 5578 94
8731 9853 11
8653 5907 84
597 1408 17
5376 5773 1
3383 3103 59
7407 5288 87
8238 5476 34
4584 569 20
1087 2587 92
1777 1628 71
7763 6389 31
1548 4908 48
244 1770 36
1507 1838 26
9110 5483 9
9652 6236 15
3574 3496 82
9541 7901 96
6734 7093 51
3664 2527 76
6990 5988 63
9952 7344 97
8732 6032 6
9938 7030 66
7597 6693 44
9893 5843 13
3889 595 28
3361 2460 54
4450 2978 53
7875 7679 30
3165 2653 32
2063 4386 93
3254 2841 27
4580 1553 51
648 2436 74
1395 2926 30
9763 6072 14
1392 4984 94
5395 8831 36
7855 8254 75
695 1646 58
9151 5555 75
8583 8660 82
5066 7361 80
2293 1177 9
8483 9568 46
3684 2057 37
7830 6662 86
5636 7809 2
986 389 35
635 4646 72
8058 8658 41
692 2722 98
8151 8041 72
1516 4352 13
5143 8796 29
9367 5469 6
7465 6035 17
5255 7303 23
7758 6067 95
6053 8887 23
8057 7625 98
8685 8128 32
2679 4366 24
5102 7983 11
5688 8618 91
303 2699 12
9587 5114 27
7155 8612 25
8669 5331 6
9813 9093 39
7778 6750 91
2860 3907 69
6106 9644 87
2576 4349 10
4749 986 90
5322 6132 82
351 4795 42
1696 4090 81
2524 3914 2
9470 9660 55
1228 1231 7
9381 8706 34
6752 9526 82
9615 6755 98
3858 158 20
8208 6516 39
8841 9997 56
1574 3399 45
122 4158 13
2098 1429 23
8647 6300 1
6221 7055 80
4588 4350 22
5275 5598 5
1444 4003 91
8754 5160 96
6640 8261 63
3139 1140 14
4039 1776 49
1704 4410 13
2119 1857 2
5684 9325 10
602 3889 10
9118 6322 76
609 2008 3
9485 6785 38
1108 1060 4
2876 1504 72
4455 2642 58
8151 9349 46
47 4097 45
7964 9938 52
3818 3060 84
5435 5728 20
8514 7462 16
806 583 78
7026 8661 93
4345 2241 94
7399 9313 97
2314 3084 84
7895 9899 53
9361 5734 39
4853 472 55
7521 8065 43
6378 8430 74
2861 1374 46
5685 7603 88
6339 8723 74
7516 8379 52
3604 1447 64
9992 6888 79
6313 8106 66
525 4177 83
2103 1096 73
1838 317 63
900 3244 67
2397 1759 72
5255 6119 74
4832 2577 66
2443 4224 19
1685 4754 63
7412 7882 96
3174 4890 2
7911 6211 61
1245 123 5
1974 2297 74
6313 5495 11
5682 6621 15
1086 3430 18
2502 2841 6
8145 6295 57
8538 5787 68
7865 6531 27
7621 9242 84
3423 15 30
8666 9877 29
4406 496 96
1099 785 28
5891 5046 84
3384 2321 79
4093 4307 9
7641 9173 75
3990 2779 90
8567 6878 63
2375 4404 76
3287 1061 45
8303 6021 84
7454 6657 91
1773 3360 29
77 1727 87
5177 8113 49
2966 266 42
4862 3662 100
292 898 94
2778 3958 67
3463 2014 32
7508 6284 82
6749 6708 33
3413 2252 50
7002 7437 64
935 2666 47
9400 6860 54
6408 7479 26
9919 5317 44
3088 4853 64
190 3696 89
9374 8888 49
2431 1708 37
7398 9236 57
5534 9758 86
6397 5603 42
3498 4130 66
3939 3582 55
2499 78 66
1863 1777 86
2297 1611 56
8438 8793 86
4731 4845 54
7453 8318 45
2005 1408 32
4481 443 7
2128 3386 33
6062 7715 36
61 422 30
6733 8883 42
8338 8293 29
2571 3301 100
6755 6676 14
7328 7896 100
9601 8258 5
5 3466 73
566 3280 94
6733 6704 65
2879 1249 3
2148 4794 12
8 2721 77
5986 7418 54
7387 8920 39
5025 8339 32
6281 9670 65
3874 619 3
6870 6406 37
4316 1883 51
1824 2492 29
4397 3403 33
6001 9009 38
5366 7729 57
4688 3899 46
5970 6968 49
2483 2679 23
7127 7571 27
5616 6793 37
915 1513 86
7911 6096 31
7703 6775 48
9881 7701 14
8351 5340 37
2275 1586 28
8848 6718 70
9067 5012 45
3312 39 15
6321 5714 41
2953 396 85
7599 5013 56
2830 4665 80
4409 3360 12
1052 320 94
4158 704 90
6746 6121 21
6348 6571 45
5689 6257 52
1359 242 93
5539 6429 66
7130 6256 8
1039 2701 94
3907 4802 36
2331 4579 64
8651 8782 50
5968 6299 82
4196 3566 8
4530 4515 75
4304 2876 88
9885 5049 5
4704 1789 94
4632 2001 96
6938 8832 37
6357 9439 21
7978 5798 42
1126 2702 16
7641 6857 3
1713 4161 5
4688 2150 17
1109 4392 2
2518 4309 66
9187 7815 2
2797 701 15
8869 9213 35
3905 771 30
8873 9288 84
8384 6969 84
2646 1019 100
2594 3608 20
357 4633 29
8929 9968 10
5265 9841 53
1226 4781 20
7519 7026 40
8202 6378 4
8462 8045 35
202 4062 47
2848 1080 78
3467 3899 15
4247 439 63
9474 5171 90
7344 9179 8
308 1636 60
8866 5380 20
9779 8963 32
7303 8896 74
870 682 7
7506 7860 91
8236 5923 11
4287 4199 56
3426 1060 61
6446 7236 21
8831 9618 99
4624 4189 7
1303 840 26
2760 4018 3
9933 9215 12
8466 7546 20
2822 3101 62
5102 7791 68
5244 7528 59
6445 7972 38
9369 8930 31
1835 2071 57
2711 4388 4
3603 1849 3
1702 3404 72
9406 7866 71
2574 1057 85
9924 8351 8
2392 1883 71
1632 990 38
4416 549 28
9919 6110 19
197 1717 31
8153 6570 40
4087 184 32
8238 5260 51
9504 8528 77
8018 8323 11
4987 4271 40
7578 9719 83
824 3595 70
1764 4210 53
6149 5090 41
4330 1966 96
2165 4941 9
5431 5411 43
1285 1878 95
1831 2671 63
8705 9795 9
355 3982 12
5475 8355 63
483 1289 60
5492 8677 89
6577 8488 1
4809 4246 81
3188 2482 35
2038 1809 81
5658 6402 67
1958 582 59
8844 5489 69
4128 3837 82
6085 5896 15
8859 8234 59
8867 5965 75
3139 1848 74
372 3586 40
5360 5864 28
2666 859 81
7166 8249 11
607 1582 55
8871 6702 29
9281 9986 19
2434 1269 75
3254 1426 14
2711 388 35
1441 4097 90
2201 4060 26
7867 7542 99
7194 6512 78
9450 9263 15
4113 2092 68
2860 927 68
9439 7111 67
3388 281 82
7365 5171 99
2164 668 2
8463 9570 47
5441 5023 35
1347 3848 94
8098 6899 52
1738 1813 25
7785 8022 60
862 3890 35
4231 292 44
8346 7808 59
4267 4350 71
8709 7454 5
3788 1764 13
4446 3458 4
178 404 19
648 3484 49
4024 2562 92
7071 6744 2
8116 6752 68
9161 7242 72
8309 7117 95
2438 1217 9
9612 7039 73
5264 8734 54
35 4035 52
6731 5132 50
3672 1409 56
4597 959 20
8274 6346 37
8479 7815 64
1978 675 97
6161 6308 38
5188 6154 7
7961 8208 80
6307 8405 44
4188 1042 36
3807 1368 85
2707 1703 84
4026 333 18
368 2321 24
198 4611 61
4453 3914 7
7064 9417 64
211 3855 9
2736 4057 10
4520 558 69
3902 3992 62
1815 4722 28
3518 2986 82
8196 9052 89
5868 7664 49
2349 2497 2
5392 5451 72
5681 9552 96
9651 9159 8
2060 3266 75
7392 9507 22
4841 194 10
8059 6501 49
7990 8525 4
4549 4513 67
8939 8649 85
6541 5288 8
9386 6207 77
1312 1458 5
7096 6818 91
4729 110 53
7762 5350 59
9329 8574 11
4225 3324 7
9104 8126 38
9878 5387 25
9825 8804 95
3654 1070 7
2458 2567 62
9486 6498 74
1017 4441 36
8191 7014 83
6191 8214 86
7819 8994 68
2872 179 68
4789 4234 51
9017 8322 10
9125 6483 73
5952 6291 6
8497 6578 8
5615 5498 72
2653 2849 85
9809 5805 68
8091 8883 3
3475 1476 43
5971 8717 45
8564 5601 21
5084 8549 71
4636 2840 79
2440 1388 49
5552 6285 27
732 1501 82
6452 9034 3
7660 6165 65
7839 7864 53
6731 9747 55
2738 3186 53
1297 4607 27
1481 343 65
2530 1612 72
6943 6855 91
2125 4839 62
3526 1731 58
2714 4623 77
6605 6862 2
6851 5645 36
5095 8728 38
843 435 66
8890 5279 68
9377 9639 84
5236 5493 41
8806 6974 12
5088 8879 72
4386 4611 79
4023 3938 42
3946 1583 36
2015 3390 77
3877 1680 86
871 4100 24
3905 2844 5
1376 1897 88
3018 1412 29
9317 7067 46
6908 5340 81
2003 4024 29
6195 5135 1
5649 9452 76
4665 2924 12
2577 3673 54
7360 9293 6
5269 7630 80
7587 7277 90
9946 9458 90
6745 5279 88
55 1231 9
1562 1555 39
1654 2041 66
5527 5082 37
4458 2934 77
7421 8567 94
5591 7966 22
8266 8629 64
5149 6426 60
7958 7389 65
2981 1559 44
6691 6087 30
7561 5314 41
9221 6573 61
7160 7010 75
9971 7525 12
5031 9922 59
3043 373 84
6464 5102 24
4849 2759 66
150 243 25
5168 9972 13
5087 9457 24
1798 4099 17
1136 3242 31
2628 272 8
292 4290 79
1852 839 96
4661 4750 95
4521 1728 11
4913 4671 9
4386 2746 46
9222 8550 77
1934 1098 38
7789 8927 67
2880 490 78
7186 5232 9
2060 1597 10
7745 5880 45
8736 6982 84
3179 4322 31
4196 2078 82
6814 9041 93
4009 3157 61
6192 7315 5
6653 9854 8
4997 2688 6
1605 3453 18
7355 6810 27
6946 8185 51
293 813 97
5332 6356 51
9716 9853 76
17 4887 37
6919 9588 31
3702 1673 1
8540 5883 11
8300 8959 50
100 4693 20
4820 1594 28
3130 3537 15
8027 8902 14
6356 8671 20
9134 5519 84
4560 3951 21
4567 3779 42
7488 6063 40
5037 8876 55
8494 9587 4
4391 4373 30
1832 509 89
7674 7210 88
4844 1980 19
3269 1786 64
1460 782 63
8300 5278 73
9611 6840 21
114 3081 90
5726 8010 78
2733 3039 1
5836 5341 43
733 8 15
6926 6518 75
1572 4571 97
2191 2 61
2078 2245 58
4620 4258 51
1338 4834 54
5540 9174 95
4544 4376 44
4320 3843 78
5089 7808 96
5652 9679 83
3370 1070 93
5132 8329 56
640 1278 87
3863 3467 61
708 2599 6
2247 4586 14
6383 7249 69
6927 8154 85
8655 9264 87
8283 7923 37
2888 1856 81
5331 7641 24
9604 5328 26
2127 3597 73
8851 9769 73
779 2223 22
8475 5150 6
3940 2549 90
472 116 24
6650 6738 35
4468 3241 79
6140 9946 5
6536 7389 67
6302 8266 33
3720 1165 15
6901 5002 87
4963 1445 67
4760 2124 8
7328 8483 22
2305 4764 8
2770 801 84
9930 5719 100
6189 8945 24
888 3806 72
5270 6520 43
2571 4602 42
2869 1373 94
3267 815 5
5718 5552 64
5452 6842 70
7563 5037 9
5410 6653 1
5211 6969 35
7877 6224 93
1102 2529 28
454 71 23
5607 5287 46
6608 8536 47
5416 6078 49
2015 2635 43
6272 6707 48
4435 2226 8
7560 8780 24
1406 4768 48
6161 8994 50
6961 6396 98
1567 2960 57
2051 3460 52
4112 4547 97
4993 3412 65
942 2337 73
2478 4303 71
5832 6252 1
1549 2170 13
4476 4742 52
2753 1421 49
1736 4901 31
1755 2443 23
6803 5502 55
6196 9126 83
1473 546 91
6742 7918 79
7108 9797 91
4558 273 86
2363 2332 33
5821 7201 14
6126 5396 96
8850 6019 2
863 1520 39
408 3700 76
3698 2233 41
4446 4756 28
3829 3261 60
1634 1844 82
9384 5306 25
44 4009 87
7678 5705 85
9065 6432 20
2250 2717 59
8085 5730 21
5522 9883 91
7703 6687 35
9151 9970 12
9376 5188 90
2610 2138 51
9252 8623 71
5272 9582 57
966 4359 82
9143 6116 87
2864 4014 33
902 3017 49
464 2248 63
8280 7391 98
1972 1107 33
9889 8512 74
1327 279 24
8223 6161 88
8280 9893 76
594 1058 91
1178 4434 34
8947 9011 80
8118 5538 54
4968 622 6
298 1263 85
246 2529 45
7285 6097 48
1797 2218 83
9448 7508 31
9424 8507 45
9126 5463 54
3441 4533 62
2620 3881 75
5640 5190 74
8249 7084 73
1773 2677 68
686 4436 2
3377 2202 56
3335 3102 77
3401 2905 38
4328 667 44
8018 8837 88
2057 3444 79
4525 3054 75
9978 6429 59
8132 9877 46
3399 1068 12
4515 3245 77
8428 6792 34
9935 9522 19
5849 8636 63
4554 3346 7
3446 3355 74
4676 4392 11
6152 6539 73
1331 2774 99
4426 1484 11
2196 2504 14
956 3416 23
9351 8109 53
879 3570 63
8350 7335 97
4607 3625 21
957 4039 89
4375 4907 13
9491 7724 58
2391 4228 92
9480 6546 97
1585 1759 50
7445 9301 95
6335 5472 92
5462 7165 35
4535 3426 35
2418 4185 26
6303 8204 90
5105 7438 98
1504 3084 83
597 4719 91
4510 1734 43
2169 148 16
3261 2907 28
7180 9668 82
2629 3485 10
2399 4381 76
2199 2519 22
7218 9672 9
7630 5910 28
2858 2264 77
7631 7428 46
7894 6649 84
8840 9514 46
9100 6810 64
7459 6426 43
8888 5901 54
2724 213 40
1270 396 81
4807 3184 96
8186 7195 77
7514 8342 99
8071 8098 65
832 267 51
5140 6578 14
7772 9901 28
864 365 61
2810 2803 29
6087 9071 84
4601 3743 66
1065 1321 73
6714 6262 4
2625 3666 56
8953 8380 18
9532 7934 80
6307 5809 7
4686 2577 91
3279 920 49
7672 9394 57
5205 5821 67
5308 5170 68
9825 9340 79
6454 8060 87
2344 4895 37
5148 9133 46
9440 8902 86
8527 6810 7
6204 5997 57
8576 7742 76
9374 9795 96
4427 2467 14
8795 6583 99
8198 9654 26
6426 8659 59
6930 7757 79
7404 7995 28
6265 8106 17
5781 5156 59
3926 1279 23
6409 5407 33
9431 5080 14
4487 2021 90
2982 1654 76
2465 2402 41
1883 2265 65
1634 75 34
2235 3515 17
4518 1530 59
9740 9529 47
2340 2663 73
2342 4130 59
2143 2022 37
3819 287 20
2552 3349 43
1070 1643 82
4261 532 85
7392 6411 9
1557 2484 86
9398 5949 47
8713 9539 22
4747 1986 9
3876 2508 76
1564 405 30
3036 4473 67
5758 8123 59
9398 6419 83
6946 8194 57
7533 5485 26
8009 6004 89
5506 8830 72
9096 9691 50
3493 1749 29
2981 2348 61
5018 6677 70
151 4182 76
949 4688 75
4793 1561 11
5750 9046 98
4135 3178 50
4709 2005 71
2406 43 20
5343 7319 74
1608 1556 65
4349 4505 55
9510 8199 12
4396 4104 44
5219 8997 49
4383 1187 93
6727 6108 100
6735 9078 22
6225 8946 11
4563 1811 88
1924 2640 68
1015 4632 33
3770 3585 20
6729 5181 63
1539 3370 96
6742 9092 44
6671 9153 7
4449 961 12
8415 6488 14
3845 4930 56
6167 7978 74
9629 5598 33
1247 2498 45
2458 2791 47
3101 3672 13
9973 5105 34
8515 5509 90
9432 6778 83
9415 9579 60
2488 4426 71
1685 1704 62
9077 5554 95
4119 4265 64
5096 9687 41
9357 7441 93
5564 6773 69
2189 3137 41
7814 6781 77
8203 7655 20
893 4761 51
6889 6281 64
6993 7133 35
8504 5176 98
1727 2126 30
9597 9488 86
4971 348 67
6404 7660 26
6668 8921 65
6592 8092 54
7315 6032 71
9289 5640 62
8371 9049 74
2787 4043 50
6722 7793 46
9293 7522 29
4614 3532 44
1103 3741 26
1353 4605 13
8050 5787 73
4125 1082 69
4564 2919 10
1056 4114 84
9785 8503 100
1345 384 44
5834 7944 23
688 4071 60
361 381 22
8169 6637 75
6202 8400 49
9985 7898 62
5028 9413 96
5015 7640 9
150 4835 25
2244 3738 78
5097 9467 14
3787 3910 44
1628 2577 80
5385 8741 41
9330 5520 52
2853 1191 83
9885 6352 61
5424 9098 6
4127 1801 64
6142 7714 44
8323 8847 82
9107 9247 51
8896 6365 5
3287 3028 66
3741 1548 27
7954 6107 60
3214 2035 81
7047 5843 55
9125 8877 20
2837 4404 85
1929 2016 3
4344 48 34
5242 7018 66
1148 2657 72
5706 5212 64
4618 3439 77
5341 5265 78
4105 2305 80
3377 1069 73
6246 7192 19
1806 2711 55
2947 4881 70
2975 3257 18
7499 6753 18
2639 4941 79
4220 1553 58
4917 1679 51
547 481 41
335 3455 21
1731 110 54
4810 3645 78
8030 5853 58
5432 9341 63
9241 5703 21
6463 6507 62
4548 309 52
7073 8565 33
3023 1556 44
5742 9790 17
2406 384 5
7675 9790 51
9222 9929 47
221 1636 54
8605 8306 93
9518 5822 98
4557 2351 40
7679 5773 50
1952 3852 7
2700 3700 79
3197 250 78
3963 1704 82
2225 795 42
3564 3526 29
167 3603 98
6993 8209 78
1792 3143 16
5815 7467 54
9331 8919 25
7251 5352 62
2254 2173 96
5254 5977 62
5290 8980 66
7633 6220 32
354 1147 69
1217 2350 81
5684 8850 15
6491 9195 72
8486 6778 31
7896 5274 84
9937 7087 40
3154 3419 89
8849 5566 52
6925 9346 71
9907 5153 42
8862 8859 37
4486 551 4
9743 7893 35
8146 5366 28
5184 7601 17
7939 5827 22
3903 1634 69
1733 2334 65
9545 7189 72
9073 5369 21
950 4344 16
4087 4783 43
9048 9324 15
8146 9287 16
6316 7779 54
6279 9271 23
127 2772 10
5717 5459 63
1233 1837 39
1949 1285 27
1765 4421 87
2330 140 4
9742 6153 63
7842 9319 82
8132 8325 2
9892 7313 67
6804 5040 27
3832 1972 89
731 947 42
5153 9912 47
7291 8352 39
1285 1299 45
4364 3460 65
1107 3567 67
6116 7551 80
2227 1697 2
8958 5992 76
3649 2413 94
6375 5595 11
5379 9805 68
7851 7309 86
8838 5785 92
9476 6851 43
8348 8142 20
995 985 60
8040 9873 15
9733 9527 78
7255 6394 11
3198 123 31
5016 9452 75
6120 7419 8
37 1673 48
9461 6337 75
5408 6239 8
4952 4775 89
1662 503 9
6760 6082 8
302 570 66
1917 2593 38
9051 5140 99
2264 1045 72
8613 9891 15
3111 4432 80
8076 8943 40
6710 5488 42
2445 1233 47
6822 6074 94
8993 6701 83
4081 697 39
6317 8402 66
9147 5942 89
9380 5670 27
2331 1399 80
6126 5980 33
5799 8946 43
8437 6111 89
9867 5432 98
8642 5534 40
8658 8148 59
6235 9184 78
6259 6067 48
6256 5239 83
4772 1324 50
6457 7679 74
7226 9015 62
305 1237 100
3183 103 32
310 2905 33
8786 9114 3
5982 6854 23
578 3717 2
778 4527 96
2570 4210 18
6678 9154 52
8798 5499 9
7127 6830 60
9572 8734 51
2611 2934 80
1484 993 32
5500 6685 45
6136 9804 52
557 4145 6
5372 5748 41
6554 5809 7
5478 7227 64
1500 1009 57
4694 2667 11
6434 6835 60
1327 4754 88
793 438 32
7900 6925 28
7909 7760 94
1339 2391 97
5549 6997 100
6029 9728 44
7914 8671 24
8731 5864 39
1351 4661 73
4322 4290 71
8922 5254 30
512 3764 79
5369 9765 28
7276 5483 87
7078 7780 27
7169 5697 72
3987 1114 77
8123 6745 10
2694 3927 49
7823 7726 29
8302 7373 60
5847 6313 11
3003 4190 24
5484 8618 16
2169 3554 8
6593 7380 20
269 624 36
4590 2579 11
806 1809 78
7106 5782 92
7237 9874 26
7592 8007 35
7396 9216 65
3346 4503 2
122 1467 63
633 2469 59
8758 8637 61
7522 9190 55
8767 7370 59
2329 2419 84
3522 1776 94
6082 7816 75
4883 3853 70
1058 3064 91
5713 9606 13
8858 8372 24
2286 3780 58
8980 5755 27
4821 1422 86
8603 5465 64
3482 1483 10
5455 5258 43
837 1518 10
3470 2757 94
5758 9114 11
8420 7595 61
9770 7918 37
6203 6382 93
7300 8848 17
7387 5484 100
2628 3195 52
6179 7964 57
2763 1370 89
8997 8614 22
1812 3204 35
6773 7428 56
4165 3632 24
5354 7317 81
5835 5328 75
8188 7014 46
7257 5552 66
8563 5633 53
4481 101 56
1102 1887 28
272 1399 28
4873 3855 79
6462 8553 59
9749 7319 25
1347 2934 77
299 1207 31
7027 6771 56
4841 347 23
6442 7786 51
4035 2615 65
8737 9418 72
4058 4338 5
5894 7113 58
2392 3517 83
8183 6604 43
6010 9819 93
7704 7315 27
4116 4457 80
2215 4032 30
8952 7780 75
886 4350 41
4751 3783 42
9489 5611 17
117 3076 51
7211 5384 50
4609 1360 4
565 3789 13
9834 7297 18
5655 9751 26
9034 5865 95
4324 1468 34
6222 6914 5
7146 8628 70
5188 6481 100
2247 3247 93
4052 1541 71
8205 5586 1
7607 9334 79
8118 8852 35
8322 9408 34
5295 7922 1
6979 8871 1
5577 8313 58
6914 8603 25
2619 306 82
809 2843 57
7777 7765 50
8748 5691 66
4560 1249 17
8178 7775 58
4870 2935 17
9689 9815 41
9766 6588 77
4909 1499 10
1762 3573 16
5281 5294 55
8959 9594 52
5195 8069 43
844 165 32
9652 7103 27
5546 8730 54
9318 8595 86
5861 8670 81
7700 6791 50
4984 834 16
5996 8261 1
6685 7663 40
7527 7469 34
6491 9889 65
4488 2159 31
5957 6806 9
9937 9815 21
7033 8134 96
6656 8410 12
7566 8930 57
2511 1853 46
8444 9742 63
8663 7875 76
1911 2152 65
2356 3981 88
1420 4433 11
8636 5609 63
7050 7625 60
8335 5717 4
1650 1852 46
183 2106 51
9783 6561 19
7057 5171 78
14 1047 83
8587 6549 3
2479 1263 55
1787 1695 64
8921 9175 3
7421 7233 52
3001 627 84
5605 6430 100
27 1820 91
505 2779 91
1303 1114 80
7400 7631 97
8861 6691 38
2381 1275 97
1745 3348 41
1539 2177 62
7607 8276 87
7714 7511 100
991 2005 37
5000 5739 63
5282 6100 92
985 645 71
866 1118 24
4368 130 42
4885 4915 66
5970 5116 30
1643 93 15
3433 2669 95
6803 5479 95
8103 9483 24
2913 2087 47
2934 4378 95
5291 8494 34
6678 5415 23
4470 3780 35
7143 8825 85
2109 1406 20
354 4824 48
506 3090 8
9859 9696 15
4611 4055 66
4057 1468 26
3934 1656 35
6220 9940 88
6740 7407 16
1614 1185 2
3817 4107 33
4818 2126 58
857 3468 94
1480 4583 29
8853 6284 85
3782 2482 97
6484 6749 81
6712 8554 87
2937 431 56
8896 9321 45
9347 7472 70
814 4459 80
7712 9603 88
8288 6327 99
3656 3316 29
2690 1686 46
3464 1816 99
8312 8108 68
1987 1711 90
6063 9380 84
106 2299 7
2247 1262 31
9981 5896 94
9338 9699 28
5616 8404 61
9630 7340 54
5559 5742 26
2591 4784 81
9809 7200 96
5733 5220 12
4655 4726 74
9452 9130 24
2518 4694 17
8806 6901 19
3664 1967 6
1586 4449 46
5607 5572 25
5608 7821 19
4826 1856 59
7955 8250 59
2421 570 17
1437 3066 24
8085 7552 82
6589 7899 88
3889 157 84
2124 3756 87
3682 540 59
3459 4829 20
4683 4972 72
6718 8136 81
6633 8555 78
4187 3132 2
7243 6349 80
1227 1078 9
418 861 56
4624 2455 32
9146 9856 77
5309 8179 45
9871 6510 58
8257 9198 76
1840 1218 45
8443 8790 61
3631 3311 20
9366 9373 63
9407 9506 14
2390 174 81
7580 6813 78
3777 3173 72
2854 263 10
4263 3529 78
2253 4150 26
9810 8155 48
4358 3247 2
9086 6734 48
5844 7794 55
8249 7927 11
5951 5784 25
3412 3251 36
7896 7358 1
2791 4253 15
4146 4042 37
3672 631 59
9826 6074 23
4573 621 88
8456 7866 49
2508 824 16
2571 1484 87
1106 4030 53
7120 9143 39
4265 3380 25
8116 7186 59
175 4726 8
364 3855 30
7421 5699 6
1468 2266 95
3549 4379 74
1188 2442 84
8587 9042 91
3572 4236 39
6125 8700 62
2321 1277 24
9963 7657 25
565 4214 1
6518 9112 53
5218 5759 48
4404 3837 44
8983 6438 20
5322 8188 75
