500 2500
472 295 3
363 268 74
162 2 30
269 497 100
193 202 99
298 279 30
307 256 98
403 263 40
280 334 96
465 388 54
90 76 66
120 178 89
410 303 98
370 308 71
463 358 36
281 380 74
395 355 82
63 160 25
248 232 27
304 424 45
109 12 76
447 469 36
493 447 46
104 106 49
196 200 4
433 415 89
220 174 3
65 140 95
194 214 85
208 152 65
82 206 68
377 331 36
278 409 41
166 143 72
17 107 14
444 268 16
400 404 73
483 329 74
330 448 63
174 48 8
293 355 17
235 7 34
88 165 10
50 219 27
58 134 39
179 6 97
189 54 78
247 168 59
468 263 15
105 225 67
439 285 53
226 142 15
164 248 66
177 126 96
166 209 49
4 140 62
4 58 96
440 399 100
418 254 38
35 190 17
331 418 78
254 279 43
262 475 62
482 259 98
383 458 55
18 150 35
371 310 65
52 153 13
41 218 30
400 294 9
208 220 40
447 460 69
454 300 11
276 317 45
15 103 18
441 412 26
220 241 75
198 80 56
249 104 27
284 465 26
416 388 17
431 331 62
382 265 57
169 28 95
36 243 43
389 425 32
79 11 74
169 52 40
21 220 63
437 432 70
36 167 6
96 133 24
337 396 21
155 166 9
215 230 25
56 106 84
346 308 54
150 154 97
222 5 52
438 483 69
194 21 14
30 203 15
296 318 16
457 369 91
134 171 82
358 294 11
302 341 80
214 84 90
317 304 97
228 240 39
101 247 22
89 213 48
129 20 14
38 81 73
6 36 49
134 76 19
497 278 59
396 260 67
35 59 60
136 10 43
379 355 19
324 455 37
120 47 25
350 443 17
5 8 8
158 155 77
158 93 46
376 312 52
244 157 40
462 362 9
104 187 77
411 285 19
243 21 18
164 114 95
232 98 78
338 381 7
493 453 6
455 415 87
388 262 13
158 94 3
365 354 48
339 490 92
340 392 100
431 333 93
419 365 26
185 105 77
412 399 5
491 484 89
2 147 52
353 265 36
69 192 53
276 372 4
254 459 57
253 264 69
253 366 71
497 281 73
2 89 51
288 471 58
302 324 96
222 189 25
435 334 27
94 8 91
235 98 15
46 10 12
431 268 30
0 51 74
129 26 44
361 381 75
198 47 78
