5000 25000
3301 74 16
2128 1071 58
4667 3606 55
319 2667 24
795 4517 100
1313 4130 36
574 4543 28
2499 576 38
4869 1240 42
196 1922 30
1706 3280 51
4821 1295 77
217 3503 43
3736 2756 40
2102 352 49
2018 2160 61
3474 2296 89
1720 1034 69
2398 3191 52
1090 4598 2
1821 544 59
4206 1694 51
4911 1557 100
3037 1366 95
330 4359 56
4169 1210 86
3847 4369 16
4945 4392 73
4272 4211 67
3023 323 1
2660 2474 87
1827 1793 16
2553 989 64
4697 469 16
1492 3261 78
4505 4417 41
3060 2357 45
739 2873 3
1338 4260 76
2673 3017 3
1489 1507 89
1813 4747 14
1305 591 20
4497 1196 76
3238 973 47
761 2479 83
3497 1314 100
842 3215 3
3248 1895 28
776 396 5
2655 2083 18
1939 228 73
1142 4403 53
4267 2153 31
2258 894 1
3463 2545 25
575 301 31
4052 1027 42
3393 3095 18
4403 4030 13
3210 2914 1
783 48 56
768 4852 20
3767 492 79
622 558 45
3632 2421 82
1241 2708 23
199 4289 21
4008 1000 97
1930 3395 44
2200 2896 64
4422 1953 85
3161 1172 72
4713 2272 20
112 4029 71
1655 1927 20
842 2228 48
2253 3898 57
3906 107 38
3961 3697 90
174 2458 30
1884 2565 37
964 3413 21
1517 4538 52
1047 3077 64
2587 2157 75
3502 4853 47
1246 3593 79
3893 3471 17
4201 2391 44
312 1403 92
2869 984 37
1201 3648 67
1015 1114 84
2536 4962 38
1303 4199 29
1464 4114 27
1344 1731 58
1576 311 47
4181 4399 74
1690 4778 58
1137 4549 85
1709 2703 16
423 868 21
3554 3766 11
4078 614 5
4307 4117 51
1228 74 46
3607 264 86
4217 3118 75
2644 4589 75
2018 4713 50
432 3798 54
3287 4227 20
3280 4272 21
230 3707 31
4974 2285 56
3033 2319 33
4791 2012 92
4495 3802 68
2707 4265 64
1364 258 100
2146 4375 77
3220 2784 28
2616 2826 56
4270 2908 67
1936 2784 89
2200 2071 86
3852 4646 53
645 4131 48
2757 4978 57
663 575 50
152 2582 22
1533 3970 87
1413 1734 84
2631 1598 71
4447 1847 93
2510 1914 71
2206 2220 93
189 2882 61
3322 4070 97
1313 2353 80
1997 3774 47
945 2195 39
2921 96 6
2325 2200 39
3799 2697 97
4648 3748 15
4446 2132 7
1170 43 6
3369 2801 66
742 1241 73
4811 4911 1
2553 4473 11
1650 303 10
2933 2115 5
2947 691 45
1814 707 79
2252 818 5
3661 2174 49
4621 2756 40
1827 3705 30
2226 696 58
689 4269 100
3477 560 76
2610 2439 70
2755 1624 36
930 1620 58
1148 3177 48
3935 398 26
510 4773 36
668 4451 89
103 1713 34
1592 4391 54
1383 3168 70
987 2227 76
638 4794 52
2059 4834 49
278 531 65
2912 3465 54
1362 4912 67
3802 1396 67
3655 2214 67
2821 3936 34
857 3524 52
3397 4934 4
1684 3825 55
1826 3596 58
2694 552 89
2851 3202 61
4911 220 94
1546 4842 43
4416 761 9
2023 4745 30
1757 1734 41
2950 1452 17
2964 621 89
1172 447 10
1005 1960 80
4309 624 19
3279 4777 42
3116 3559 13
2998 4205 97
1870 697 70
4419 4854 20
203 1307 88
207 1377 68
779 4733 93
2842 737 81
1835 1635 2
1128 635 74
1042 3486 50
80 2229 47
2308 1983 38
4854 1857 38
1522 3621 50
4938 1750 88
386 431 16
2325 1871 43
4448 3417 35
4429 1355 68
1147 2694 61
1495 2283 57
4676 4822 71
3185 985 53
3411 935 36
4665 1935 11
2436 3153 55
3315 1416 8
1278 2039 79
205 2372 53
1948 505 30
4225 1531 100
2474 418 80
1330 1480 47
2879 3671 56
2728 152 91
238 2098 29
4296 1412 13
3718 4646 72
378 4409 12
923 1081 83
193 3093 52
3875 894 58
1363 1141 72
1037 4175 72
4746 4197 19
1673 1564 42
1042 4416 86
1142 126 2
2536 1941 99
1627 116 82
4323 4771 86
4104 2067 20
4366 1138 68
2527 1479 3
747 1432 7
4117 1263 39
1530 1032 87
2790 1088 15
4365 1205 13
2261 2747 41
1640 2959 69
2777 568 58
153 2251 61
875 3137 96
4111 4513 95
2499 1938 24
4508 2635 79
660 1719 23
3192 3390 13
455 81 51
4617 3398 99
677 590 19
62 357 94
3388 1007 22
4087 54 96
4081 232 40
2711 3846 73
405 351 66
4500 1013 2
2348 4657 62
1769 616 2
4367 3626 57
910 4257 8
4623 908 39
4536 4916 44
3293 3608 28
3722 1474 69
1064 2317 23
3821 2629 34
2855 1820 6
350 3481 76
3396 1022 12
3321 2446 85
2659 2387 84
4720 301 11
3780 194 28
2240 3622 56
1342 3014 72
4649 4076 25
1914 118 88
4673 3825 77
2738 699 47
1444 4035 92
999 4272 59
1018 2206 13
308 3267 98
855 2804 65
2795 2192 56
2049 4297 18
2506 2356 97
4308 3659 68
1112 698 13
181 4132 80
4615 183 14
3025 2419 65
3115 3285 41
1267 3671 29
348 413 21
515 2746 80
4704 549 57
357 810 99
1932 1835 43
2962 3655 42
3000 2948 12
3270 4267 6
2195 2709 84
4021 4789 84
4954 3839 65
2401 3248 43
411 1863 22
2653 1031 40
4020 1605 46
2560 2947 31
4196 2662 59
2790 2262 72
4508 2426 22
4217 2477 12
3910 3878 15
1497 2898 50
2776 4936 47
3419 4792 49
653 4278 8
3143 3356 48
3462 4735 90
1606 2157 15
801 4959 43
264 629 97
2169 1963 49
913 3454 3
2840 1818 24
4546 1822 88
3945 3091 60
4510 2754 91
2866 727 42
580 804 21
533 2338 68
425 2547 14
1479 1002 1
3986 2263 9
4936 1414 90
1430 3966 40
2064 1456 41
3674 4366 92
2757 3389 59
1089 4678 52
4352 2432 52
2804 482 67
2305 983 60
1039 2365 19
1990 2150 11
4528 3661 12
3468 95 56
3522 3601 74
3673 3650 70
1489 1261 57
451 2594 54
435 4446 8
519 437 11
4511 3818 52
149 754 75
2256 2974 6
4964 4812 30
3778 2553 77
2287 3131 53
3429 106 94
2899 4901 75
2114 3995 20
4479 3444 94
4223 731 14
2106 3175 72
3827 4918 74
1618 9 7
1652 3458 42
2335 3983 41
3534 4679 46
3874 821 100
4039 1808 52
1882 2973 42
3993 2642 77
968 2837 2
313 4555 60
4983 2093 32
144 3527 54
3858 1359 5
3418 3310 57
4283 3842 96
2037 1490 60
449 4001 20
1901 2460 65
1231 4118 50
1275 2134 79
146 2237 14
3498 3297 15
860 1829 26
664 2206 11
4823 322 35
573 1757 59
1956 3849 70
791 2449 8
121 4717 44
2620 2678 7
3417 462 84
1669 2960 66
3804 1870 73
1022 3720 41
4830 2638 26
4227 2030 73
4439 2199 37
1792 716 92
1103 4327 68
3690 4084 85
3458 770 56
2527 1471 74
3444 1181 28
2351 399 37
4619 3031 6
4365 2838 97
2969 216 80
2216 4998 16
1635 2505 96
3141 4051 3
1683 2502 31
2976 2333 1
3107 3043 22
1295 3181 53
1821 3919 99
1028 4963 35
1906 4866 41
681 41 23
699 2023 42
746 1208 54
143 3091 61
1858 4783 2
501 4195 44
4750 3354 73
710 720 7
4813 1919 43
1987 1639 67
816 1807 72
3637 3134 95
4729 1219 69
1058 619 35
2371 832 62
299 4614 69
301 1608 5
1689 4659 43
1665 3438 24
3685 2716 46
768 3518 73
4099 4453 89
267 3549 64
4086 2500 27
2246 553 34
1457 2853 54
493 2201 97
4410 2761 54
2733 2154 55
1394 180 23
3855 1625 21
2502 2344 72
2519 3822 3
1994 1630 56
2895 1511 87
4767 1010 14
2715 3753 69
2917 4562 6
2810 3961 51
4756 663 31
1156 487 99
3935 4165 40
3930 3255 7
2466 1758 72
914 2577 56
3770 431 18
4281 3769 59
3451 4433 88
2055 1944 67
2434 4534 95
1732 3453 60
1499 1702 16
4337 3288 81
360 3793 6
3004 4874 20
160 4442 67
581 4419 72
1233 1100 76
270 3556 26
2163 3262 5
397 335 18
283 3026 5
3419 2492 70
737 1052 66
2120 166 52
1220 1912 97
514 3515 50
2360 1939 50
199 778 3
3607 3790 9
1746 676 43
4927 702 14
1384 650 1
1372 3128 87
3556 1467 68
1575 2636 26
355 2037 70
746 3514 6
670 1837 81
3911 3112 45
4913 3441 58
2044 4498 44
3891 4846 14
4559 4129 46
908 4511 71
3173 1447 94
30 3849 31
1619 3813 51
4465 1110 92
33 3631 26
1990 504 87
899 727 1
1033 1785 41
4042 4182 66
3331 3144 92
1252 1801 40
2263 623 55
1492 657 76
928 1056 9
4438 2251 66
620 2630 88
4686 4066 14
657 2958 52
403 3801 51
2918 3076 31
222 3574 55
4756 4462 100
1591 1603 27
1926 2515 69
1183 3249 39
3117 4737 43
985 1550 91
304 2904 60
1857 763 33
1042 4269 74
3606 1145 66
4605 472 94
3909 4092 51
4982 1663 80
4493 715 20
548 2510 99
2388 2138 56
329 1625 49
3916 3984 46
2559 4227 12
3372 4659 70
325 2394 76
117 291 10
2409 2316 63
2510 4886 5
1795 3145 44
2661 4070 21
1396 794 44
911 4179 89
4557 773 38
611 2604 55
2681 2801 50
1433 1442 52
4862 1125 11
320 2528 78
3177 1232 59
1364 4648 73
3428 4895 65
2696 328 55
1359 3961 6
3143 174 46
29 1383 47
3836 474 86
2544 2790 2
2045 3043 92
1712 3694 45
2834 4031 30
1474 1215 61
2502 4354 12
3299 2477 91
4171 2597 50
4745 3058 36
3836 4558 61
3291 3356 39
848 2262 99
49 3152 66
3206 3065 9
4178 4987 71
1785 3127 50
2405 1505 95
4365 3212 90
3456 20 89
2955 4868 81
3349 2181 78
4097 4360 39
2164 892 84
2412 3759 63
494 4968 27
1367 4386 76
3221 4908 39
2501 3360 13
1755 3080 48
4281 1133 95
2417 488 57
2428 2575 96
2017 3373 44
1873 4953 4
1984 3932 21
2533 4901 73
2864 876 74
3707 4377 45
4001 4989 70
516 3449 27
4293 4025 68
4911 2402 86
202 732 39
1920 4319 56
572 3320 14
4641 47 88
94 2882 40
3606 4059 59
2386 2528 6
1261 3665 13
4631 1144 48
503 4044 27
2848 3988 74
4434 4635 40
212 390 76
4169 2436 94
3691 246 10
4362 2572 72
4141 2445 5
254 4428 80
2152 4865 26
3099 4453 29
4129 132 45
3452 2389 47
476 2042 35
4877 610 88
4745 4892 52
4850 4026 8
3858 4707 45
2336 236 60
3014 2912 45
3307 3338 91
829 2885 8
1793 708 91
1214 1652 34
705 4417 33
3533 1505 24
3745 1140 60
613 4969 42
1015 1446 55
2926 4154 72
915 3247 78
4734 595 89
3068 1024 11
1491 2290 64
4504 865 45
1961 3704 34
2457 2267 51
2490 2822 19
3457 1313 92
1039 3749 7
4199 4879 77
777 3736 51
1441 3242 32
4298 350 15
4263 1856 15
4605 1392 91
3372 2849 97
2856 834 82
3110 977 24
339 2335 91
4591 4968 83
3662 4016 93
3475 2762 28
127 2377 88
997 1216 7
2354 4498 62
3896 3968 69
3385 757 76
2316 124 60
3714 1269 39
3050 1404 87
1159 2603 34
2242 682 52
3041 67 87
3246 4685 77
4957 2938 74
24 2277 53
3056 3773 66
1057 4167 26
3785 1285 30
2489 2854 94
4017 552 13
4771 4206 24
2554 2056 88
959 952 27
2158 4771 34
1448 3836 81
4769 1388 61
4531 1218 73
2337 4186 55
4108 46 44
87 4003 24
4190 591 41
2638 2122 70
3394 725 21
949 4289 37
2241 1353 25
4044 3985 49
704 145 33
2963 4777 14
909 52 97
1457 2802 95
457 4329 93
1512 2112 78
2432 1541 69
1179 3170 86
3552 4405 75
3264 1026 29
613 3043 21
3203 4586 37
1125 773 16
2146 4422 11
1774 1678 4
4661 3290 47
3094 1795 32
2784 1127 21
65 4004 78
859 4278 3
1509 4100 79
4898 2137 32
2301 3458 85
4888 800 39
3632 933 13
3187 3941 88
1776 886 7
129 1298 15
2426 2089 34
3709 2082 34
2478 2939 83
2902 2870 5
4309 615 85
2376 4921 17
2576 4470 37
38 2707 79
3202 4672 67
1860 2532 6
1374 4445 60
1289 702 78
2702 3815 31
2752 3764 12
1851 2847 67
1272 987 83
2729 4761 68
2051 3109 95
3092 774 52
736 1375 93
461 3317 54
311 2679 62
348 4328 94
132 3908 89
2432 262 11
3701 4099 8
247 1029 65
3056 4640 50
2103 3139 95
4771 3775 91
4977 306 92
843 2579 12
4809 1464 72
866 4007 23
1099 3195 15
1501 2219 96
3508 366 24
4171 1673 26
1913 2655 88
3742 501 34
2543 2278 99
2105 4804 25
2331 3638 92
255 242 15
1508 564 73
2722 869 73
4358 3901 6
4706 3332 83
1321 95 14
119 2039 45
1926 1457 68
2902 2476 19
619 1109 14
4834 1758 71
91 953 38
3302 361 5
3118 940 84
3606 3775 73
2285 510 85
1791 4671 44
4861 195 25
442 654 40
4701 3573 61
1424 1106 74
3977 4535 89
4135 4085 89
514 4341 18
3420 1005 89
2888 4074 71
1329 1309 57
3948 3508 48
428 1164 61
4645 1567 7
2554 3291 24
113 1522 78
4665 1098 29
4271 4906 6
4249 4018 66
2794 1513 55
86 3280 42
3113 3971 66
3657 3543 17
1361 876 29
3402 4795 66
340 2728 47
3582 3470 63
4018 4340 78
1267 1673 54
4772 4163 10
1026 880 44
3394 2289 92
4807 1048 17
2036 433 52
797 4470 64
3680 2645 73
1341 1594 53
1111 3754 11
330 1815 86
4663 2668 88
2881 209 87
2390 4744 46
2350 2561 6
2934 4399 84
4437 883 48
1464 4703 46
3787 2750 14
4277 2984 83
4954 67 48
2211 3075 2
298 2325 16
4715 3679 25
175 1860 79
4981 1152 8
575 3554 59
4456 2258 67
4489 2418 92
1853 3091 26
2254 1532 95
2437 3403 3
1642 3167 1
4068 1950 81
2467 3299 71
1059 3235 80
2597 4863 69
1723 3410 12
3087 1140 39
1535 3132 40
2997 1112 60
1888 517 80
766 3265 73
752 1741 25
1974 298 44
1337 1411 48
109 4824 84
33 3149 97
3859 4927 54
2221 722 44
2680 2695 3
3762 1962 5
3928 1463 8
1859 422 69
1785 1083 39
166 3003 1
2649 2315 23
3960 891 80
1540 4787 64
4633 544 66
4887 3652 58
1794 4897 91
2087 964 71
2960 4756 17
932 32 73
4235 4131 45
207 4875 13
3316 3544 72
3644 4080 24
3667 569 48
3461 2281 5
4788 3904 43
316 4784 71
3798 3476 46
4303 3192 51
1063 2771 89
1656 924 51
374 3655 14
1866 3664 24
915 3195 77
2524 4060 4
1333 403 26
4501 2221 39
725 1164 1
4997 4452 69
2659 156 2
881 3816 19
2070 345 54
1128 4562 62
4232 1648 27
4324 4103 63
69 4410 34
3976 677 68
1485 1455 25
4300 2834 42
1215 3281 62
3638 2935 43
2092 2396 86
4752 1516 99
2248 2979 87
3762 4375 18
3970 4394 29
402 3660 45
829 4796 45
1015 1374 87
2214 3458 81
2192 3663 74
304 474 52
747 4531 4
704 4769 12
338 3675 30
4535 531 4
3108 4845 5
1815 4935 58
4406 449 87
4058 4035 87
1022 997 28
4656 1851 10
1494 703 95
1007 2557 68
2481 4685 14
1807 2451 23
4986 2344 52
171 4083 51
4144 305 63
1573 3984 65
4978 2082 14
3191 2760 73
1565 801 78
4765 2238 21
2683 419 47
3556 345 67
3633 2520 43
2195 3561 79
915 24 93
3045 739 87
177 4221 76
132 3044 47
2375 3587 37
3569 2992 30
42 1643 14
291 2012 69
1865 1887 18
4529 611 16
4013 4847 25
4310 4378 38
2991 681 10
3732 2155 83
4350 1926 71
4037 1502 65
229 3974 20
2549 187 80
615 912 42
1578 831 74
1780 4989 84
1045 2439 57
859 1989 61
4739 2544 79
3428 4688 53
626 4051 87
3412 2978 67
3169 125 69
877 2731 100
2924 3829 86
1238 80 51
1115 3339 38
3571 4649 99
4496 1707 44
1574 4226 33
2603 2342 89
3823 4743 100
1044 806 18
4843 4657 75
68 4300 34
3754 4462 56
854 3901 100
1565 2661 74
238 327 97
3260 1401 64
4552 1247 96
2459 4691 43
1878 3633 38
2354 1960 50
1812 3327 69
4526 446 84
4086 4977 95
765 4863 34
4400 3 11
4428 4643 43
1837 2795 70
4751 1160 4
2630 216 10
3512 3029 42
1244 2204 94
2048 2577 2
2643 3100 33
4373 2890 31
885 3467 21
935 4338 32
59 1239 64
4754 72 51
2961 3067 24
2220 607 99
3469 267 62
424 4663 42
3046 221 62
609 2589 27
1864 4511 29
4079 2845 21
2346 676 47
4761 2860 17
4786 1675 24
607 464 56
2096 2673 2
2176 2416 33
32 1078 60
259 332 36
1813 4349 50
3329 3509 70
2751 523 79
1904 1665 62
2046 4621 35
479 181 3
3990 2841 21
2732 2047 94
4129 1896 92
3442 1152 30
4910 2809 12
4810 2202 73
4910 1693 8
1146 4129 99
4808 1858 52
2 4148 85
2913 2881 6
2322 736 27
3809 2457 17
2686 4483 99
1142 1468 11
652 1544 57
1109 3420 85
839 2025 57
2072 1811 52
4546 118 2
3669 4844 6
1039 226 83
4486 1777 24
316 2212 16
4710 1450 72
4824 4325 51
204 863 40
4884 4888 64
751 42 95
1491 3818 20
4683 643 73
1942 2357 98
2414 1660 5
4468 1700 99
733 3069 43
2782 2309 83
3617 3257 7
792 3908 74
4065 606 85
3601 1096 42
4525 834 59
1233 3282 8
3078 3970 37
4077 645 3
612 4372 58
3096 4320 2
3551 3076 82
204 2179 55
2263 3423 72
658 317 31
786 81 40
2187 716 82
678 974 9
3383 4779 22
1029 4165 25
3625 3446 53
960 1648 94
4444 4870 41
3207 835 35
1002 574 49
124 3308 28
2096 4906 18
1799 2536 85
4955 3042 20
171 3076 45
2268 4503 50
781 751 71
71 1859 93
1463 1520 2
636 2540 75
4218 4840 2
2184 165 35
1492 3642 10
2299 1781 7
4974 4595 8
425 491 76
2586 4097 70
2460 4978 7
3781 4617 38
1824 3010 76
3908 3686 57
3451 406 50
3669 826 20
2968 561 49
3673 4004 94
3762 1057 50
3632 4201 73
524 2955 78
1308 677 92
2040 4731 81
834 1548 17
135 4578 20
3426 4623 35
4980 2077 9
951 1705 71
3568 810 10
599 3332 2
784 1125 71
2475 4722 25
2603 4182 96
157 1216 77
1146 2942 34
3742 2810 59
4074 1722 39
659 2902 68
3932 4978 99
2211 3527 36
2378 2357 96
2158 2875 97
4924 1813 22
1757 2128 65
4113 2713 43
2727 60 24
3414 2744 35
2877 1545 66
541 4041 4
3809 4355 74
109 4519 76
3788 4506 47
3168 4063 31
1813 1379 57
2 2247 35
1249 4935 100
2423 4121 69
60 2780 38
548 263 83
1310 2888 71
3793 3239 52
4024 2482 31
1061 2210 9
1124 2401 88
3517 387 5
4455 1264 72
2006 367 44
3504 4749 45
291 700 45
1501 2722 54
3561 2909 7
3146 156 31
3204 4583 89
1069 647 7
1221 4078 99
3354 580 44
4774 516 83
3028 2308 34
2255 1119 57
351 4524 48
1406 4241 86
1083 574 91
781 3785 86
2316 2939 41
2738 2534 62
4751 3863 18
1252 1375 33
1223 2768 78
3734 3286 89
3414 4642 42
1698 1381 18
1984 3347 56
2347 3214 98
3945 3401 96
3742 881 5
2844 3802 99
328 4181 15
3880 1506 38
3227 945 74
4965 2175 40
4800 3127 15
246 4329 10
4949 441 12
855 3020 46
2467 2406 42
483 4833 80
2147 1759 82
4472 1273 46
4112 774 45
3336 748 58
2803 4878 66
605 4941 69
3040 4549 23
2586 3434 58
3019 139 45
2372 4673 80
613 3548 9
1686 3894 53
2349 3463 40
4770 723 50
1608 2614 87
3366 4554 63
1506 3889 33
1922 4166 71
1170 3083 59
462 1604 38
136 4231 34
4759 239 32
4434 3760 2
1525 3274 89
3167 1530 50
2640 3531 40
477 4831 19
4691 2649 7
300 1059 78
3206 236 30
651 3341 32
427 4 4
865 2814 27
3484 179 21
1126 3021 9
2821 1551 12
2669 1522 10
2347 737 13
69 4015 99
3284 674 7
3782 1305 2
2953 894 31
3614 3285 34
1335 778 86
1366 3810 22
3252 1659 9
745 3340 19
438 107 9
4226 353 23
1615 4427 7
2913 266 96
3851 1465 52
4783 689 57
4309 1806 78
3750 938 54
4250 1356 74
2681 4669 74
1595 933 53
1073 4246 62
2989 3819 24
4843 4851 37
3193 1344 74
2629 1866 77
4194 2213 91
1049 922 84
2193 578 32
2734 881 94
68 3162 19
3893 1023 68
4391 2338 51
2806 2611 96
1337 409 21
922 4438 45
3467 1480 34
4514 1060 26
4927 517 62
1678 2451 58
864 2438 65
3108 3034 75
762 3852 69
669 3148 89
1532 1389 100
3856 4964 24
1950 1899 52
3792 3334 100
3333 4256 5
4028 1442 96
413 4198 67
115 2217 66
3012 1373 38
2583 4061 18
4076 4749 10
2941 2018 37
4737 3471 90
1739 1747 51
4976 1769 100
4802 2541 25
539 1832 71
1253 2775 39
4919 3916 68
3669 1940 82
858 204 16
4817 1707 73
302 2711 24
2753 2207 27
3091 4360 61
1547 2091 78
2070 4373 81
4109 1921 82
1335 1785 12
2217 3088 3
226 69 23
2640 2988 85
176 4209 55
1877 4965 51
1985 3078 62
2985 1001 15
2257 539 16
2439 1546 48
3067 1299 6
3369 2511 93
2722 4896 81
1600 723 38
1747 4038 97
572 1927 52
3301 3914 70
225 275 39
4289 4226 26
90 4625 75
2040 1261 53
4898 299 67
609 3057 98
2476 3918 42
1351 4701 65
783 249 15
2660 2741 14
3497 945 2
53 4298 62
2870 4847 41
1331 1058 63
823 4419 56
823 335 25
4732 3018 78
4651 1225 88
2630 419 16
3238 922 8
2230 4467 7
3976 2344 91
2769 3664 39
4127 2085 62
627 1725 39
2353 317 40
2621 3828 42
4400 3371 13
4927 556 58
4029 1835 9
2868 2302 7
2097 2894 35
4300 3862 64
3544 3284 34
899 907 15
1069 4237 87
4041 3929 22
437 372 17
710 280 57
3636 3314 77
3205 1617 57
2249 1383 13
3717 3088 76
4278 4433 3
3317 284 25
201 3641 81
4376 4637 52
1094 2324 17
4737 4348 48
4904 3051 1
2413 3182 59
4409 1987 30
3374 2537 100
1536 4647 66
4618 725 68
2482 449 16
3045 3001 28
1507 442 87
2765 4243 65
1683 4977 5
817 1924 58
4230 1846 48
312 506 66
1250 1495 73
1015 2064 3
1523 3138 58
3178 1190 19
533 1107 37
1526 1885 3
3152 2498 80
3352 4959 11
3004 80 81
4542 1183 4
3400 1144 93
4027 942 55
138 977 98
2421 4870 76
1164 4901 11
1882 1931 93
1511 4453 75
3749 1564 18
3199 1993 56
1560 4288 29
4093 1361 71
3258 106 46
884 2398 4
3216 4062 74
1022 211 64
1544 4887 100
2485 2628 77
1068 4905 43
3718 4559 22
3970 1887 51
1803 1533 67
1941 2777 45
1946 4242 42
22 3028 15
2460 2441 60
131 4294 21
3805 459 43
3557 3372 4
4437 989 75
3150 4592 23
1419 1697 84
4622 3470 80
1020 1437 60
4573 1193 34
2084 71 49
3786 762 40
2713 2298 88
3332 65 32
1358 3980 99
1459 1804 91
1018 4277 51
922 3750 66
1456 3159 29
342 4605 77
2185 817 89
2056 69 77
3663 1431 25
3064 4142 74
1115 2639 65
4445 3016 31
143 4832 69
4174 4978 95
2775 924 1
4854 781 48
4047 4361 64
2373 1039 13
1320 4317 43
1195 3776 73
2249 4202 1
3169 2256 68
3992 4699 20
3779 189 27
2493 403 83
3905 2971 100
2658 2635 11
2689 4557 18
4329 1879 2
3160 4610 91
2923 3076 69
3664 1611 41
4576 2934 86
3959 336 4
4110 2020 41
2937 4595 47
1692 2338 98
2646 1283 85
3266 1413 28
2285 1983 40
3977 4713 88
1450 1528 83
3321 3841 75
3446 2175 17
2175 681 64
2601 2807 63
4406 4557 40
103 163 42
1268 4913 7
3593 1220 80
4683 3034 42
3148 543 77
3260 3452 19
1631 1535 92
3678 576 77
212 1283 73
3174 2184 33
2644 4113 68
2079 1259 47
114 4045 86
1677 1580 18
3226 628 60
1087 4696 42
186 3701 4
2231 1176 79
3029 390 45
1111 3058 90
448 2571 99
2366 2285 12
4222 2529 42
251 933 74
148 4320 16
3136 3125 4
2361 3434 78
4115 2100 19
1250 4583 2
1381 789 48
4038 2556 39
2653 1646 41
3950 1287 96
3061 3959 94
1085 1336 97
2185 4436 100
851 544 79
2963 3124 40
2707 2980 14
586 3230 35
948 2758 98
4251 1478 42
898 1365 33
4157 4492 91
1492 4733 62
1163 4771 61
1685 1339 26
4608 809 54
2687 2083 44
2001 4628 43
1554 1464 57
4105 4290 54
1539 11 34
1321 357 12
2225 3468 36
3689 749 42
2545 828 53
2649 3207 46
3665 1103 88
364 317 74
3973 4271 44
1027 2361 53
1778 348 79
4264 178 100
1844 2094 62
14 1125 37
3925 1695 71
2094 1142 10
1469 702 19
2122 4095 2
4441 4051 39
361 2931 49
4216 1858 34
4046 3911 39
799 2139 35
881 273 27
1498 3210 98
2144 1519 3
1333 3123 99
4491 4323 46
4011 1248 67
4849 1016 41
2833 2130 97
3352 2402 78
3294 3919 12
1770 4102 14
1132 1894 83
2127 642 94
3479 1447 58
3023 1763 5
686 3365 92
4034 1416 10
986 832 85
1742 2233 75
3849 395 88
1681 4366 56
4672 2210 20
3116 3625 41
638 2557 3
1086 3397 93
2908 53 59
2244 952 91
2044 4176 43
37 602 96
1035 2475 60
2821 3105 11
3448 3351 49
3263 4957 51
1482 2455 11
840 364 100
4502 2152 26
4203 1011 98
4681 3146 43
1547 4414 29
3598 778 12
4360 2556 32
4269 3625 62
3141 2187 90
2019 4501 71
2002 2326 100
3754 1709 33
1149 2277 13
709 4141 75
551 4201 73
191 2416 25
3545 128 6
143 1733 64
1638 3204 2
3123 935 65
721 21 53
835 3701 80
4101 4685 94
1158 1706 1
3422 2723 69
473 1280 22
1005 304 64
2786 1909 61
1051 4830 39
3207 1852 68
2059 1981 79
1087 2345 12
4270 4624 24
852 2822 83
4428 4388 29
693 1555 88
4507 420 64
1461 1249 26
69 4060 46
484 4023 2
1805 3720 60
1689 4732 61
1861 1311 28
2247 330 52
505 762 67
3153 3590 36
4537 4027 46
1823 3698 86
3938 4786 53
4943 2079 60
739 2378 86
684 1075 62
1147 2095 54
1064 3923 91
2047 698 12
3189 944 92
1548 4198 58
3236 4157 72
2555 479 20
4160 4371 25
4076 508 46
3779 2039 43
4401 4429 68
741 4771 77
4463 396 74
4394 2930 34
251 194 8
764 3288 52
4045 1204 21
4307 1558 53
4026 2248 39
1071 2957 67
2975 2810 47
108 4631 27
605 385 15
3794 1537 60
4663 1636 2
2654 4834 60
2826 1339 89
582 2155 78
1010 3460 90
2646 3331 16
2843 1868 15
2989 3937 95
2557 4049 10
465 1621 80
3103 2128 3
647 3340 72
1321 4811 63
1705 2397 61
3131 109 33
2506 1555 84
92 3598 20
597 2331 58
588 88 48
4128 2905 79
295 2823 96
2645 934 42
4763 257 22
2282 2221 45
2125 4172 37
4395 1955 42
437 2195 67
962 134 74
4775 2741 37
4438 82 62
61 1838 13
414 592 24
2137 3984 35
1873 1214 27
3631 2725 2
3464 4046 52
1264 3466 35
232 1087 9
2498 140 46
2962 2885 12
1179 2929 32
2523 837 54
4299 3642 51
2214 641 94
930 3942 8
3364 259 30
409 2557 79
1203 4536 70
2216 3976 34
4475 3421 11
850 2988 29
172 1024 21
4601 395 20
4065 376 37
1865 550 13
3066 278 81
4312 1982 99
482 2429 92
1144 4192 14
121 70 49
368 1052 53
1924 170 62
225 916 62
3616 1209 58
1028 2842 57
2740 3189 8
1516 2541 53
1729 1272 1
2854 751 50
4281 798 57
301 2976 26
160 3466 97
3169 2730 66
1089 3808 93
3445 3853 92
4064 980 9
1987 2964 1
3392 4043 25
4610 3508 89
2544 3557 98
2130 4669 79
3175 4041 71
93 659 94
2709 363 87
1218 3868 16
2090 3675 26
4544 4572 46
2649 4767 30
4609 232 11
3706 3208 16
4081 2948 4
4408 4794 43
783 1275 86
194 2097 28
598 3942 37
3403 2658 84
405 4918 80
1493 4812 47
4861 4887 2
3829 2939 96
433 391 29
1093 3756 18
4175 3059 92
3594 1686 9
3451 2551 96
4799 2209 22
3106 117 30
1687 1728 53
1671 2344 22
4242 2065 91
4570 245 32
2885 3743 9
4568 3059 20
3568 2554 61
4387 3826 27
2911 4055 77
406 4175 62
3931 379 77
1532 2279 32
842 908 84
2972 3389 66
961 631 81
4874 578 58
1507 4765 8
4440 2999 94
995 3469 42
2015 3897 87
4052 2813 27
4183 2585 5
