2000 10000
1641 1006 85
70 1180 69
0 1724 55
722 498 59
766 1660 13
1585 541 45
1328 1325 10
1111 701 28
1384 1811 89
972 1335 92
1286 900 77
661 159 43
1144 158 1
1085 1054 24
1293 932 59
508 1663 51
112 1330 54
1352 237 62
1777 85 46
1353 861 2
1198 1822 11
87 1636 69
334 1160 95
1621 1778 21
306 433 89
1180 1265 65
863 203 23
1386 239 44
797 829 86
1387 972 30
1277 1294 59
919 1920 71
481 928 11
750 518 84
698 1675 4
1503 439 53
591 1076 10
1207 788 74
449 1534 23
1010 42 79
1840 1776 88
1559 1204 54
1464 1890 89
1126 1671 60
217 283 96
1445 391 78
1593 1144 44
703 1510 85
778 456 39
647 1136 86
1194 709 63
1811 818 2
920 1743 56
1841 514 59
187 763 55
898 328 79
315 102 94
1828 254 39
1729 429 71
698 422 91
1998 496 11
233 1390 4
1878 313 71
1647 602 95
329 1419 74
613 1322 19
774 23 62
545 909 81
1668 1248 66
463 1404 53
1423 1382 45
0 307 88
530 747 88
1126 1498 42
1261 622 52
739 1402 88
928 1618 6
1975 1592 21
72 1208 87
1309 1843 43
1344 1145 85
1890 799 41
628 1586 30
440 809 39
1503 971 12
1444 1078 89
732 664 89
1603 820 43
311 653 83
1784 179 19
1539 1605 51
494 1969 69
890 196 20
959 182 3
1280 784 70
1711 89 46
1924 1422 58
1304 811 44
988 1786 81
308 1220 73
1011 54 97
1505 1282 9
498 1915 42
96 1873 91
1551 425 57
131 1781 65
1627 1317 35
107 603 60
248 1485 98
1268 1773 80
1500 137 36
1017 1875 70
1832 441 72
1215 1273 34
565 1710 39
596 1806 82
1262 1206 1
7 517 38
1392 1400 52
1421 1010 12
955 924 56
161 58 5
812 702 100
1413 1753 33
1941 18 30
919 1536 65
1340 749 9
386 1481 48
1983 21 32
1825 53 73
1704 1473 32
1365 390 58
1113 162 59
231 1489 87
230 1354 39
1615 1902 56
1329 470 41
1435 928 16
1486 787 30
859 1801 62
238 521 44
1658 1123 41
1952 949 4
95 1378 38
444 1362 61
153 315 42
251 1123 18
291 1261 79
1329 61 99
100 571 16
356 1672 41
780 942 56
388 17 66
1226 1217 28
1064 612 63
138 1690 6
1340 279 59
1949 1096 63
1847 172 73
677 1878 61
404 508 98
1006 1846 50
358 775 83
862 193 87
754 783 76
1935 1941 27
1080 1758 71
1545 1704 82
1158 1005 15
1688 872 38
1345 1539 87
1023 1117 40
749 1233 87
1395 676 6
529 987 71
762 892 99
1210 1185 39
1868 1089 56
1648 110 48
1234 1587 15
1350 1276 98
696 228 9
915 1507 88
1755 1220 100
92 1175 16
943 1330 49
1586 946 46
665 353 36
283 862 60
893 939 40
1068 314 90
803 555 25
1521 1791 80
1658 1960 40
1122 1706 54
1036 1985 41
745 601 23
850 1802 9
1907 1107 87
1801 1049 46
873 1212 12
696 1065 36
194 34 24
564 901 10
1730 418 9
716 670 77
1498 1972 16
1878 1452 73
1613 835 79
180 230 17
1649 1099 12
75 107 93
39 1117 49
511 12 7
905 790 33
1927 95 39
465 1962 74
269 377 59
1752 1189 71
510 761 63
1950 1283 97
402 1091 99
40 1314 3
441 1606 7
1121 26 41
1906 1271 71
551 932 37
139 337 82
555 13 10
1311 1389 45
788 53 79
1515 798 100
966 1454 67
310 1886 10
1627 1916 83
628 1212 10
1417 1479 77
225 1292 48
807 766 24
1568 800 31
17 1955 24
1566 935 72
1578 1318 37
1835 1137 45
400 1999 94
1557 1695 5
371 603 75
667 1117 63
1773 838 1
1070 1348 43
1508 1193 1
181 1999 16
32 1395 95
553 62 94
1862 480 17
578 385 41
464 1849 77
209 833 58
1379 1714 32
1448 221 76
1139 1655 31
1953 456 76
774 1873 11
1804 1763 44
122 1839 9
799 1652 51
906 621 2
1261 831 14
926 941 18
221 1306 81
1173 980 11
1620 1442 6
1058 188 99
1108 672 6
1592 1562 61
526 2 56
15 1468 15
1317 58 3
796 1216 43
1908 456 18
1406 1943 49
496 1629 44
1188 506 32
90 974 62
1822 666 60
974 1862 91
754 417 3
235 1850 29
1723 1240 9
1683 752 78
1824 448 40
797 50 50
46 1650 32
1507 937 32
790 1202 62
920 1524 5
1535 1611 37
1469 1047 100
889 1905 80
233 537 73
1548 160 90
1294 837 99
239 1506 93
301 1680 94
1085 1532 19
725 1548 14
20 1700 8
193 1642 13
926 1248 33
652 552 100
1505 529 88
61 462 57
47 1113 100
95 432 75
1874 1171 48
1081 946 17
1204 1395 16
141 281 76
345 96 66
1855 1163 15
300 1156 72
1764 1904 6
108 1161 16
1623 155 81
392 1979 3
18 1114 90
190 1861 69
938 893 57
1379 1790 39
1118 1859 72
197 1635 9
1398 1911 83
1872 875 35
1742 855 9
481 741 65
1527 468 82
1788 669 68
1338 1544 69
1021 1120 52
910 564 60
473 600 12
1622 1717 34
333 696 39
1715 761 47
604 456 28
1493 90 32
139 1585 1
1214 904 86
909 1915 81
1538 2 100
1847 473 86
1099 1249 81
1393 1159 50
801 1103 14
241 266 96
1459 884 23
1517 1197 21
1994 1305 46
1277 1812 91
1422 1626 62
736 292 100
606 1843 92
11 672 14
1102 644 37
181 314 54
490 1646 45
312 1367 23
1279 1019 72
589 1677 11
1681 1936 35
1870 1098 54
1794 924 1
206 1008 65
1983 1725 92
877 739 48
1409 1942 26
1954 1328 69
944 1975 10
155 1360 59
293 1355 39
1734 1725 94
744 1325 43
166 1401 15
1658 504 17
1556 398 48
4 966 8
796 1855 24
1707 730 94
568 53 78
855 1458 69
524 509 21
1681 374 77
1812 1481 91
439 243 99
1333 548 25
367 892 78
217 26 96
1662 1269 82
1632 1654 5
1665 1649 26
747 1879 91
341 1103 63
99 1149 23
730 1598 73
1383 1555 10
546 988 46
843 861 34
1076 1970 20
843 349 97
1612 1811 77
302 1708 67
762 1320 23
1610 1798 39
1164 199 96
260 26 40
1641 1452 16
387 1173 70
684 1860 57
233 1012 44
1101 1128 30
709 750 6
1204 1423 41
1305 187 63
1647 1055 86
1962 1961 52
1431 1329 66
656 1403 44
755 1212 10
1157 1191 51
997 535 32
1987 1550 65
344 66 9
338 199 12
898 418 77
391 726 82
48 551 47
1488 93 100
29 526 60
742 754 22
40 1639 98
1669 1227 3
1075 1737 94
1024 369 84
1049 330 75
1286 338 63
202 570 97
1181 250 78
1459 265 26
1209 1736 74
818 1571 32
1332 1317 52
1267 1643 81
18 981 93
1342 445 80
32 1083 20
995 992 76
1407 209 72
1769 695 72
327 848 22
968 463 2
840 1788 48
284 915 2
1536 938 59
1249 442 5
1790 184 99
85 628 70
616 786 51
818 1379 43
294 748 22
1706 880 34
23 1135 24
312 306 68
539 1975 52
1987 1638 33
1069 1354 21
1054 93 49
214 1004 56
1022 628 73
1196 1909 52
1989 987 51
947 260 11
228 944 22
889 1309 25
922 1710 73
889 86 31
1601 265 72
252 248 29
1242 1476 64
301 1035 31
922 1938 54
264 496 91
648 130 41
1676 1190 38
687 18 94
1440 1398 37
1255 36 25
859 472 84
1257 803 22
208 330 6
714 205 61
1157 1561 90
1798 188 16
1564 927 27
1632 1822 62
1081 523 78
183 53 49
1569 1812 28
1125 1758 60
453 480 8
403 304 52
717 1365 19
1531 1102 94
1931 1811 38
1197 1383 62
868 1258 30
1455 1230 69
1895 1388 24
1385 1198 71
1001 398 66
191 1160 86
1010 132 67
84 1629 67
1998 1175 51
81 608 47
158 480 51
330 833 47
241 1422 32
1559 958 99
646 162 37
1722 1528 48
1564 253 55
518 1697 38
1977 1186 63
124 224 78
545 14 20
989 1689 47
1483 84 1
1947 1412 18
967 427 65
1546 136 84
1025 267 24
534 1146 90
653 888 91
1616 621 45
895 1906 13
1801 995 42
225 1126 78
557 662 50
1687 1011 19
1921 71 75
404 601 10
1727 216 26
216 968 47
1685 69 52
436 49 58
1710 133 24
1177 791 42
185 189 93
1663 190 51
60 771 97
809 98 29
1492 194 41
857 613 47
657 1900 69
1053 547 76
1434 1367 56
1665 1416 7
1627 1246 32
813 782 4
956 252 49
1437 1163 10
1865 232 81
275 1816 4
195 494 39
1399 729 20
1281 1462 30
377 1070 11
1877 1681 70
1131 493 27
543 1858 82
1462 1816 94
71 1843 98
104 1702 10
1237 1217 76
1053 1651 100
1912 1046 76
1960 74 28
123 638 69
170 902 35
1159 1201 48
1221 451 76
227 830 40
418 948 61
836 187 84
1377 1216 52
1190 1721 91
1182 1415 31
650 813 18
1224 794 99
437 1304 17
796 693 63
389 956 78
141 1024 92
607 137 16
810 1540 28
694 1336 55
183 1637 61
1705 1283 33
135 673 29
747 620 43
352 1085 41
3 383 59
880 279 71
901 1771 50
1777 879 6
974 1597 43
604 146 28
1002 1371 40
1748 765 38
1971 1526 29
781 1674 33
1489 1768 12
1087 1608 52
1543 877 44
348 948 43
901 1696 53
1249 456 16
1155 1236 50
1000 1851 30
1497 207 28
19 79 61
7 117 62
1106 1622 27
130 686 84
1525 565 20
598 1063 56
1968 459 88
971 933 42
826 663 95
372 82 96
1204 841 62
1946 354 72
410 544 62
851 1880 93
1968 1915 87
1208 220 69
1068 1059 81
342 25 96
1537 159 11
662 961 36
1094 599 91
1780 26 8
941 1390 33
1443 0 61
1161 1914 51
1973 762 48
1427 94 50
1955 1133 14
965 745 34
1682 762 36
102 1610 74
1043 503 62
509 1619 85
1871 1967 43
1309 155 99
1359 207 88
1967 535 45
795 1615 26
1570 1480 84
861 1583 64
1612 1387 57
1023 429 77
780 352 43
43 908 58
1927 1876 59
477 394 2
707 1872 3
1915 371 66
1124 987 40
1176 1760 11
1353 1031 87
1848 804 79
424 724 66
745 293 26
1288 175 52
1513 869 83
416 515 16
361 1266 33
611 238 47
1067 749 16
1752 929 18
721 390 60
1765 657 68
1155 371 52
1266 323 42
1478 564 79
1480 1122 15
361 1434 73
56 98 95
75 1676 20
267 616 28
345 532 33
1575 1693 100
54 1985 57
236 244 51
716 1929 17
801 1314 69
1052 1552 80
1189 1011 37
364 554 100
1798 165 79
784 384 40
1166 1351 99
1324 879 13
1719 1952 62
238 260 80
1879 488 16
1918 17 78
1488 1665 68
606 1809 55
1721 800 77
327 173 66
1192 1146 4
11 773 43
1200 700 6
806 413 83
1119 90 53
1546 1054 47
1231 1253 76
1371 621 28
1468 1537 58
1408 1243 84
456 662 52
1787 1999 37
905 1481 44
244 138 32
1710 351 58
680 1091 32
1381 1385 19
1468 774 98
1345 1392 18
773 1855 61
1741 1612 33
1259 532 86
110 697 88
1519 799 3
159 1415 100
1135 529 93
1849 822 14
1824 97 94
1668 431 67
608 307 46
207 512 93
1574 1896 46
240 1281 28
1292 1890 88
708 1590 41
121 931 21
448 820 70
71 1786 63
142 433 38
287 631 63
1805 119 96
564 389 95
202 1215 33
1739 1758 97
323 1638 17
609 1248 88
108 507 28
171 959 77
1432 440 18
468 1124 19
1009 1763 82
1631 1926 65
762 1380 76
814 1508 48
223 1980 56
476 1292 57
1576 904 8
1981 280 93
1793 233 91
66 88 75
1871 396 13
1313 611 47
1601 961 36
243 1387 99
1174 895 27
690 1309 80
392 1861 57
1398 1711 34
239 360 97
1398 1761 56
282 1752 82
465 1589 76
1724 855 62
1374 42 93
23 141 26
1265 1328 48
1659 1913 89
622 1310 58
880 891 64
1694 234 51
980 1474 75
1814 1928 75
1696 1835 1
1410 627 82
311 1148 28
1335 1978 28
93 389 35
324 1937 74
843 908 89
79 1899 15
1263 1448 78
253 3 87
352 1357 77
74 275 19
466 136 32
1481 1511 75
1191 255 72
904 1960 30
225 1388 36
1186 243 99
936 273 18
725 1420 4
1491 653 95
437 869 45
1623 1767 42
1535 1949 24
1325 1298 39
965 1266 9
219 1757 73
1898 1264 96
828 335 26
212 1584 98
404 1649 19
535 913 58
693 1862 16
473 1177 28
830 167 59
1531 322 78
1443 654 49
515 980 98
943 399 96
1299 1879 63
1524 760 39
1732 1257 54
851 890 99
444 755 61
920 791 79
1601 1977 21
488 3 78
760 1194 97
1120 503 38
1790 336 14
738 1232 86
517 1211 31
984 606 50
816 1057 47
531 512 22
768 1104 73
1416 1206 63
50 980 74
1439 295 89
686 1725 77
772 1333 38
274 198 30
1220 1308 90
1698 1082 79
38 475 65
173 1845 5
105 1341 7
17 1990 45
1117 1330 57
1501 495 68
259 241 100
1595 1345 20
653 156 16
251 782 42
8 1924 62
908 524 52
1291 1917 14
1431 170 58
1110 1960 41
1129 1913 50
1562 257 40
221 836 84
557 1791 34
1965 210 62
639 1392 49
1771 1490 74
45 1998 13
1978 336 36
1302 1894 73
758 755 33
277 500 99
645 1937 18
1303 1542 52
691 1209 47
368 96 76
1330 622 8
1697 294 19
1978 1814 5
53 1496 73
1543 639 11
1176 974 78
221 1677 57
1586 1647 93
403 260 100
518 1969 18
1727 238 56
1149 711 82
503 1771 4
1780 1670 49
295 390 94
1184 1261 40
116 1136 62
1164 1463 89
556 1704 96
807 1866 54
1019 1949 66
1365 1696 91
1267 884 52
16 1677 20
1532 711 93
738 1116 26
477 267 93
1383 799 36
1917 1737 17
95 481 95
1861 804 77
37 584 48
420 728 2
272 707 15
1597 1974 79
716 934 54
1383 299 44
1952 1469 91
1264 1178 62
440 1716 37
1177 1006 8
396 339 32
154 1829 12
1084 1742 32
1287 235 58
1378 381 28
877 855 81
1039 1131 16
967 413 33
1969 1030 66
710 1531 96
1882 77 30
42 1337 6
758 602 3
725 51 23
1129 122 55
624 1618 71
632 1237 57
1937 551 84
979 1750 49
705 1760 44
249 1615 97
226 1971 84
478 672 59
915 741 16
1489 1630 72
97 1106 92
1579 289 61
1999 1862 22
49 1948 37
338 690 43
850 844 2
742 1945 36
1401 1247 59
715 974 25
1650 167 67
393 136 61
287 574 87
1989 1466 87
1281 368 45
590 1658 6
229 1176 86
343 855 80
1300 243 54
1701 1089 54
13 1257 46
906 1244 13
1971 1153 69
1346 1661 23
868 1245 46
64 1796 94
355 1267 9
509 1395 2
1136 1487 80
535 1058 40
1864 260 41
1020 1714 52
1695 1011 86
1682 1254 91
1534 1269 69
874 347 39
246 454 89
1999 242 100
1067 1827 44
920 915 75
1787 879 78
1787 838 32
1148 556 34
809 879 73
808 1318 98
906 1468 28
849 1111 10
1876 1588 7
660 523 2
187 841 97
1151 1081 62
1370 370 7
1591 1017 12
689 1353 65
1818 636 47
575 1283 69
1746 193 82
709 1390 80
1092 595 15
1997 429 16
1137 1082 41
1920 733 65
286 1905 89
1851 473 88
823 1054 70
685 477 37
1200 1552 89
1252 1926 11
1820 1288 9
178 900 37
207 1077 97
219 806 23
1645 272 82
72 1368 24
1860 90 43
1300 1596 75
232 1697 69
985 248 68
444 268 52
1878 71 94
1115 297 89
351 540 23
1017 315 23
212 391 48
624 359 22
1717 1496 34
267 1433 49
1250 802 57
959 939 92
397 1088 70
1426 129 61
1820 794 1
776 1407 81
360 1280 63
1132 1154 28
443 471 93
723 539 55
1212 1044 65
143 604 14
1944 68 20
990 1853 86
1689 1190 74
939 479 27
1546 1775 6
123 1583 38
1917 913 18
887 92 49
1540 169 42
1708 730 44
1326 506 67
1229 780 75
143 367 44
660 304 95
1214 318 57
732 581 44
1487 348 93
1539 1919 98
289 452 74
689 1235 14
1128 1445 38
1589 1673 5
1730 903 91
1385 331 55
72 599 89
1744 952 94
309 975 76
1600 1304 97
486 17 51
1688 1773 99
803 1270 51
1744 388 85
1507 266 75
1435 1806 36
410 1323 9
269 2 47
1135 161 55
1625 454 78
144 241 89
1068 854 41
973 784 75
437 1605 59
1260 433 58
325 668 85
855 557 63
1164 1556 53
686 1077 83
488 374 23
1513 781 25
592 1842 90
183 184 75
994 573 60
517 130 18
247 386 36
1770 1445 96
994 1276 61
1415 86 46
524 936 56
1321 1650 89
533 1967 93
864 1611 12
1816 92 73
1396 704 91
1826 771 99
1065 617 24
1510 1070 56
708 1529 78
586 1166 96
998 684 52
1818 1776 97
333 254 1
504 1815 42
707 1199 37
292 585 97
569 1171 63
1881 824 83
1027 752 14
1165 670 50
1722 912 16
1265 1831 13
939 634 28
1909 1844 32
63 1133 92
1154 988 7
246 577 78
1136 1416 4
1039 1586 59
849 1892 80
1386 214 68
181 1832 28
906 962 71
31 364 56
976 1199 11
538 1012 19
1028 139 45
73 1521 28
809 1258 27
502 404 67
693 179 62
789 1691 75
1509 1846 25
1003 1606 34
596 1770 34
1330 1217 72
517 950 10
102 631 41
410 1631 21
210 1680 82
441 1627 1
1070 295 92
1113 585 81
302 1613 96
1341 1141 88
1454 1506 23
1716 1228 21
175 1361 69
756 894 20
248 1505 5
1442 1756 5
1900 540 11
64 731 95
1552 1624 96
1316 1242 45
301 1274 37
1872 1496 60
1497 240 44
1518 785 36
19 346 23
1952 247 7
1606 1566 82
1322 853 97
234 388 60
807 557 36
1560 676 21
1856 1888 47
1812 610 43
1298 1841 1
360 139 4
1177 370 34
1532 1759 82
998 1977 95
362 1259 92
761 843 2
1916 276 63
507 891 18
1430 1689 79
1316 1935 85
1331 1673 80
397 726 38
1690 280 18
1537 30 30
878 1328 82
85 1202 54
1144 291 60
1156 870 48
1497 1541 26
1549 386 75
401 1423 2
1167 735 93
1771 1449 33
1225 349 66
1940 150 79
1728 346 51
1844 342 47
1321 1756 71
158 1654 64
157 974 90
1788 1380 72
739 1067 67
1095 897 89
1315 1079 1
162 1842 70
246 343 74
1901 982 41
1830 260 55
1413 696 26
82 1544 13
840 438 41
170 388 53
1754 896 38
940 435 6
51 1705 9
488 1942 37
1315 1772 48
1445 1799 1
1627 1622 60
580 1187 34
560 1642 38
1075 346 93
1343 810 2
515 753 4
1165 1596 61
288 311 21
763 1449 16
1105 1198 28
1696 557 80
1127 799 12
1913 1353 77
1576 1790 49
1013 229 38
789 1937 23
1245 85 47
436 651 46
304 1444 56
149 703 29
36 517 44
603 1215 91
1335 565 58
1404 1463 54
1506 1058 68
1890 1575 55
833 1025 72
1244 1027 18
1438 1120 48
1970 1742 83
599 60 1
1981 581 29
1140 1197 49
1889 1661 5
1454 853 20
141 714 12
670 1967 19
1493 1235 41
1878 238 12
737 914 55
998 995 4
1755 926 41
185 1348 10
1804 66 58
1443 1800 1
1597 1902 13
1724 1424 41
1061 31 98
1751 370 40
1161 825 37
1028 1506 38
1774 1295 72
298 1635 13
837 391 19
925 1223 98
1816 1205 84
1502 1964 60
872 1027 34
1636 1945 58
954 1392 61
168 1178 51
1868 836 36
1286 1500 14
1384 1081 86
942 1204 61
392 798 80
14 657 81
1256 768 21
218 1257 15
161 545 8
672 715 85
297 1626 32
914 304 79
1848 933 53
1549 439 91
1766 1969 76
1738 1519 39
1623 680 34
1579 736 78
862 624 43
1473 1349 32
204 1133 7
1784 1000 89
190 1889 38
844 140 4
655 74 99
1347 1482 7
751 1757 76
218 1631 9
1576 36 62
591 323 32
193 1864 78
1627 370 83
545 258 8
1757 1017 94
898 111 7
262 519 50
435 20 28
1852 1035 30
1233 823 45
1152 180 71
20 1463 88
1961 1295 80
1075 1675 29
859 1771 1
1349 944 61
1782 691 69
1263 185 32
858 619 80
1250 1689 56
1407 403 52
1069 17 67
583 858 1
186 724 51
1112 689 34
209 1971 21
1461 1596 44
1590 178 59
1189 1658 56
175 525 2
960 1558 43
1006 1959 87
1613 748 90
1887 1078 19
1734 1508 68
1614 1269 3
998 941 5
680 562 89
1257 81 47
1119 331 63
1238 766 89
385 491 38
219 381 18
314 881 82
443 1750 30
539 1840 26
46 1713 78
1535 298 95
1152 884 89
516 1284 37
798 1622 48
1195 381 94
1333 820 28
1549 942 6
1972 557 88
800 1129 38
945 1625 95
1875 208 60
1633 1632 13
1574 860 11
543 355 41
466 879 9
1757 1294 19
918 935 14
1307 1023 11
542 1158 63
1026 924 30
1855 1881 100
975 389 72
1893 799 63
225 1887 16
825 1726 83
70 967 7
1143 1672 93
40 1263 1
1614 1035 34
932 124 30
1502 1605 18
1093 1502 71
1329 879 33
1000 1653 63
1744 832 74
546 687 14
110 1408 98
760 1966 53
1850 1890 14
1190 217 6
1288 617 98
1039 1629 33
1743 213 59
1341 1587 65
1721 564 18
1838 289 31
1335 1343 41
1597 163 51
1596 1217 26
1668 1097 49
1899 789 1
1357 551 36
943 1962 92
67 989 91
1877 1394 6
811 813 33
715 681 80
73 161 68
1661 1050 83
386 1222 68
1229 1152 48
1679 1518 96
1399 1032 42
1565 846 43
1814 1388 67
58 1090 95
337 1160 41
1763 1279 19
166 1006 82
1684 1807 16
1552 746 78
152 44 82
1936 543 21
1006 1209 92
131 1612 62
1269 402 50
254 1110 17
540 160 77
1959 458 19
508 112 89
1116 448 100
1397 1701 90
1154 1901 83
1811 960 59
906 1332 15
94 1489 64
1828 1862 57
659 1223 63
227 1209 36
1802 9 32
257 862 86
437 1135 46
706 1582 99
1001 1638 73
706 1635 53
1489 1628 65
508 1820 7
833 1240 9
145 1272 73
1964 1412 27
528 995 66
213 178 92
1532 1633 92
213 288 16
514 119 35
1529 1336 51
873 1170 9
1283 1367 28
1487 462 8
263 380 64
1216 1516 71
134 563 92
994 1312 42
1418 1552 8
879 1084 16
863 467 2
685 563 77
636 478 9
1535 152 65
1909 1592 16
11 937 57
1558 331 74
1197 334 88
862 1220 12
1866 575 24
1756 1905 73
299 1634 84
1887 1077 27
157 476 7
923 35 13
157 1596 90
1722 1449 53
887 1627 76
119 1299 21
184 1365 53
1834 546 76
1500 1294 34
477 1383 28
222 628 40
197 176 37
680 776 2
90 497 67
189 977 56
1446 614 28
506 1966 90
1007 262 5
925 1181 32
1533 477 98
1955 531 85
602 814 34
401 963 45
1165 1325 58
1569 981 74
1353 194 68
1789 1752 19
152 403 26
464 1425 27
1718 1323 51
1119 1379 11
98 1845 16
1191 1527 18
1793 1774 39
353 1921 4
1496 1482 38
536 738 2
487 1661 8
1267 752 8
1252 221 6
1192 1807 100
1846 1729 90
1901 477 39
279 904 95
70 0 41
1361 12 15
1946 1460 50
1658 1126 45
1393 1765 64
1183 1346 18
137 684 15
1370 665 63
634 1839 20
258 990 22
1526 1877 82
1303 1234 24
799 378 92
911 1594 41
1647 1207 13
912 1048 19
1089 1790 48
257 608 23
1961 560 24
230 584 69
805 1817 52
34 214 23
584 305 79
482 803 61
910 227 65
560 1358 60
1398 222 45
573 1391 15
900 487 76
1599 771 68
948 1865 22
100 1628 62
277 290 3
1513 407 38
180 1122 30
156 286 7
289 1906 98
358 1408 56
287 597 89
833 1459 65
363 1717 2
274 1851 9
1243 1831 63
30 915 6
19 1492 50
1059 1440 4
1245 1719 100
1105 1597 4
40 323 87
1403 1085 33
1333 1013 38
886 506 28
50 111 50
1128 1030 24
176 106 75
149 1761 84
1318 28 49
221 785 70
479 412 30
1458 946 85
490 833 62
1397 1768 20
61 1732 65
1192 102 92
1504 1977 13
892 351 95
534 1846 12
1514 460 43
1191 1008 22
194 1309 41
299 868 66
751 1415 67
500 655 63
53 1183 16
187 24 17
192 1084 56
1063 1966 36
1169 1536 99
660 1172 30
312 1536 21
850 1244 71
31 428 30
736 1184 31
1071 1254 3
1452 148 91
1104 651 72
1827 455 56
1788 1727 9
379 439 34
28 322 4
953 1782 52
1407 1251 14
1784 249 27
515 573 4
981 778 28
1984 372 71
1748 1059 19
1576 688 11
1260 1229 79
1998 986 27
943 779 59
1709 325 54
89 1702 58
1230 1186 29
545 1707 59
839 376 38
882 1842 12
567 1752 26
1209 372 22
1159 1573 36
896 858 77
592 604 69
618 917 1
1721 1290 66
1892 891 35
782 873 32
734 1221 63
1541 1408 1
1662 1204 86
404 1322 80
410 1617 47
632 1741 49
672 1080 69
1280 1965 17
537 748 6
951 957 1
1544 552 71
839 610 23
92 234 48
1399 1079 13
210 323 32
213 277 13
1222 1216 85
308 771 22
116 1845 93
1997 1679 73
1437 339 81
1764 1184 92
1676 162 59
1840 1828 57
420 1218 16
1295 1419 44
333 118 71
597 334 73
1805 970 57
1046 1716 56
1040 1170 7
1421 1455 57
1316 317 15
1620 114 25
285 381 77
856 396 7
1871 1191 18
238 462 75
976 237 37
593 1326 70
504 949 95
826 1173 56
593 1592 6
1545 714 98
900 1467 2
455 1486 22
453 1524 70
652 1609 92
22 1531 9
1406 1737 96
1506 70 15
516 117 45
961 1256 42
1932 1558 9
417 360 1
1894 356 6
1878 1989 60
686 1526 4
1958 1460 86
520 1079 55
1566 224 81
499 1885 80
146 1737 61
1900 330 93
181 121 53
697 443 15
1844 1269 68
454 997 44
792 1672 10
1985 1318 87
1802 173 53
1204 1043 82
1869 1819 5
490 93 73
1997 35 15
701 858 40
1610 1395 24
127 928 80
893 1853 23
1231 1404 55
597 1924 99
1223 68 40
1075 1093 81
1473 1060 35
1089 208 94
1344 1307 4
541 345 85
1641 228 22
689 807 90
1840 536 13
1595 520 14
1363 1731 84
1997 213 44
913 1273 17
145 1806 13
1143 1404 4
1995 1759 96
544 1941 57
1789 1061 19
802 1568 28
674 1001 94
626 911 55
1216 665 6
747 843 1
363 1562 70
1651 560 10
61 886 100
1788 1835 1
1376 1657 32
325 1090 58
379 1448 98
1839 1439 23
924 1243 98
1745 175 27
716 810 12
1377 1844 39
994 700 60
124 406 61
671 760 59
1064 565 76
1408 653 32
1599 1719 14
1882 1266 30
1816 515 57
794 1942 51
653 1175 29
106 1174 98
1466 1900 40
139 449 1
426 1255 16
1886 592 78
816 112 9
445 1175 79
122 1271 23
74 393 3
96 1111 95
706 1891 67
229 1183 2
1328 929 51
723 1031 5
963 1976 28
1997 1237 37
705 899 92
978 491 28
1420 312 80
1169 1698 63
314 780 2
1541 69 33
1890 1275 44
1034 967 34
1683 783 14
1233 940 46
469 1297 44
1528 757 29
696 160 59
996 42 73
1383 1454 16
1344 482 64
1203 771 44
823 565 70
55 264 30
1419 1166 53
1034 809 21
1864 1029 71
1966 535 80
518 253 20
170 1871 26
1579 686 93
719 64 52
1162 1366 50
606 458 82
1300 1660 97
534 967 44
1872 1538 34
1344 187 69
522 211 93
1119 1272 100
1644 232 86
1286 963 100
338 50 10
687 970 66
90 1469 17
370 506 82
1901 1508 56
327 1016 41
1617 193 6
552 1931 39
1800 1007 17
700 1684 14
1866 491 92
379 108 54
1560 848 65
75 1105 12
821 814 7
250 693 1
120 1996 6
1986 468 11
258 589 28
1051 774 37
888 1050 5
17 479 48
1487 1730 38
307 621 57
1194 1748 70
1143 739 56
1242 1588 79
324 1723 91
1251 1093 86
1200 1705 83
1468 189 18
1005 122 65
883 1365 62
276 196 89
1064 995 10
1928 1766 43
10 1609 88
883 654 94
647 1399 99
693 733 21
1393 1229 2
755 1908 27
1834 1680 4
1918 12 40
1289 620 54
1076 440 9
532 1155 10
1578 783 6
107 687 2
1619 826 8
377 1044 56
1947 1964 55
996 1769 88
1650 1659 34
1374 1981 57
1211 1701 73
195 1964 31
944 7 41
950 663 3
1433 545 96
714 1821 22
316 1333 82
1359 766 17
1258 782 34
390 1723 6
524 741 14
1087 166 100
707 1245 93
500 181 98
1796 494 32
135 1106 58
972 338 90
89 562 5
1450 1563 10
762 1469 14
295 1119 22
1317 866 25
910 1752 7
1458 154 53
135 1796 97
124 1290 28
206 277 29
1639 1965 45
772 1373 20
266 630 85
1375 991 79
1237 116 99
610 143 89
1658 1840 32
1103 399 65
1681 1832 53
1258 1400 98
426 1221 62
1726 1657 92
992 1445 31
825 459 90
789 463 20
549 154 63
28 1137 13
1469 1693 71
1797 1766 84
1527 774 23
1820 1296 87
1448 327 61
1005 696 59
972 500 71
695 1213 72
1475 145 25
920 1264 77
1028 351 40
1468 1405 36
1804 1583 6
153 907 34
495 1970 12
586 1173 85
130 851 56
918 94 38
1651 1561 35
1791 1268 93
917 103 26
410 939 65
94 1432 18
1943 899 22
1828 396 83
1855 1947 62
1651 17 11
683 1871 31
1479 1020 38
238 223 6
1994 990 11
1867 1281 55
20 1649 67
1804 1063 47
551 1744 91
1778 540 45
373 1896 2
409 1836 95
484 1467 39
317 1933 80
1134 1454 15
1343 1393 51
706 455 84
1807 1033 24
261 1549 44
556 1420 58
146 557 32
540 488 61
