500 2500
11 12 22
217 40 84
164 80 40
290 69 27
338 431 61
229 309 84
440 476 74
28 217 64
484 194 57
201 319 88
374 267 53
353 117 9
385 429 1
13 218 77
94 136 19
302 399 91
145 180 76
45 399 78
368 256 38
448 143 57
438 297 39
445 440 8
197 3 26
0 371 68
160 54 65
214 29 7
145 188 67
475 428 12
113 373 72
419 207 42
64 94 91
312 295 2
430 68 49
33 354 15
203 432 60
322 362 90
47 372 63
163 148 80
67 82 3
256 202 77
163 141 29
198 402 99
205 431 89
325 22 28
28 306 35
201 322 72
188 63 64
375 286 19
363 394 59
373 37 99
426 400 75
177 467 96
412 177 15
31 336 28
444 22 75
74 193 74
219 259 99
27 453 80
375 175 16
49 231 18
19 262 59
378 467 26
325 188 81
169 322 89
162 351 11
190 80 16
160 112 20
150 211 27
39 232 38
2 170 73
328 399 35
116 101 68
458 52 100
381 161 1
494 34 39
114 314 32
36 139 77
297 158 51
67 269 65
486 403 64
126 24 84
176 417 85
2 251 80
106 266 2
78 482 53
415 219 74
227 417 43
291 143 39
479 477 47
115 167 86
267 462 40
142 447 52
315 474 90
422 47 58
393 336 2
75 366 38
358 163 75
367 58 48
155 136 36
422 255 26
26 260 13
227 38 5
6 441 86
145 403 37
369 183 95
483 376 67
431 438 38
56 306 2
256 35 88
383 16 87
335 54 24
137 206 95
498 9 90
165 240 23
154 61 15
259 239 27
461 460 84
192 343 81
409 296 36
306 375 8
41 35 35
48 231 15
297 291 85
442 340 33
294 289 49
281 145 39
280 132 51
261 230 86
417 80 21
108 381 75
199 492 68
280 443 72
355 316 46
414 171 2
430 233 49
474 391 90
106 406 99
137 260 90
325 75 27
67 322 25
93 369 100
197 83 25
53 114 80
431 247 58
31 353 15
136 105 20
82 129 38
83 15 21
350 121 92
349 93 58
370 352 21
190 0 4
438 382 3
454 322 80
257 218 10
144 404 1
121 36 49
47 225 44
475 461 92
90 239 39
430 102 90
342 88 87
123 93 88
2 342 27
373 304 93
349 142 82
485 402 97
121 357 83
493 116 81
