5000 25000
294 1558 44
2723 2927 61
3403 2616 38
1230 475 69
1758 2325 38
464 2434 23
1682 1032 19
1496 206 63
3361 3972 39
2635 3206 27
3711 3463 1
3812 3928 18
2924 4718 61
2480 1421 13
428 1767 68
2750 4462 69
1649 2481 79
1615 1134 43
2825 4524 47
3155 4164 66
95 1888 92
2822 4775 99
3026 4845 97
448 186 40
2641 3765 85
2085 155 40
2132 1930 100
1244 490 61
3613 4687 66
4476 4177 26
1975 1491 6
3937 4806 12
3286 4655 8
3703 4090 36
1628 655 43
4103 3233 99
4569 2846 99
188 617 84
1127 1540 76
2967 4494 66
1974 1260 68
790 937 78
4081 3512 33
4260 4603 80
2379 1218 52
4250 4717 59
670 2366 39
1420 447 8
4127 2584 11
3846 2726 94
3996 3061 25
3915 4504 92
3836 2850 9
772 755 53
1141 1130 50
577 1032 11
4353 4931 59
2606 4656 72
164 1457 32
3951 2978 72
182 928 37
1565 1985 100
3823 4844 85
278 405 75
2210 140 52
2256 2175 44
2685 2689 77
2913 2814 98
3172 3005 76
1544 1827 98
177 295 29
18 2306 28
3608 3587 15
3470 3703 78
55 2264 37
4861 3649 19
699 2020 95
2318 2083 61
3265 3764 62
1930 399 98
2486 1962 75
4469 2844 59
927 2067 84
303 950 31
69 815 14
1602 1634 68
4897 4982 67
4103 3996 34
1856 1823 53
4936 4283 89
4456 4222 13
598 557 38
2929 4107 16
3326 4521 70
1320 70 81
2542 3898 98
3371 3270 88
4321 3427 65
3690 4437 68
32 1826 37
1151 192 74
3356 4983 77
1391 144 55
2870 3895 95
2930 2509 69
650 2235 55
2418 2339 98
4135 3549 50
1271 1441 99
4565 3243 32
3424 2547 70
1598 225 86
837 1202 28
3448 3593 87
3703 3589 31
399 1794 14
1762 2170 20
425 420 50
745 1125 5
861 2091 29
1644 949 84
2855 3421 30
121 1814 2
446 522 54
699 169 24
976 447 41
3954 4803 5
572 137 9
1784 2388 18
3382 4569 86
3592 3139 67
1746 2360 100
1187 392 40
1993 801 56
741 756 77
910 1527 7
2296 1909 37
558 218 68
765 1684 19
1341 267 66
4268 2652 28
1122 979 63
132 2350 2
425 754 29
696 2468 69
2080 409 17
751 256 2
3385 4468 97
3318 3889 16
208 1158 22
3570 2635 69
2508 3273 44
2753 4146 50
4309 3486 21
562 1070 27
297 2411 74
1269 818 36
3057 4684 44
1276 1561 64
583 450 48
66 544 47
2995 4331 93
2932 3746 65
471 2363 28
1541 2055 63
861 1884 39
1900 551 27
530 411 88
1542 976 89
1022 813 8
4798 2983 9
1360 2066 39
2558 3082 81
1433 2304 96
117 1385 82
309 1940 26
2085 2328 52
3147 3852 87
4012 2902 12
3700 3427 98
4692 4513 51
4220 2548 46
2872 3438 13
3133 3634 83
3927 3581 64
4637 3460 58
1790 607 85
2065 910 17
3671 3173 23
4610 3602 38
3474 4196 77
2810 4216 47
1344 1979 42
2117 2406 72
1551 658 88
1137 792 78
2327 1857 11
2780 3060 96
697 2193 36
4355 4838 81
84 2421 44
530 965 10
2865 2886 21
2736 2904 63
3912 2868 9
517 2245 15
3906 4014 48
676 2077 82
2462 217 76
3532 3029 4
4078 4028 100
1805 134 80
4826 4285 67
702 1018 76
1217 606 68
3786 2708 85
2172 1517 69
3524 4247 41
796 532 94
260 695 75
4804 2529 72
3282 2613 67
4086 4947 88
2084 939 15
904 1910 83
3145 3890 74
3245 2886 97
194 1921 22
2796 4528 21
3013 2716 83
1829 987 76
1354 1070 48
1984 935 7
468 1178 71
307 1937 7
554 2046 53
3944 4501 4
1884 1474 45
2233 1247 80
2853 3554 12
1962 1518 83
448 1479 75
264 2067 35
2365 1206 38
1725 146 95
1135 284 16
344 1430 73
3144 3038 82
2539 4581 1
3926 4006 91
3421 4054 77
3774 2715 31
2671 2617 76
256 777 26
4077 4298 81
2992 4402 51
3280 4653 96
1737 790 95
1442 1559 77
2289 1899 64
2674 4639 97
1609 2021 17
2879 2857 6
1240 39 66
3707 4174 72
21 267 22
4907 3981 31
1511 1053 43
4450 3152 41
3294 2832 97
1055 1256 7
2340 1680 92
4105 3792 29
643 2013 49
499 2194 36
1531 890 86
3343 3323 92
4806 3447 91
2042 607 40
1037 1837 53
2381 1158 23
1658 69 95
2688 3560 55
3626 3857 5
1457 1361 71
541 1489 7
3698 3250 21
291 274 37
2749 3009 18
1134 1062 62
1465 160 47
2747 4142 29
4644 4303 36
880 1226 85
2996 3300 27
4 2184 95
4320 4597 23
4540 4033 39
113 1302 26
2470 293 42
4043 4670 37
1730 2046 56
2872 4898 64
346 578 95
1109 722 85
3316 3092 69
3630 2961 84
3560 3782 44
1832 429 21
4892 3538 69
1382 516 2
669 1608 15
1754 2280 92
864 305 50
2246 2047 91
2692 3834 98
4353 2918 32
732 1141 35
3021 3394 8
4780 4230 41
97 2394 4
3046 4235 71
1270 218 12
2831 4140 77
1220 2303 34
741 828 44
1943 571 38
2555 3409 69
491 1713 93
3718 3715 80
2662 3015 56
2284 101 85
2203 1282 11
3129 3893 45
3891 4641 4
607 1312 5
2745 3009 39
2883 3503 64
4814 4689 26
743 1191 17
427 1647 40
2368 1850 1
2328 1170 19
1791 1103 95
4357 3870 59
3541 3130 95
1362 158 6
4413 4468 66
1872 1604 47
1982 2374 50
3492 4363 33
4920 2911 92
3552 3491 31
2909 4457 67
4350 3548 24
1769 2384 99
2862 2691 98
864 2190 49
4689 3467 56
1425 503 35
2226 1005 57
4758 2765 46
890 960 64
4556 4645 41
2717 4973 44
1290 1468 25
1856 864 55
798 1491 57
1119 408 60
2353 1967 77
3766 4746 26
2321 1 76
2705 2570 73
3238 3890 99
4417 2992 42
4412 4188 69
3882 4524 32
1357 1778 39
1273 930 35
4280 4899 100
2581 3194 65
3375 4164 83
420 2016 93
206 1636 57
2225 2125 62
4206 4971 73
877 443 33
2630 4368 48
1007 1624 40
1758 1944 29
1605 1476 4
3996 2501 71
2322 1382 56
2845 3953 39
4320 4982 42
4871 2550 72
2734 3186 79
309 2144 60
1452 2139 19
2671 3391 79
2027 1068 8
3997 3908 49
3595 4051 93
4745 4035 50
613 1034 61
3596 4599 24
2013 1562 67
2579 4108 47
1102 459 36
2063 1412 6
4031 3182 87
1990 1190 68
3305 4464 53
2394 1758 99
75 74 47
2379 974 85
368 763 98
698 833 82
3438 2654 58
3530 3108 67
2322 346 57
2939 4171 27
760 1408 87
475 904 33
762 1807 97
4110 3632 27
13 1525 27
2612 4944 50
4849 2942 85
4639 2784 68
3150 4975 47
559 2207 12
2450 2420 26
2116 2204 51
812 2357 19
4520 2718 94
4136 3417 71
2255 1269 12
4303 3510 91
2348 1953 50
829 2142 63
3279 3182 94
534 447 49
2523 3306 43
3711 4619 12
2687 4468 73
3937 2564 19
1910 196 83
1963 1297 89
2628 4461 82
1497 1990 33
2564 3209 76
2148 136 17
4342 4595 36
4265 3090 40
3204 4280 30
847 1453 13
4010 4056 89
4856 3172 19
4875 2638 90
1158 1004 65
908 165 92
2799 3152 28
3806 4383 96
139 1665 70
2358 1874 23
1666 1435 91
149 345 89
269 2426 8
410 1795 62
4887 4493 29
4345 3219 44
4742 3834 36
1203 596 90
197 712 42
1814 1270 84
4420 2739 22
3999 4459 21
785 1807 58
2656 4255 48
4359 4788 91
1861 512 88
2131 798 66
1721 670 56
1789 295 31
3551 2967 23
773 248 87
4635 2740 9
4816 4571 67
2792 2645 89
4413 2983 81
2550 4380 93
1698 293 11
2851 4430 86
2971 4965 65
3383 4716 58
2875 3218 53
3946 3320 43
4244 4821 58
2273 2040 62
3628 4127 11
2910 4153 18
1774 1041 58
1191 321 29
1997 2183 64
536 2439 23
3974 3869 37
2019 1123 20
3684 3467 10
3581 2983 97
4400 3158 52
4696 3182 55
2538 3300 23
2884 4144 80
1172 1711 58
256 2160 79
1620 1534 3
4915 3616 64
3915 3702 6
2057 248 87
1866 1794 16
2113 1794 12
2718 3831 1
4430 3627 66
1941 2348 16
21 1808 98
4309 3710 64
2358 1570 38
3053 3788 2
1296 1402 76
2715 4448 79
3932 4381 70
1038 2492 29
3534 4856 1
1636 1850 86
2776 2812 12
4019 2652 2
496 2171 16
1861 440 7
4891 4600 91
697 1347 60
4366 4779 54
649 290 76
1283 1566 37
1936 588 78
242 77 87
4759 3129 92
3809 4822 88
2769 3961 46
2922 4717 81
1356 905 22
153 2337 88
1067 821 64
1117 1388 98
3820 4699 52
1542 851 14
4346 4890 72
4809 2530 5
4173 4724 57
420 944 81
1534 230 74
633 653 44
2874 4444 34
1236 2497 93
3287 4142 61
2003 1871 95
340 1711 4
2128 95 98
4087 4673 54
1503 1255 59
3299 2870 35
4746 3330 12
4578 4216 9
3341 4643 94
4041 3786 2
2828 4507 61
4460 3196 75
2650 4902 12
2780 3758 61
4133 3993 36
2521 2974 28
907 1955 75
4583 2776 34
1880 2266 15
3443 3256 22
3790 3070 74
4085 3260 94
103 311 20
4097 4689 90
4471 4289 42
80 1275 5
1845 1282 59
1285 773 57
1068 84 15
238 1208 37
1136 1442 1
2954 4772 76
608 579 67
2003 313 48
3178 3531 18
1798 371 89
980 319 48
4259 3522 22
3727 4660 23
4024 2538 64
2759 2644 45
1367 683 16
1020 1887 28
1114 2089 75
964 1559 72
1572 2157 61
3948 3416 14
459 1498 92
1190 89 1
1201 2300 51
4342 2796 48
3525 3001 66
455 1201 84
4277 3322 34
2611 3307 29
451 133 55
2744 2656 34
1457 250 51
3668 2745 59
1231 909 82
4662 4960 40
2146 1065 81
2698 3164 53
1576 659 65
3722 4395 21
3984 3463 51
2583 3615 65
1096 1065 43
4435 2612 12
4742 3057 47
4442 2819 21
4206 3000 58
1215 486 42
348 2452 63
234 481 85
3960 4691 81
4058 2589 27
2359 1472 2
725 1200 38
3464 2571 55
3784 4115 56
1686 953 71
2293 2143 16
498 585 41
3765 4628 77
3815 3960 32
1546 1508 76
3288 4825 22
516 2244 84
4029 2641 84
3857 4313 17
4108 3651 9
3688 2743 43
4330 3318 59
3433 3824 31
4662 4427 29
3890 2827 47
1110 1950 28
3535 4120 1
4160 3633 78
4643 3772 82
128 2116 27
2869 4457 43
3779 4322 17
394 2127 47
2944 3819 19
1148 1107 78
3827 4285 57
3221 3748 72
4316 4656 46
4189 4356 94
712 1121 39
1583 1064 55
4916 3280 47
1288 285 15
4187 4795 97
3533 4420 67
3976 2747 50
1065 2495 19
81 1294 21
3784 4072 42
2549 4077 58
3980 4786 74
1758 710 26
1432 692 12
314 1893 86
3752 2911 23
4510 4235 51
3037 3313 50
3658 4251 62
1623 258 41
2206 710 64
2897 4595 27
584 2224 7
4970 4224 58
463 1120 51
1979 2416 81
3497 3950 6
4463 4753 12
2081 251 52
3241 3283 44
2317 1215 94
1596 1685 52
2672 4668 71
4858 4730 96
501 601 34
1508 1159 9
3893 3498 57
2191 2199 82
4485 3587 16
2946 3576 12
4185 3435 74
2733 2797 79
2297 1916 54
4831 4968 78
2532 2535 7
1068 1250 34
4219 3546 41
1555 1936 4
1154 649 53
4105 4602 5
1171 1052 71
4499 3439 53
973 1345 39
303 1570 52
2421 351 59
220 756 70
872 2452 82
2817 3049 28
3842 4064 28
4405 4286 44
3467 2888 20
1961 2033 80
870 1287 56
4364 3994 23
1917 1749 11
4502 3765 38
1646 872 38
4869 4475 83
940 1685 94
2934 2848 34
1466 2289 87
4188 3184 82
1202 1350 75
4687 3108 8
1919 945 48
934 2332 12
951 847 97
4897 2832 41
1845 1042 12
4975 4420 25
4071 4598 11
1057 969 34
1004 66 97
1496 1719 49
3516 4082 50
3998 4619 18
750 2325 16
90 1816 30
1093 1434 90
3115 3655 59
2855 2972 76
1624 1077 27
1902 923 12
3991 3234 13
2487 1034 62
3280 3989 2
4666 3921 48
58 1908 92
3643 2606 50
3210 3318 46
2931 3890 27
853 500 82
4647 4546 14
3874 4727 24
3267 2939 97
4289 2838 93
2040 2004 61
2257 1798 90
2046 1581 59
4714 2939 28
46 1808 92
2635 4910 98
4361 4141 10
4165 2618 26
4490 2595 84
3558 2889 34
3299 4650 41
3058 3618 36
584 425 61
3752 3701 2
2650 2775 62
3862 3833 27
4057 2831 51
3356 4422 35
2142 1145 60
3728 2897 10
389 468 36
4781 2802 45
2535 3383 33
1526 1485 15
3857 3030 47
2436 1755 33
2391 1289 81
4425 3663 98
3106 4393 77
2593 3900 47
4225 3504 67
4964 2651 59
4678 4614 15
2069 1515 32
2758 3190 42
2736 4517 44
2929 3405 1
3224 2626 100
2494 551 93
1546 1010 39
629 1287 79
1868 9 75
1127 281 73
3070 4744 55
2695 2703 91
3799 4362 7
252 1150 2
249 24 51
1268 2312 84
2460 799 32
974 1777 29
882 1286 8
1048 68 59
2486 1338 13
2046 1356 39
1028 1856 51
1028 2205 49
4662 2871 53
2623 2575 99
1229 1568 67
2272 623 53
2824 3147 54
4339 4118 98
171 1981 18
4505 4943 42
3473 4206 43
3738 4074 37
4283 4594 76
1555 1900 94
270 1049 46
325 1075 41
2176 821 33
3096 4253 11
1274 2016 57
3911 4234 30
1727 468 50
750 1564 29
75 1629 9
2446 116 51
1856 1666 24
1559 2276 45
4493 4393 13
3283 3152 95
449 82 10
2139 102 74
1772 2156 6
3312 3752 21
893 2318 58
3019 3491 78
1029 521 13
1608 2127 57
2726 4168 12
739 1715 30
4456 3545 86
2430 2103 85
351 1331 65
3688 4182 93
2834 2704 62
3859 3047 53
4646 4685 44
1495 2134 76
3676 4471 89
4776 3666 69
1073 678 7
491 2 47
65 810 72
2012 2209 26
1228 1111 10
1433 380 92
4247 4974 95
3221 2984 45
4520 2739 81
298 1238 62
3834 3862 2
1684 473 93
1136 413 13
4551 3799 14
3194 4877 47
2259 1234 91
1276 1894 11
4567 4831 89
1680 274 26
3601 4130 77
383 1926 98
1451 898 19
3820 3854 58
4641 2639 81
3236 2871 16
1400 163 60
3404 3260 94
52 960 14
1569 2271 89
3475 4538 14
238 287 52
1203 891 58
4080 3158 42
4495 3645 8
4949 4898 39
1246 2280 44
1577 1520 26
433 105 47
3640 4690 33
4957 4439 79
2073 410 3
658 2395 32
2111 2122 84
2793 4693 99
548 1906 5
4927 4371 54
4025 4621 33
1811 706 74
942 277 32
3343 3405 60
4596 3053 31
939 539 88
657 1019 57
1415 875 64
1913 1253 55
4077 3697 9
588 977 96
1768 2087 88
1245 2227 50
3170 4271 90
433 459 7
2483 2365 60
4977 2642 24
3643 3107 56
1075 1336 37
1263 1831 29
2181 948 70
3132 4948 22
1099 1884 87
1950 1306 39
3305 2700 44
2525 3912 77
1450 2328 45
2919 2534 38
4330 4992 99
1863 1627 79
3200 3833 100
2471 1221 83
1064 1059 67
2751 4761 22
2386 2082 33
2091 562 27
3608 4191 96
4489 3515 1
2063 1978 88
4248 2739 70
1670 802 12
3013 3398 70
2574 3578 33
3717 4230 37
3864 4164 43
4584 3760 52
4361 2574 89
1868 1951 55
913 1683 93
59 1629 98
1366 2024 1
2084 1451 87
581 2025 90
1698 1527 84
1622 1911 60
2590 4621 91
3298 4445 100
2593 3348 4
3284 2968 36
4512 4468 57
2700 4840 74
3846 3979 10
4353 2607 33
752 82 9
3528 4355 45
1267 871 82
1265 1234 3
4693 3637 39
4937 3015 7
251 277 5
2454 631 91
4681 3197 49
4504 3474 58
3350 4941 63
2532 2558 38
4938 3375 98
4979 3928 64
2787 4460 86
2722 3299 68
1289 1830 47
2489 39 37
2056 962 20
2854 4823 89
4977 4573 93
774 696 30
3933 3253 99
3993 4140 86
1084 494 76
1160 228 60
1374 579 72
2622 4575 7
677 740 32
1011 2136 17
4585 4311 42
3842 4071 42
2950 4221 34
1676 1310 1
3461 4891 55
1722 1368 49
1206 71 71
3114 4198 89
14 334 50
2645 4655 3
2459 1189 96
4467 2705 56
1451 518 97
2162 1788 47
2472 227 3
1802 1667 86
3842 3215 12
3532 2527 51
1023 377 3
1905 1129 67
865 949 19
4715 3265 45
3795 4854 27
3408 3214 23
2328 809 47
968 1771 12
618 382 77
3043 2918 60
2984 3439 64
2556 3916 39
1063 2411 32
755 1181 58
1676 708 67
1391 998 59
1364 1670 65
976 1911 92
3090 4641 64
2910 3125 84
2380 579 96
3260 4103 24
1194 949 100
2749 3570 48
289 1265 51
933 1890 87
1913 2190 59
3393 2736 18
2826 2785 45
2518 2815 92
1838 2055 91
398 149 58
1265 1597 32
4634 2809 9
911 1911 74
3528 3457 86
26 2062 91
2578 3975 85
1148 2499 27
228 1773 91
1996 333 54
3078 3682 5
4078 4091 44
3999 3020 47
2882 3912 12
3811 4169 30
864 904 72
3558 4640 5
902 1842 68
2494 71 36
4528 4022 70
1076 1440 20
1991 2122 34
4506 4226 64
602 1871 46
4042 3327 61
2000 1138 15
881 1473 46
4699 3501 22
4712 4055 60
4113 2961 40
2002 799 15
486 1375 98
4388 2610 14
4472 2773 81
3863 4053 47
4853 3759 54
145 1579 48
4596 2544 22
3308 4902 7
2009 2012 79
3413 3321 58
4295 3954 61
4914 3745 99
120 1245 73
2959 4170 20
2101 480 37
1816 28 19
2845 4503 17
392 1816 19
1702 2349 95
4959 4234 57
1859 1186 32
4325 3450 96
4462 2632 84
1329 1397 84
2935 3835 77
90 159 90
287 71 52
1161 1851 26
58 1706 9
2092 224 79
2112 1104 87
4711 4117 86
1279 393 26
159 2289 87
3923 3571 70
1753 2314 66
4040 2818 34
1227 1380 14
2716 4901 14
383 1999 93
349 1796 96
2046 1444 82
1259 381 99
3786 3974 93
223 1577 71
2815 3958 13
2008 2066 86
4789 3601 45
2366 1892 91
2923 4706 54
1261 1026 47
2254 407 18
3386 2856 66
2815 2874 28
1798 1072 22
1768 1417 69
2780 2554 92
4440 4629 28
1019 1093 20
3073 4312 58
657 130 65
320 1956 63
2816 3966 38
1141 1341 14
3532 4921 10
4582 4463 72
2619 2663 92
3880 3658 29
1664 939 59
2666 3968 69
1288 860 75
11 1495 4
71 1026 33
755 1073 90
2899 4951 43
1498 1026 23
711 196 81
1800 374 83
4404 2863 72
2467 516 51
2327 120 74
4283 4163 65
1453 254 75
1624 66 64
3973 4796 77
1766 1773 97
2146 2166 77
2408 213 98
1218 1071 12
2477 2369 7
3279 3366 26
2550 3735 3
1704 2152 61
4665 4227 19
1732 1522 58
4567 2668 26
4098 2500 35
1318 1483 46
2583 4750 83
899 2217 81
1655 1379 9
2805 3010 20
308 1486 44
3859 4634 39
745 1074 27
1105 281 22
3855 4667 46
3291 2748 94
4550 4425 35
273 1647 25
1405 1974 54
2725 3663 97
2141 2214 5
4483 4835 49
1678 2220 12
3871 4744 6
2462 1335 1
293 135 30
1398 515 92
3560 3822 40
1272 2195 40
3916 4485 29
1783 1906 88
4931 4533 32
4029 4712 66
2819 4588 19
4337 3996 95
821 857 63
2204 698 48
999 2238 32
4908 3731 78
1434 2278 29
696 617 63
328 2231 4
1761 554 2
1127 375 83
1511 33 62
1780 684 64
2088 1578 11
1877 269 73
327 2309 14
1442 103 72
3394 2736 5
1151 1091 100
3720 2651 49
2692 4625 77
1203 0 73
4067 2784 16
4006 3333 33
1389 2222 52
2088 118 80
1873 899 38
3363 3557 37
2566 4434 17
2869 3256 6
2981 4497 30
549 2095 55
4 995 84
4026 3273 80
1308 2377 9
4167 3801 30
1948 183 62
3317 4119 42
4890 4838 82
757 1326 9
924 2294 60
478 428 44
1232 1334 88
2882 3387 21
2339 2028 25
885 540 95
3363 2992 29
4580 2543 70
2901 4450 67
4679 4128 16
3526 3514 12
1187 322 1
861 633 94
3876 3971 75
2887 2579 63
3235 3853 38
4937 4073 11
393 1196 5
3626 2701 53
554 1194 74
1322 1142 41
146 957 69
2479 943 24
2267 2137 81
4571 3565 78
3512 4181 62
891 103 34
3231 4768 52
161 99 53
4211 3673 14
2043 632 40
2258 1689 68
4025 2967 84
3036 3677 83
470 1688 13
4489 4275 16
571 1248 48
4111 3740 41
678 1298 70
1109 1092 78
2343 2071 23
833 911 24
802 244 24
3830 3263 13
799 1652 52
3374 3833 54
3888 2768 7
4701 3631 15
602 2137 25
2539 2748 22
1600 1538 44
3061 4809 52
1522 1085 65
3808 4660 25
2738 4560 71
268 1157 27
3710 4569 36
3386 2995 52
4763 3112 45
1982 1913 43
435 1325 1
4414 3054 34
1908 2301 86
872 2427 95
4470 3451 58
4763 4485 70
3756 4056 70
741 517 44
2395 898 30
4362 2518 18
4697 4778 79
2779 4156 14
50 783 43
4960 3276 12
2322 1892 40
3646 3920 50
705 662 45
949 1577 68
2873 3180 23
1979 1748 9
1251 1929 73
1802 395 67
794 1170 20
2149 743 18
4694 4434 86
1079 2358 93
3877 3052 6
4831 4020 34
4381 3024 66
1757 1223 98
2479 1675 99
2195 2416 7
4585 4314 61
2032 2105 55
369 864 20
2770 3207 3
191 282 83
2077 1287 57
1290 1259 8
4922 3935 5
3603 3006 77
3009 2835 56
1724 1493 8
1562 1545 59
958 2069 20
979 1984 85
1007 366 34
995 962 4
2984 3474 8
2640 2567 80
987 235 12
1973 1299 27
3473 4571 77
2405 1029 53
1521 248 68
1934 551 72
367 1610 72
3758 4498 73
3361 4578 74
3165 2509 53
3293 3742 33
312 870 1
4828 4757 71
2979 3198 78
1632 1977 2
4208 2619 53
4751 2885 59
3521 3930 71
637 2327 41
1057 480 62
1445 2053 2
4643 4870 53
2136 217 29
1060 943 47
4008 2762 70
2101 802 65
990 2226 73
4690 3626 74
1368 2312 67
52 167 6
39 1228 47
1412 1340 48
2525 2680 21
2665 3309 1
4519 2535 97
1121 41 39
3364 4609 96
4835 4918 88
3752 2868 98
4082 4657 18
4013 3362 18
3928 4852 17
4381 4622 45
1864 1052 21
2458 10 71
2389 442 47
3084 3711 8
295 1705 55
2376 1856 36
2923 4252 79
172 1125 48
1250 1281 34
3290 3444 53
1138 1302 87
4197 4408 58
4933 4185 55
4837 4052 62
3897 3187 70
3268 2874 44
952 1250 60
3068 4261 28
935 1678 38
2889 4568 1
2784 2620 96
3965 3560 63
1485 118 95
2264 629 48
301 2124 77
4647 4325 77
1399 1874 1
3170 4970 7
3180 4202 74
4384 4968 32
3615 3178 97
4116 4856 81
3372 3356 65
2615 4218 62
3083 2799 100
4838 3252 71
1468 1580 33
2547 4104 76
4374 2843 97
524 1117 26
4114 4433 72
3125 4894 78
4763 4756 79
2588 3872 74
4232 4034 41
1956 1592 83
3379 3220 64
2940 3335 99
4214 4640 18
3379 2731 82
510 911 86
1900 2444 15
2702 3163 82
2645 2704 18
4998 4657 60
1277 913 1
4457 3572 51
2639 3083 32
4497 3344 80
1090 1831 87
4536 4912 84
3153 3776 60
198 1995 30
4081 4557 67
1595 126 35
2992 3257 20
1836 852 11
4798 3221 69
4950 4344 58
2500 4104 42
4272 4470 10
858 1214 78
1004 481 21
3938 3448 17
2686 3778 61
1272 321 45
3594 3923 86
3182 3665 67
2312 929 80
2615 4612 5
595 2262 23
2685 4946 27
308 1959 68
3053 2917 4
886 1639 6
4695 4221 23
561 2109 36
2796 3362 64
3829 4453 7
2721 3450 83
2586 4083 2
1452 1456 73
1462 869 48
2879 4089 3
3096 4497 9
906 474 56
3777 4561 51
1543 2291 52
3643 2865 84
4025 4850 96
3104 3620 82
607 753 31
4305 2814 57
699 559 60
3176 3374 5
842 439 46
4468 3605 46
3748 4103 94
4042 4678 97
2530 4638 21
4195 3951 35
4181 3321 29
4790 4389 30
2073 1957 42
796 1596 88
3481 2799 3
1160 1639 53
2319 2414 3
1875 2157 58
3815 2572 34
671 1034 42
3134 4969 87
3449 2502 86
2136 1530 54
3540 3028 18
2616 3838 93
1988 1828 43
2224 2140 40
3210 4176 65
340 803 86
2277 1258 36
4782 2960 47
464 1260 16
4637 3659 10
1288 2155 83
1743 1157 97
904 668 11
4296 3991 14
4656 2797 42
2153 2257 86
2348 2352 11
4468 3199 86
49 734 88
17 219 28
4556 3729 59
4304 3189 56
3739 4862 55
4307 3697 28
2077 2104 15
2878 2832 6
179 1122 91
2023 650 54
1435 2404 59
1058 1600 87
4030 2930 65
4215 4524 45
3035 4283 75
1276 2160 57
135 1238 56
3750 2878 78
1629 24 42
1184 822 11
1977 2016 6
1113 1614 84
938 1713 81
4217 4536 99
1045 999 83
2821 2915 49
3297 3838 43
1016 211 57
4167 4365 44
1498 1467 53
4581 4567 99
973 513 53
329 2277 87
1199 42 9
3236 4793 96
1069 2093 24
133 1396 33
3852 4151 60
2889 3781 35
3444 3254 95
4894 3087 26
4834 4761 45
2818 3690 83
687 413 72
54 1738 34
4341 4707 58
2102 1954 27
426 1734 80
1701 866 31
3418 4645 18
1206 2285 5
1307 2183 50
4775 4055 59
288 517 11
2427 319 48
2688 4423 32
2901 3953 1
3309 3358 35
2801 4816 58
3123 3643 82
2072 2106 32
1100 606 10
1669 79 58
1288 1819 83
4419 4945 66
1316 69 5
199 230 74
3493 3693 91
1381 215 73
1448 1106 99
3447 3670 61
1504 1848 54
4795 3733 68
3324 2984 63
231 633 85
2180 145 13
1869 767 94
2821 3186 31
98 266 5
3311 3497 81
2597 3154 4
1148 1184 73
3430 3281 35
1780 468 28
933 1905 78
1612 668 1
2870 4564 34
3417 3310 74
244 1159 74
1332 170 96
2720 4211 72
809 424 69
4480 2875 19
3614 4298 73
2947 4703 55
3982 4386 80
3364 3557 30
616 1112 43
3568 3099 39
947 446 16
1083 634 71
1789 694 96
1120 541 34
1278 327 16
2303 1999 96
3956 4564 79
3239 4768 90
3911 3142 68
1974 748 48
2563 4917 29
2677 4714 9
4406 4184 80
2807 3686 20
1513 2332 27
1633 1315 55
3627 4965 93
3020 2993 8
4435 3260 49
2164 2179 2
1449 1209 56
1981 705 26
2373 2054 75
1097 139 44
3041 4881 59
4562 3456 32
521 53 91
983 351 23
4411 2758 10
3952 4201 17
3470 3376 64
660 297 27
608 932 91
64 2250 8
2198 1594 68
2579 4703 81
1720 1491 85
2361 474 91
2527 4008 97
3290 4148 17
1088 1824 57
2957 4194 96
392 1454 43
3571 4751 56
3568 4692 66
2028 1907 66
2476 412 19
4130 4085 90
3529 2563 84
2302 2001 52
2165 1888 60
4356 2794 100
3671 4753 79
1752 1920 12
3833 3574 29
5 1647 26
768 2487 64
4751 4598 80
4400 4338 100
3366 4400 57
217 762 20
4686 3474 75
3135 4409 95
1658 1183 17
3159 3418 62
4511 3362 48
4877 4339 70
792 2051 23
1475 1439 44
2874 3817 92
1628 392 22
2799 3320 31
1660 1026 37
967 708 31
3900 2542 78
767 2412 22
1404 1064 27
3139 3600 71
4618 3393 9
397 967 51
2026 165 9
2819 3761 67
4861 3541 9
3823 3333 62
3168 4941 46
3978 4740 64
3436 4867 53
775 2343 15
4585 3754 87
2506 3289 78
2324 315 54
231 2170 10
2243 1758 64
2039 144 75
3602 2998 21
3903 3505 25
257 1848 98
801 2103 78
3766 3652 14
4440 4366 4
1889 1708 37
3381 3333 40
3852 2609 85
4234 4661 27
666 2305 67
612 2375 85
3910 4487 52
4650 2834 82
2070 2113 58
3049 3166 51
4134 3986 94
4007 4142 83
37 1624 53
2970 3974 8
2312 810 13
4352 3733 97
3775 3742 22
2535 3132 43
3785 3036 3
380 1320 34
1180 92 48
2104 772 55
428 800 44
3551 4200 85
4487 3887 10
4662 4186 94
3007 4827 97
770 2437 57
2529 4203 13
2490 1008 58
4506 4717 93
1667 1066 98
2170 537 41
699 801 74
4458 2727 7
1496 2334 38
1351 740 32
4375 3126 69
182 1341 1
119 788 68
736 202 40
2925 4748 5
2393 100 34
4416 4925 18
4158 4211 63
3248 4188 80
1421 2140 3
2080 570 39
45 1099 18
986 1428 25
2328 106 13
3219 4282 44
58 212 53
1629 1991 99
1361 1954 16
2162 2379 87
1165 2281 27
4639 2709 63
4743 2929 76
3460 4736 86
4744 2951 35
3989 4701 17
4936 2815 47
3144 3771 100
1037 210 24
299 1698 19
3967 3329 24
2648 4440 19
1070 2480 59
3461 3926 28
969 355 44
1695 1811 53
4487 4608 52
1668 2011 61
898 86 68
2935 4081 6
