10000 50000
4605 5461 80
4238 7536 61
1864 8736 97
8304 6718 50
116 4887 4
3729 9943 70
2662 6116 11
1263 8820 28
6751 4512 73
1725 1051 21
1408 8980 98
1389 9866 97
8865 7718 54
2690 4141 56
2217 3850 12
6492 8700 39
4541 9655 7
6165 4975 85
1222 4588 67
6007 3296 9
487 545 81
6095 8618 9
4727 1589 45
868 5620 72
7228 6282 16
8063 9485 60
1774 9450 87
9261 6442 12
7097 1654 25
5830 3150 89
5793 2701 77
3460 1789 87
5936 1559 73
7522 885 88
5603 7770 90
922 5892 54
7038 7342 61
6978 571 71
3863 4180 91
8084 8956 68
2738 308 41
2797 3801 1
620 8131 64
658 2954 4
3008 3532 93
2232 132 84
7213 4372 75
6340 7174 6
1194 288 38
6698 7567 51
5384 7334 55
2243 5580 78
5640 2861 35
614 8544 14
2904 4404 13
8431 885 37
2502 1749 43
1661 8156 90
5236 7004 58
4163 5611 92
1843 9016 59
3364 2166 53
4638 3395 100
3515 9921 6
7394 983 80
289 6234 34
1024 5930 87
7271 2810 31
5553 9229 27
3830 1056 14
3913 1353 25
6710 6537 60
815 9716 14
7280 4195 60
6031 7215 19
6440 8638 31
1074 1289 20
5991 329 50
3045 6924 98
2265 4312 32
2749 8676 13
1706 548 25
5204 3075 1
1502 3374 45
4088 991 48
1821 7406 59
9678 6727 88
3991 8849 23
4993 4601 29
5450 7004 25
2694 3368 11
280 9524 37
1784 9551 6
1962 9649 4
6308 9810 50
8269 980 30
5344 975 35
551 523 56
8669 9691 37
1409 1867 39
1385 5521 5
6856 4370 80
984 1360 57
2098 3927 72
579 6299 5
2944 6676 93
5188 1715 93
1387 1808 13
8068 8041 98
299 6677 22
9309 875 87
2790 3551 73
9442 6943 10
5582 3067 53
8565 4927 97
1446 322 66
499 6948 42
5442 6800 45
1304 5640 28
6486 7364 79
6425 163 48
5620 6409 35
9665 3227 25
8104 4338 31
5347 9111 2
3684 1547 84
9985 8104 92
2085 5425 7
9638 236 40
7041 8628 17
8598 9290 8
4069 3300 92
6066 6262 96
661 4750 77
8848 7316 59
1107 194 47
137 4775 86
5835 9208 72
9079 1116 38
2599 6061 18
8642 3273 56
4049 7047 24
2001 6526 68
2856 2469 44
9315 269 7
6787 6609 51
2328 5160 25
5717 8947 69
8437 6759 23
7295 1170 27
353 6517 92
2712 3802 28
6313 7503 26
7974 4174 67
4991 9249 85
8719 6145 62
288 5341 64
8494 5167 23
4495 1952 68
3519 3684 72
895 8729 20
185 5329 78
3589 8659 90
4095 737 65
4169 262 51
7049 944 80
8524 8736 55
4469 3351 66
3646 2930 45
8347 1690 86
5556 4485 27
504 7744 66
7785 8340 20
4869 3688 20
5052 8738 6
7050 5816 22
6975 5833 13
6086 1952 86
1752 8472 98
3289 1502 6
250 7924 95
3345 7166 15
5556 6329 3
8169 8160 83
4222 8169 40
6429 6649 30
9214 7813 38
25 5964 86
8522 9885 67
8211 8761 19
6763 2118 76
7000 394 26
8168 3956 59
3917 9982 62
7512 241 30
7403 8877 94
2344 6399 26
7888 8995 59
5513 4882 33
4837 2321 12
1005 4682 37
926 8984 86
2536 9947 32
618 8391 22
7923 7495 56
8227 8551 10
5707 5089 2
2393 8147 39
3824 3665 52
8226 4278 82
9713 9243 95
4156 3679 86
3390 6648 93
739 1635 100
5502 6848 63
1319 257 44
1507 1628 30
5971 9893 18
3562 7844 69
6690 5985 96
6335 3585 7
4496 6102 6
6832 2214 50
6795 6526 97
5292 920 29
952 9367 37
6218 1921 42
436 9606 7
7404 5661 53
2773 851 41
2675 8710 81
2606 7756 42
5315 5833 15
2591 1053 45
94 8234 76
4472 3708 84
6029 1245 68
8710 8894 90
1914 9321 83
5328 4515 39
2306 1216 55
8067 6477 12
111 1743 17
8875 3954 12
1214 3582 85
6642 1803 81
8955 5910 51
3755 6890 10
3556 5078 87
4486 5294 47
2333 8906 17
7541 1322 14
8266 7960 56
7025 578 89
3052 4365 4
3333 4876 36
3976 5856 89
7014 5944 76
4424 7887 51
1960 4710 100
6209 3627 45
1557 4398 77
1526 2694 72
1341 9876 84
4380 8140 67
490 2309 46
8562 2830 7
1536 956 38
6068 2930 82
715 1641 28
1669 9173 12
155 1714 77
3266 9841 68
7445 7779 23
7423 3486 75
9858 515 11
4676 8531 95
2650 6930 88
6198 328 74
9075 6725 22
6927 2658 37
3632 1584 67
8613 8882 3
9264 8436 6
8263 6955 47
7585 6040 12
7481 1061 49
9233 1680 8
5447 3658 48
2179 6045 71
2541 6198 48
6770 1370 41
8243 741 89
3563 5661 41
9181 671 40
1101 7862 17
787 3503 29
7467 3484 10
3760 6770 30
300 6531 55
1442 2227 100
6718 5333 39
4504 6801 91
3431 2990 89
2028 1362 9
7428 7059 35
5164 5204 79
6509 989 41
2157 7313 79
3350 4741 19
9709 9568 98
2378 9616 60
8733 923 26
4943 4951 69
1613 7273 42
9421 8250 11
2498 5800 7
8013 4469 23
9700 2332 52
7563 6183 80
854 7168 58
4811 9954 80
9365 5699 9
7613 1678 71
3647 4088 61
725 6910 75
8182 4254 34
2186 2621 34
7924 3630 53
4063 4590 60
9989 754 5
362 3692 7
6564 8347 77
6714 3517 81
3038 7242 86
5343 7891 41
7467 6525 3
8476 2280 37
5778 3839 29
7656 5165 98
3830 6519 50
3171 3903 72
7738 2028 30
221 3783 36
1069 1839 55
6734 959 42
7345 8890 95
3081 3098 81
6871 8507 16
6624 2276 54
6248 6397 27
5344 795 82
3744 6655 83
859 9091 41
2012 8818 63
6326 8573 25
9343 607 89
1996 3405 76
3851 3502 62
7729 4758 95
3628 6181 98
3937 3111 24
9340 2380 51
7316 6037 78
2887 5446 85
8076 1150 48
2084 4042 99
8815 3691 95
1691 9903 97
3290 1920 49
7677 3209 82
4991 4287 72
7801 7023 43
3724 4125 41
874 5719 86
3911 932 77
5785 264 88
2713 7396 32
3630 3299 58
6880 3902 56
2530 6798 67
3207 6946 73
227 6580 61
4684 1099 28
4002 9268 67
6557 3324 10
895 5470 30
5066 9333 15
625 6278 18
7103 4149 21
1833 2171 93
6701 3211 60
711 4624 89
8316 1395 35
8769 6682 81
2295 7464 88
1221 6913 33
1983 676 93
5238 111 33
1940 7508 23
2713 4932 77
1336 4406 25
4650 4878 97
9342 2271 24
3507 7973 15
4975 4875 3
3273 6957 14
9604 2901 11
4301 723 32
4925 3394 95
2079 4525 82
5871 3891 37
6895 9583 94
622 1498 60
5711 4413 81
105 8192 54
6695 7721 57
143 5385 98
4520 20 89
4867 8304 21
3663 4042 95
7912 1299 36
3979 2625 65
2123 5450 48
7824 8218 26
4814 2110 56
8769 7801 86
7967 2354 18
3244 7400 84
2976 8410 88
656 4915 12
2730 1737 35
8545 3496 41
7700 6709 43
4180 2107 71
3361 920 19
3233 9542 8
3126 7252 26
9570 1706 41
9041 9061 8
7782 556 4
9332 8533 14
9824 2999 19
4032 1605 46
8234 3034 16
4961 8345 54
2329 4405 57
3509 3592 29
9548 9099 74
2508 7175 57
5814 1360 65
3358 8011 99
9702 8630 96
8324 867 2
1711 8028 96
630 7390 99
8964 3825 37
3378 4660 47
6407 2900 91
7288 1422 90
4695 1718 26
2379 4125 17
797 2308 47
7196 182 29
1710 9303 86
9145 9195 15
9079 6012 64
691 1528 8
2765 733 32
2461 3541 18
2946 331 81
6265 6064 34
5039 3167 73
7628 7401 57
4702 5867 38
8639 5024 93
8447 2026 90
2315 6378 33
3709 534 36
8844 254 61
9917 8165 14
1328 5056 68
4610 9565 73
3575 9633 49
9363 135 70
2606 8431 70
7855 4329 100
2650 5812 47
3438 5135 13
3909 6017 85
6191 3560 23
9662 490 14
2225 5255 88
7548 7416 8
8651 8350 96
6918 2104 89
2349 4045 60
1795 5971 84
736 6445 23
1554 3177 67
8293 5014 26
2962 9097 27
6038 4058 69
9321 1059 94
2693 6840 20
1552 9546 88
6403 5894 75
9114 7695 13
3050 2187 70
457 282 51
551 9822 62
1017 2366 93
7685 4565 73
8727 6097 50
9786 8376 6
1802 2672 36
1328 5304 32
8595 7094 86
4888 2098 67
8532 6855 94
7995 5618 91
8305 7106 2
4357 1185 43
5389 336 73
2888 4903 13
9582 9975 1
4148 4347 86
3716 2362 89
9033 8166 62
5087 5145 62
266 8729 100
4808 264 16
8787 1950 15
4575 8140 64
3943 5925 49
2652 73 39
5764 3651 48
860 4885 89
6621 6980 57
3372 3279 66
2071 602 47
774 3893 6
8642 3976 43
1560 2213 95
6720 4534 86
6877 1542 92
4857 4380 71
3811 3042 42
5611 4054 22
8527 3954 45
6246 4645 23
2448 7955 8
8598 6052 27
4179 2657 68
7462 9066 42
7392 413 23
5510 8675 21
3213 3703 44
8132 3416 61
6515 7720 83
4527 893 58
1927 936 42
337 8893 85
82 2944 71
7461 304 62
3616 124 63
3732 1415 45
4478 686 42
8631 3820 55
28 8148 53
8808 960 100
1361 7500 76
2739 771 25
9711 7670 32
5963 2704 43
422 6750 72
8603 5428 54
4559 156 57
9691 951 65
8366 484 61
5918 60 56
9197 7199 98
2276 3149 82
3320 324 71
8828 6722 57
1112 3915 74
6157 9280 5
9477 7293 4
8361 8663 88
567 4724 29
7337 4146 61
6127 2767 31
6554 8400 58
8649 9342 83
4897 7333 71
2732 5983 1
1285 1609 71
4066 4594 47
1447 9116 37
3804 9870 51
1962 9343 83
9548 5140 74
5038 7383 42
692 5810 59
7544 8928 44
4928 8329 18
7438 3218 57
3694 3957 63
5858 4074 77
1528 813 45
7325 771 96
7238 7922 68
6471 6438 47
7994 650 39
7375 4550 70
5290 3111 21
5224 3384 45
1403 3868 41
2326 5423 35
2806 4268 93
1276 4446 55
4390 7833 19
9613 3315 10
4115 5770 87
4455 3113 99
1295 3766 50
7687 2860 84
2514 4175 76
9713 7092 22
9105 9340 55
7502 9312 17
9826 2598 97
9066 3191 54
6089 737 47
733 4564 44
403 9404 40
2339 8271 33
8260 9883 32
9719 3290 43
3692 5254 58
3808 3222 59
6548 3079 97
3369 2300 55
8025 4727 39
6977 225 30
6370 7151 2
6356 8220 17
4130 3638 38
199 3170 86
1480 8977 11
3294 4642 89
7025 149 80
555 3492 57
9751 8611 52
6654 9241 88
5931 2261 29
721 214 36
8055 7980 62
670 8831 44
6848 5229 86
4164 8717 60
8489 5142 20
4979 3407 45
7322 1841 5
915 6594 36
5229 7880 89
2832 9972 64
3032 3304 34
7104 8188 39
1641 8728 42
5378 501 8
4157 7694 30
4641 994 4
1599 4196 36
1470 4703 86
9697 5585 7
8535 5464 29
4721 7657 69
8348 2556 9
7099 6368 4
8244 5340 37
7803 5316 4
8447 102 43
6896 6517 31
6561 8358 34
6965 6910 34
3190 3231 83
5427 3964 49
8549 2577 55
7901 2572 51
6530 6009 58
6978 7333 78
233 8049 68
8053 9340 51
3618 9525 42
3506 6635 90
7072 1194 27
9542 4531 7
3124 2835 82
7664 3600 32
7564 6801 79
4280 11 92
1850 9501 64
509 4104 90
1987 5739 11
437 5138 70
2981 6712 90
2028 5018 86
407 6040 9
9170 2692 58
1702 9664 36
4033 7246 41
2412 9138 34
5313 1090 78
4695 2743 88
8176 9704 69
7612 9119 66
6637 6244 11
161 2738 99
1752 2876 44
7919 7495 70
6443 6018 14
144 9271 63
8724 7954 76
5390 4763 98
3986 3304 14
5769 4351 26
6262 5313 54
3278 9292 21
9247 8111 65
2196 2429 17
2231 6896 32
3249 3117 35
4704 8176 2
9532 7360 96
630 9232 95
4863 6461 57
7106 6587 20
5660 5843 83
5860 7647 58
2172 8060 1
8001 1389 14
2892 6198 93
9169 5838 1
6795 3792 29
3892 3688 12
4466 8880 40
8061 9338 58
2919 4363 22
3227 9844 93
8829 9788 96
4102 8672 14
266 772 66
2462 3834 86
722 5637 26
5058 2737 68
206 6632 78
5707 4009 26
5314 3032 50
9377 4782 79
3304 6949 11
3620 6953 12
8668 1293 54
1241 678 9
2636 6121 25
2155 9604 55
9348 569 70
9895 1267 85
4035 660 94
6915 6813 2
94 8843 96
9014 331 30
402 6448 61
3644 192 77
4540 7689 55
8790 9067 22
8460 4802 70
210 9328 95
7946 2638 16
7571 7974 94
1950 2823 57
3434 7320 41
9796 6522 18
6024 5044 47
1810 4612 63
8003 6816 24
2679 8975 52
1639 6446 74
1429 6323 33
813 7049 99
2218 6140 22
8223 510 17
1931 5423 9
3217 4635 92
8104 8719 13
9122 9516 68
6618 7955 40
1093 4019 97
9470 4596 43
4825 3820 11
1387 332 18
4658 2994 11
5959 9661 81
8574 44 38
8148 5681 69
5117 8200 59
1904 9157 76
8668 6513 29
8907 1299 72
277 8328 77
7741 8685 4
2158 7290 46
7309 7342 52
9463 7052 11
275 8841 9
7578 2068 26
5476 7347 16
84 6544 71
8104 368 45
3233 6837 83
8590 7913 30
9444 6212 89
6397 6583 14
2429 1741 78
306 4407 99
3666 6883 19
8965 7281 84
1822 4912 23
5397 519 21
1420 7992 50
1381 4285 87
7354 1399 66
9811 913 68
4493 4440 31
9923 4180 39
1512 4700 70
576 2970 46
6160 3938 96
6852 4630 75
4624 3677 13
1461 5233 48
1851 122 54
8839 8040 83
5194 896 8
6736 301 65
8990 6365 15
7078 9860 1
5289 2909 32
524 477 71
5039 5382 23
3635 1637 47
250 3282 62
7991 2100 81
2604 2871 40
7207 4517 31
7238 6344 7
7146 7241 68
6756 9451 52
125 7869 6
3897 7324 20
4667 6960 79
8138 6272 20
2519 6801 66
9605 4656 38
8949 8383 38
1391 3977 66
2175 4237 22
5344 5000 54
1649 9112 59
995 6185 4
7478 1048 96
8286 8554 96
8998 7158 34
4032 2964 33
3698 8652 70
8739 8181 2
9571 5023 82
1770 247 29
5273 8647 26
7248 2090 36
8885 4158 14
2703 6447 49
9619 9113 9
6304 1024 54
3739 1955 87
5312 3678 51
4963 4786 43
7143 1018 19
5838 752 70
4850 9521 20
4495 1424 37
6687 8316 9
9670 7546 58
2155 2502 53
2718 7994 36
1031 9812 14
4976 130 14
1668 3811 85
8374 9348 5
5234 4764 58
2499 7318 12
351 2458 66
3296 2968 59
560 6180 75
2201 2783 61
5758 7152 86
764 2820 64
836 1124 51
5042 4048 2
7416 1509 81
8791 7134 93
3179 4327 68
6635 1633 2
4992 8069 16
964 1385 33
349 1133 85
5350 4655 19
4653 9844 32
6319 7083 51
7515 2895 64
9147 6010 3
7063 4431 45
9604 7285 53
7387 3822 100
6788 418 66
7005 5063 94
7238 3334 97
7019 2446 27
7166 453 84
6040 4961 88
4821 5956 77
7609 8628 43
4370 2416 61
5139 5200 76
2576 2592 19
3957 1079 14
7210 2600 75
3266 9164 61
5392 2910 26
7387 4971 30
1497 2573 90
5476 1251 82
2237 1237 4
5191 8705 65
3932 4820 87
1631 7413 93
7714 9185 75
6190 1491 51
1460 6471 5
9006 5797 17
3429 2155 56
4734 1908 11
7244 1122 39
4433 4867 10
1722 1881 23
9211 3052 76
7599 9427 68
8458 1358 40
3597 3072 66
7966 5594 81
8635 2534 74
7976 4943 50
8918 619 5
4691 7291 84
5130 739 7
7673 2104 4
5247 1422 86
8022 8624 96
4743 5918 30
1033 4850 51
5146 1203 43
5010 804 50
8148 5106 25
9257 6174 74
6407 3801 80
9839 7059 42
6305 7201 60
262 9403 23
2586 60 100
351 782 22
5505 9268 50
9472 2814 32
6977 8029 84
5261 1972 100
510 3059 56
3884 9848 52
3164 4168 39
2441 2179 30
9397 8745 94
878 7224 21
3213 7380 37
6299 4789 71
4564 5855 94
7406 3496 23
279 834 10
8234 2958 5
3063 9562 41
7710 1309 20
1468 1821 43
7281 522 94
5897 555 31
8030 2592 36
215 1698 48
7671 3052 36
2479 1753 47
7364 6322 91
9601 116 22
2640 5689 97
3736 7750 46
67 1155 94
7415 728 96
5292 4460 95
3993 5668 52
591 4987 23
4881 1471 69
7795 1867 22
6605 4235 20
8610 1705 26
3126 6685 72
9283 2719 64
7488 5377 55
2951 2081 29
4035 5854 47
4782 5642 54
5652 6573 74
2440 7498 68
1459 7928 79
7020 4905 30
581 9810 92
2526 732 50
9538 3849 18
2289 5697 23
1199 5307 22
9356 2817 27
7250 2389 56
4292 7007 5
2870 2320 96
3697 7786 31
2646 5012 76
373 592 79
4605 269 17
3409 7258 31
9269 8798 98
177 5463 87
5672 3842 73
1494 3687 75
255 2029 1
4252 469 10
2308 6340 28
3616 9220 89
7252 5253 90
9731 6572 24
1934 3975 28
7439 9203 38
8107 506 49
3716 5669 94
1768 2397 52
9137 3920 40
5943 1223 37
8019 1720 75
6160 1142 74
9092 6865 79
6636 8366 19
7779 5298 44
2674 6188 10
9409 2880 80
7511 1385 60
950 6680 14
1349 7331 76
1387 3139 20
2420 8996 59
2059 4130 11
7419 1187 9
8284 1370 33
2769 8413 66
9818 4220 81
1658 3787 33
3651 4367 49
6824 6849 90
4901 1679 15
8687 1643 48
3891 5204 76
6131 2524 70
4630 9285 64
8906 3077 99
4786 4445 15
7281 421 41
2120 1362 50
4348 1225 96
5637 6438 23
4686 1564 83
364 2726 80
6196 6658 21
5581 9463 43
6215 5401 66
2978 7559 81
3761 7193 28
3257 3851 28
6547 7034 7
1353 4565 2
8041 509 88
3439 7640 23
5429 5152 56
1501 2397 10
7423 1828 42
4208 5152 69
4774 7135 30
8211 7047 73
2683 2298 22
7151 6446 67
6424 8088 10
3130 52 90
3867 605 12
4342 8724 87
9822 989 24
8 1864 38
127 2025 23
3454 9129 92
7521 4489 29
8759 9502 23
7355 6318 56
7184 216 54
3556 6130 14
3124 7841 82
4141 7283 28
2389 5834 10
95 548 31
3483 2334 34
4133 9438 44
5902 3469 66
9936 1059 58
5673 4432 89
5612 2650 79
9 598 76
7190 3076 49
8375 8733 4
4629 6300 75
2553 7033 38
4336 7696 27
5911 6532 67
951 3068 34
1833 945 42
9355 2031 83
7078 5184 55
3460 5188 15
8469 7186 11
3074 789 55
4821 4447 45
7755 1871 84
2332 8819 80
6886 5812 67
7148 5476 61
514 3208 14
1726 1154 28
5813 4358 10
341 4035 11
2263 228 48
6135 6295 56
5327 4061 82
3673 883 22
3997 3062 2
8814 6546 62
1644 2881 49
3890 3334 39
4603 4247 98
1444 9672 59
6258 1933 12
2774 1452 69
8615 3991 86
1268 1951 28
4204 7358 71
116 1262 79
8298 9948 60
5051 2147 85
2237 5265 19
9141 8688 78
2501 8493 75
4460 1161 19
2105 1568 100
2681 8534 97
3817 9666 95
5435 4248 81
6573 4993 41
2163 3264 27
156 8674 27
4652 4256 78
9822 7044 78
8940 9161 93
2574 786 60
9408 2058 41
9413 7839 88
5960 6273 62
9779 1967 22
4339 3302 13
4659 8015 31
192 3810 12
2402 5983 40
1741 3979 100
7575 7717 79
2885 1384 96
7332 2145 36
9451 1072 40
4756 2931 46
9396 3891 17
7072 8166 20
3473 8769 42
7897 2570 32
2339 8031 22
331 6307 22
839 2853 80
3841 3593 30
4415 139 58
9557 1470 22
293 4596 45
9282 636 37
6169 5950 58
8821 8762 39
2341 6462 27
2058 6551 98
2132 6974 63
382 1976 20
7259 638 1
9339 518 11
2469 1747 29
8467 4019 63
9275 2436 91
6127 3882 60
7423 3666 100
6622 4207 41
336 9322 27
5999 5994 56
5056 1852 86
2790 342 88
7260 2342 61
5031 3548 47
8564 301 86
6374 8711 91
6937 9286 100
5468 1046 13
3613 4857 88
6033 5236 25
4947 7186 69
3062 3869 42
5301 536 49
2987 1312 64
1463 226 33
640 9681 97
4857 6955 94
3291 1563 6
1076 8600 83
3333 7372 47
2043 5056 97
8772 9154 40
4853 47 15
4510 8830 32
7195 6056 52
6746 9631 7
4433 5786 66
6542 4286 65
2586 4880 32
8601 1570 85
7960 6562 40
103 8023 17
5364 2933 70
6169 6945 77
4722 7375 52
2526 852 39
6305 9000 72
3846 538 64
9021 2991 86
9682 8657 29
3983 8282 87
5188 9787 35
2986 7468 78
8482 3400 75
9734 1722 29
3639 2515 98
2333 4943 70
789 5757 59
3552 4626 74
8663 9040 47
3143 1802 99
8555 2511 41
5132 4745 3
9354 8013 57
7274 1451 33
3497 579 47
599 6745 39
8084 3103 56
5121 6771 40
1659 8598 10
6047 8329 19
1312 8180 40
3666 2366 26
9675 2232 64
8029 5453 57
8874 6384 94
4121 2005 84
4566 2344 66
6581 8914 1
9997 3372 31
9689 8855 42
6854 2536 38
228 7263 80
6111 8868 18
8058 9215 72
5683 5669 6
1261 2989 21
5524 516 90
9202 5942 98
7003 4666 77
3225 2960 95
6407 2679 75
858 5744 59
4297 9147 47
4946 1270 22
1245 3077 74
6022 7771 69
8202 8354 4
1028 5012 46
2732 8559 94
6935 5019 97
8467 3136 46
8008 7641 24
8208 2386 75
1321 2027 63
9014 6505 35
741 2098 67
6773 5821 92
3053 3990 94
1276 5923 74
925 917 60
2663 2792 65
3835 1195 66
70 1829 71
5192 4291 55
8351 8538 8
2718 9367 14
7204 2753 50
3832 4909 39
7296 8862 71
5555 7876 22
255 6134 93
6977 6623 36
87 3706 86
7783 1350 61
5306 2013 62
2267 9538 36
9961 1220 31
9428 4541 77
3723 2277 64
3039 1220 16
2846 1483 27
5856 190 100
8352 3845 5
2467 5211 73
1059 8423 89
5386 5605 45
7590 2982 48
2379 832 19
3781 1717 79
4698 2621 41
9164 2867 82
6389 7903 58
8593 9562 97
5405 183 52
1868 3014 68
3256 8162 83
6207 394 94
5874 16 61
5969 4408 28
3809 9973 6
2374 9533 1
4011 2724 78
5517 1740 81
2579 1981 99
3427 7958 88
1659 856 55
1530 641 29
9873 1067 3
7243 3112 80
6113 221 55
7529 3498 33
4562 1029 13
6183 8495 9
5543 6568 81
800 8228 77
6682 9245 30
9687 6527 79
7105 6135 66
9189 2732 14
9384 7313 38
1590 3893 39
6061 9125 57
1728 4834 76
3560 6697 1
8693 8543 43
8379 230 42
2613 7862 17
3615 4424 65
3436 9169 27
6786 3062 48
7511 2085 72
6853 5235 3
9106 9966 97
6712 7427 53
9648 7224 80
9131 7141 9
7813 8152 29
4387 6802 69
8678 7842 44
3762 91 90
797 9677 6
1544 7942 68
8800 9292 48
2604 5844 47
195 8135 25
9063 1317 9
2399 5863 79
2458 6473 17
678 8023 72
7402 3869 56
3840 9413 69
9130 3283 36
501 8663 47
6129 2508 87
5270 9308 48
932 7570 94
529 898 51
4275 2276 73
9885 4001 57
4009 7602 69
7697 3945 17
4474 4789 31
8353 5925 81
5568 9585 84
4416 5340 5
8787 972 57
8437 4758 18
8837 5172 97
6604 666 20
4666 144 26
7529 8541 25
8984 4591 17
4029 2702 60
7510 8485 40
3420 4439 66
2374 9404 92
9293 8943 95
1342 4577 63
6375 5595 66
3071 492 7
5166 4635 39
8992 2708 96
6467 1871 92
1004 5697 24
5326 7592 64
6593 6301 98
9961 8127 99
3108 9365 78
8943 9536 90
5551 5710 85
6383 7059 10
2387 4875 10
7947 2239 50
5047 425 31
4139 9379 91
126 4107 63
316 7700 11
7563 2892 45
4873 403 18
8431 6340 13
1698 5273 62
7692 8366 58
4767 7949 45
8288 8259 80
5813 1543 2
231 1030 47
6440 7048 1
6846 2217 100
6162 1378 39
7799 3912 20
150 4843 23
245 7665 57
3017 5606 39
1808 7944 70
9257 181 41
8123 8311 51
6300 3556 22
9659 9811 30
2341 9029 1
6307 3853 16
284 5140 15
6491 3376 74
3320 1880 75
6312 2224 1
5094 2415 83
7139 1454 67
146 1405 83
731 719 98
3907 1025 87
1194 1214 64
4805 585 42
6530 2708 50
6915 1265 63
4805 4473 30
1876 7392 99
9974 5491 20
5539 8437 45
5974 3379 49
3841 5929 34
7856 5784 1
4477 2446 16
3839 1671 7
2599 5572 13
6648 5814 54
9605 804 21
5749 4436 46
6991 2515 99
4066 242 25
3052 535 29
1243 6636 76
1319 3818 61
4879 4087 84
293 5434 46
8100 3381 68
9620 5325 20
6533 5803 58
1261 3301 24
5404 3728 12
2608 1692 5
8339 7399 39
8223 7855 67
2093 4527 52
7368 246 69
8892 669 39
812 4509 55
9249 2203 73
1781 5824 88
7606 8394 51
4673 8963 60
6945 9019 70
3 8904 2
2215 8435 97
2842 2269 68
5936 344 68
4743 9682 41
6676 1413 10
7229 2577 71
7564 4341 8
7153 2757 66
4702 8861 53
8169 6252 77
4907 4019 40
1129 619 47
9698 895 62
996 447 36
3302 3178 22
2143 9901 41
8421 6730 100
3948 7677 33
9277 8331 25
6899 6175 32
50 4545 37
1421 6331 93
1679 9850 7
3853 1765 63
8648 9628 93
1833 9275 5
5532 6849 60
5437 6297 11
9884 2102 67
3597 4894 83
3985 2696 57
7050 767 19
191 6248 9
3783 8908 89
7223 8824 92
1904 2000 74
3700 1467 29
1820 2650 16
9777 4326 100
6523 4344 66
1514 7908 60
8416 3009 69
1064 9476 32
2266 7204 32
2169 8912 62
3031 4654 19
9677 9498 22
7941 9923 74
3924 4616 100
7984 2147 5
6146 1483 7
4631 4752 92
8163 2375 64
4793 2432 45
7213 9212 82
6623 3666 20
5379 4974 40
197 8150 82
5843 7704 74
8872 824 98
3187 1281 99
3073 7472 30
3077 5670 92
2738 4076 31
9125 7459 32
9486 6072 52
2785 563 58
240 811 54
70 1060 3
656 1419 73
9024 1395 34
8089 1206 71
8130 2516 46
7308 3249 98
2447 9211 51
8419 177 20
7281 9000 81
9801 3364 77
8036 6914 27
369 1213 83
4911 5458 14
6965 6162 81
8040 8957 37
5974 5644 91
4852 7701 33
9119 7227 13
5235 4737 69
267 233 8
9176 1646 48
3884 4969 6
880 7866 71
4643 185 49
761 8599 79
1931 4968 70
4055 9362 90
7510 2298 84
7524 3838 91
2603 8939 8
8633 4262 86
6627 6927 25
5460 172 96
4532 5935 100
6564 2794 49
9846 9533 96
4707 3224 58
874 2375 36
6731 148 86
4226 9005 58
7796 2769 69
6117 7740 78
2184 4957 20
1697 3318 76
4450 7458 93
7766 1208 93
6361 4123 79
8894 895 70
5903 8105 46
7275 3783 15
2749 2436 68
4540 8070 47
1652 249 80
1355 8546 65
1521 8517 48
9401 9432 41
3625 6150 31
3029 784 6
6900 552 90
8211 5653 4
7000 1799 74
6379 2066 98
5803 4699 61
7379 3943 36
7980 9822 49
6228 290 47
6313 3572 47
2031 2984 99
3752 2316 97
7349 2656 39
2600 9163 59
786 4837 87
8447 2680 80
441 1362 68
1685 3048 83
8751 4459 5
4887 8374 94
5615 895 17
963 7810 22
1018 4164 99
5618 9117 89
2218 1920 86
8534 4513 27
1312 1814 5
1122 106 53
9310 2107 47
8417 419 80
214 1040 73
5294 4360 67
29 5588 54
1063 9571 41
4613 522 66
3870 9641 100
905 9049 91
8131 3391 15
3038 3392 94
4440 7479 29
4507 97 61
1405 9184 18
8256 483 3
1918 908 42
7482 1673 46
2962 523 1
95 4292 14
7486 8841 97
6191 5427 9
2294 4798 42
4119 5222 79
3740 4442 85
2237 3925 37
6448 8959 81
1943 487 42
4295 6926 25
534 5203 74
2202 3077 58
7073 4083 58
1086 4861 82
3536 833 63
6076 1777 87
8886 4702 62
6597 3739 84
5966 5664 43
1421 9919 23
3544 6691 77
4817 1825 70
4114 7788 5
8798 207 23
5759 1078 96
9861 3555 36
2519 4903 83
3802 9384 43
6709 3946 92
7824 8485 27
8773 8204 14
6197 5122 53
9269 5336 80
7420 5839 24
8549 8187 8
8456 6476 98
4855 5925 52
9341 4472 49
3484 6196 52
8222 8028 56
64 86 34
2411 3272 34
2188 3195 100
8919 4252 69
9324 4459 18
6405 2318 8
8446 8752 26
6767 1564 14
9622 5581 72
1467 584 92
7219 7985 100
1042 1001 61
9479 8302 27
5998 202 55
657 2230 92
6902 5877 61
8994 1956 10
2495 6350 74
8083 112 48
1501 4328 99
7145 8457 91
2203 9410 6
2897 7254 83
1853 7787 6
8017 2458 100
1351 2632 65
5606 6676 34
7926 4973 35
505 5555 13
2277 1070 83
9351 2137 39
3064 7686 68
7137 5211 24
8330 1271 28
4889 1365 87
5383 8161 24
3117 3769 45
6546 8585 23
8755 7380 100
660 5423 29
3745 9338 6
4586 2830 93
1178 435 21
3153 9453 89
