1000 5000
988 724 9
740 976 57
105 414 84
98 414 7
256 468 81
329 152 16
941 929 100
286 266 31
541 690 59
722 593 21
148 496 10
983 908 83
167 56 23
310 209 38
151 129 59
158 4 62
300 441 78
659 701 81
147 277 70
47 499 98
579 500 97
368 81 35
327 244 94
531 989 90
689 658 3
546 737 52
580 753 77
87 116 72
991 827 38
142 495 61
517 678 86
528 572 14
103 292 62
284 76 11
768 954 98
28 386 31
450 329 27
960 732 70
965 603 25
740 961 30
19 461 94
351 43 44
769 593 16
279 142 93
833 532 16
283 362 91
381 349 23
278 377 87
822 728 93
719 726 38
719 595 58
917 682 50
645 948 56
833 862 56
731 928 76
885 774 49
793 949 41
365 283 23
678 529 38
806 949 55
523 764 37
52 274 38
327 97 100
229 385 21
199 425 9
982 775 23
457 454 79
890 961 75
875 813 88
720 684 84
931 752 14
282 126 27
569 588 76
532 895 21
654 635 32
785 729 27
672 850 89
351 86 19
377 248 56
201 214 86
655 645 44
253 341 37
966 607 15
152 229 66
796 556 71
786 894 94
777 542 36
729 607 50
268 20 39
588 835 64
208 147 74
337 165 8
564 779 52
218 58 85
617 997 80
601 994 79
310 119 70
441 87 21
598 667 31
358 149 50
915 569 95
686 848 73
730 549 66
643 716 42
350 199 61
605 763 44
193 494 96
594 565 15
671 561 63
422 242 53
611 632 39
694 839 51
691 987 12
446 82 26
508 820 10
25 349 68
904 909 38
570 962 54
334 8 79
582 749 65
803 720 15
590 875 23
868 514 21
92 417 40
596 761 90
494 486 87
256 221 38
688 848 88
134 405 98
744 584 57
653 768 69
517 637 23
825 983 65
666 856 20
1 308 40
698 686 81
970 592 37
316 240 58
178 17 14
38 413 90
171 324 13
939 999 26
196 64 37
290 489 67
853 509 39
938 874 78
604 733 35
278 73 4
648 946 43
7 191 40
318 374 92
427 159 98
103 393 98
278 284 4
699 730 46
29 89 86
226 221 67
796 563 7
318 205 19
713 931 71
602 791 4
908 921 40
222 465 2
939 677 7
361 400 17
89 225 94
66 18 77
328 108 5
16 424 3
349 161 99
850 737 66
788 821 76
355 476 5
230 484 73
383 265 41
756 504 61
297 388 89
688 531 56
443 387 72
136 121 28
466 164 50
776 684 33
884 933 88
746 686 30
622 690 47
969 669 96
796 846 38
356 382 43
810 877 10
213 441 6
251 14 83
637 806 60
191 334 97
896 642 2
126 219 33
387 150 18
104 58 19
523 899 30
577 777 32
676 679 60
344 257 71
917 594 22
445 53 93
412 18 12
356 120 35
381 386 67
241 442 12
245 335 70
312 31 97
476 405 25
724 602 38
929 615 53
590 891 88
219 181 13
752 940 47
547 981 76
344 439 59
238 339 86
932 586 92
234 95 78
777 753 95
5 335 7
370 208 60
359 273 9
872 970 76
421 188 14
693 982 99
429 255 6
598 765 29
175 257 45
895 561 81
411 263 94
551 567 58
927 552 16
169 135 25
884 557 46
79 321 97
126 146 21
640 813 48
355 382 20
365 71 92
411 392 85
438 493 69
917 981 6
858 848 5
904 791 53
26 159 94
535 812 90
226 237 38
790 750 88
406 70 98
894 767 51
969 771 74
100 128 75
445 239 74
889 830 87
884 514 84
611 878 62
688 994 66
726 526 25
824 949 64
547 819 6
960 928 52
632 760 82
176 188 92
766 662 92
741 837 43
877 515 7
274 204 23
743 605 55
144 418 12
89 30 72
166 321 27
179 70 77
121 171 56
444 206 26
392 252 59
791 601 41
245 194 22
547 623 20
934 696 1
539 591 57
348 301 68
466 363 73
19 451 89
3 364 49
75 42 78
574 560 3
3 216 47
53 17 50
33 73 85
479 1 9
672 762 23
676 822 31
461 408 16
226 264 5
66 112 55
517 656 21
614 925 14
299 297 49
214 50 82
17 250 74
328 187 21
492 496 77
220 81 86
744 943 61
233 132 42
287 378 30
943 558 95
918 949 78
136 159 15
110 488 23
698 528 61
393 223 67
343 426 51
954 973 47
781 938 32
396 19 56
449 104 55
55 236 52
347 202 42
884 539 10
547 687 36
996 942 41
942 690 27
653 983 68
863 982 50
745 809 34
782 549 41
549 867 77
463 226 61
316 490 59
987 759 63
943 653 19
613 875 82
893 657 8
920 605 87
40 393 28
100 315 33
52 443 88
831 834 100
788 656 55
806 543 93
286 19 96
451 251 33
841 514 31
795 995 15
746 951 80
687 904 85
724 644 37
5 436 55
114 219 78
469 259 17
486 142 93
858 682 11
161 223 85
272 35 24
628 545 80
725 751 5
34 453 55
586 965 4
572 693 58
32 333 92
959 783 70
73 158 57
726 806 36
298 346 62
326 216 69
941 882 57
779 774 90
434 447 66
810 671 59
211 234 97
143 456 45
505 732 3
522 697 14
954 637 54
419 238 89
715 636 95
132 278 92
157 317 24
879 603 84
791 618 57
177 294 36
558 812 74
446 483 2
385 463 71
570 899 94
955 826 28
556 907 71
827 770 5
194 460 23
908 594 24
695 507 66
168 372 46
102 114 87
640 571 37
633 962 76
453 1 84
266 176 93
310 389 44
968 506 73
347 451 41
990 909 15
871 500 74
47 198 10
866 749 64
76 435 53
639 764 27
322 249 47
903 724 55
860 801 88
639 716 24
744 756 73
318 156 62
334 313 100
324 165 85
815 771 45
75 259 41
703 557 41
413 78 63
575 932 70
636 948 30
347 289 85
304 70 74
844 808 46
272 360 100
523 514 71
353 396 39
287 40 8
532 719 91
263 375 100
180 317 42
649 853 18
269 15 42
868 814 40
902 784 67
750 818 64
947 954 27
426 63 93
223 368 24
394 14 34
767 815 15
282 124 50
268 407 1
511 798 24
589 701 96
360 378 12
318 44 97
684 701 100
665 930 41
609 965 84
892 789 63
854 831 42
269 84 87
17 80 42
524 829 37
149 180 91
472 118 18
456 219 99
98 490 2
394 345 78
527 659 95
97 47 87
514 915 88
10 239 4
931 877 27
477 26 54
881 502 57
801 549 94
348 14 2
448 410 9
428 102 38
24 313 53
614 731 62
205 290 46
529 926 87
976 720 81
429 166 87
150 269 99
346 493 3
37 420 4
85 90 41
719 828 40
223 153 45
0 138 64
664 739 94
277 293 80
414 319 68
88 165 88
713 579 97
791 656 29
249 362 89
112 103 83
165 243 8
464 161 29
96 220 32
46 182 86
564 824 21
313 129 36
473 201 99
136 2 5
620 970 39
723 877 100
34 478 64
553 544 74
308 170 45
355 356 55
730 678 29
507 840 75
938 868 74
971 824 19
995 719 66
273 307 64
724 957 66
679 872 84
856 765 57
258 317 29
41 413 10
308 110 88
207 113 33
563 774 95
44 385 88
754 906 56
399 118 39
804 527 24
111 33 69
330 156 93
914 698 71
119 258 69
336 362 81
107 337 35
172 253 74
790 741 30
723 929 11
476 182 67
77 144 4
593 546 52
568 937 24
339 486 74
449 155 66
588 977 56
728 887 11
319 383 34
534 826 12
220 330 38
549 712 14
186 225 47
900 726 100
58 459 85
833 736 93
590 584 86
499 91 24
712 880 49
770 552 41
811 661 82
12 471 55
851 800 83
927 553 33
482 296 31
827 589 96
647 521 66
902 546 56
135 70 69
8 482 92
735 720 25
399 116 65
59 276 61
674 891 26
75 40 1
515 888 40
222 85 59
247 395 30
668 518 90
518 602 42
125 227 7
320 217 73
597 806 94
145 211 60
295 410 16
822 507 33
864 842 88
730 616 22
963 502 15
822 714 6
416 86 85
658 628 85
595 884 35
842 856 50
196 225 81
541 996 56
978 968 43
998 748 55
949 686 34
867 885 46
26 20 70
708 675 60
567 695 55
246 132 85
1 186 49
490 462 88
916 762 65
301 16 47
515 533 31
75 45 68
374 359 36
413 46 48
669 680 31
149 336 100
780 787 38
19 59 9
371 200 39
511 876 13
889 878 41
111 272 1
242 17 14
351 202 19
582 761 64
128 40 35
625 672 46
188 142 11
135 447 90
210 68 9
11 225 14
588 696 85
914 587 89
899 886 54
395 246 76
118 189 87
337 59 99
684 984 68
745 517 99
592 838 43
583 897 27
997 584 21
726 701 13
629 803 16
395 309 24
436 319 64
108 53 21
128 176 37
386 336 55
235 24 12
409 298 17
774 738 59
304 446 92
442 280 91
839 512 28
222 78 98
399 348 62
50 345 28
858 528 56
996 820 27
789 670 45
278 433 13
652 763 40
420 328 74
785 812 2
80 14 20
986 896 78
914 547 13
934 503 10
548 745 97
772 669 24
805 574 50
885 649 68
819 545 93
981 933 26
258 25 16
674 884 70
312 428 59
262 458 14
417 116 1
95 214 64
98 117 42
770 652 6
804 753 32
550 875 78
247 81 16
904 788 36
532 771 7
250 256 17
165 382 84
645 922 23
547 798 33
964 824 19
8 218 45
165 279 58
909 895 83
303 433 45
645 904 36
967 601 47
991 517 1
892 611 47
635 738 70
108 376 64
478 146 22
489 220 24
204 9 23
921 926 77
421 328 20
762 740 46
191 402 98
966 805 42
309 142 41
252 376 19
280 21 53
300 176 65
870 702 8
694 838 95
514 779 50
594 769 61
831 974 37
624 747 56
550 652 88
257 348 94
314 100 77
871 623 20
1 35 25
238 11 93
566 996 60
620 959 94
11 409 84
354 158 4
178 55 77
274 127 58
645 957 23
625 729 42
271 230 61
184 71 77
135 438 65
476 20 37
149 157 46
4 316 21
66 279 100
351 393 49
354 16 53
816 807 56
538 752 67
940 880 27
521 740 70
404 160 28
16 451 69
173 122 17
355 369 57
505 876 73
687 603 35
57 278 35
372 156 76
110 171 36
906 674 45
298 129 76
490 6 66
682 617 73
396 383 60
511 692 96
424 491 52
547 631 41
954 715 47
998 624 87
499 131 7
799 950 75
43 95 82
135 124 76
307 431 43
806 850 26
354 364 97
70 122 5
10 368 83
625 796 84
950 801 57
556 529 48
154 329 11
808 891 48
428 207 74
134 459 16
243 328 8
624 813 20
663 687 93
614 992 100
458 473 22
261 350 90
86 484 93
574 749 34
66 146 57
931 619 31
82 430 5
918 801 52
77 110 61
420 149 11
993 619 61
860 882 38
382 394 79
160 254 66
268 276 86
995 660 76
896 983 25
458 437 98
83 420 56
265 36 86
54 373 81
572 636 39
932 746 56
339 166 37
167 14 92
275 258 65
546 669 70
547 941 61
191 145 4
321 13 56
942 555 100
989 757 96
540 784 16
889 820 94
41 361 76
202 367 65
42 417 48
775 565 86
266 136 33
261 172 25
52 424 91
978 603 66
779 849 89
725 979 48
777 558 43
623 980 85
365 475 59
676 986 47
736 843 80
270 330 44
466 144 17
997 513 7
833 975 63
285 233 36
929 612 30
774 869 40
162 411 16
622 839 26
569 599 49
802 685 90
411 469 71
340 398 25
746 514 32
783 540 56
341 305 5
825 916 30
970 675 88
340 473 12
720 557 90
654 632 2
223 196 83
885 888 13
810 788 52
402 383 40
954 572 15
926 521 2
442 399 5
81 298 38
619 538 73
105 48 45
195 314 87
794 830 24
911 830 17
569 509 37
979 727 98
302 426 48
34 321 35
40 282 24
893 940 15
857 593 77
42 56 49
64 283 56
82 216 2
516 805 64
278 264 17
600 624 1
699 998 24
831 984 80
843 591 82
391 6 16
265 195 21
116 385 13
1 100 15
591 833 72
258 239 94
428 327 83
217 47 69
102 217 24
870 975 79
384 468 67
603 684 89
932 668 18
946 943 45
425 262 42
861 899 19
646 661 66
280 354 41
179 82 59
82 115 48
168 498 61
680 801 46
907 855 29
103 261 9
988 955 81
695 676 28
950 552 39
94 476 58
624 963 64
259 347 41
612 582 62
380 477 3
239 452 62
278 116 57
294 253 66
408 199 50
366 157 35
960 657 80
140 267 83
416 345 67
814 908 73
922 501 43
127 379 31
628 672 54
850 591 78
948 930 15
372 78 42
621 685 80
369 230 36
711 943 88
934 548 15
142 392 97
109 294 88
647 923 74
427 290 56
413 457 82
692 543 2
817 519 75
730 792 86
322 254 19
790 622 74
33 362 22
301 188 40
289 85 41
124 230 9
199 271 15
236 245 79
927 802 88
193 498 63
605 801 57
679 764 23
373 298 56
92 300 70
842 621 66
782 684 34
686 920 40
723 647 76
992 878 92
947 745 72
500 710 81
212 25 12
851 744 95
282 88 56
359 460 54
279 161 80
586 839 99
224 388 29
995 927 87
448 105 27
763 727 94
228 479 37
422 38 72
361 115 64
607 847 91
931 745 50
738 904 22
857 811 92
641 957 63
658 654 100
974 599 13
633 538 32
50 406 70
58 83 92
701 717 74
222 395 39
71 311 46
346 133 62
676 553 89
68 466 75
325 377 58
595 599 10
56 482 51
424 387 39
539 686 3
263 391 54
408 190 17
865 886 73
250 262 65
269 168 61
434 496 65
865 889 57
975 663 77
61 193 73
606 953 7
121 159 51
210 75 56
741 743 9
0 229 17
375 30 4
355 161 86
781 514 38
118 398 28
41 224 72
698 761 49
970 694 80
719 553 22
285 297 36
989 830 93
840 699 7
996 694 80
510 746 31
831 544 56
89 380 34
585 816 84
720 991 68
411 228 65
572 862 92
742 744 2
709 710 49
499 38 68
631 666 36
677 923 25
291 438 38
511 735 78
940 919 4
939 764 94
300 145 10
107 20 34
887 719 70
488 146 56
688 814 44
188 244 38
385 194 73
487 203 10
652 719 42
946 977 17
88 220 44
759 532 100
849 814 95
509 988 55
126 437 61
336 257 80
441 221 26
944 932 54
464 461 62
827 875 33
534 962 63
570 636 77
589 521 80
499 359 7
316 287 98
781 570 3
637 569 38
709 957 92
91 97 25
219 372 89
298 177 63
382 172 93
85 59 89
311 62 92
599 777 31
788 859 94
402 482 57
317 273 2
808 511 23
831 796 74
51 391 22
158 242 98
672 970 74
776 678 30
965 686 52
578 689 81
680 916 64
255 308 10
490 4 21
893 747 40
583 560 57
265 103 92
19 473 28
268 1 91
812 585 1
986 652 54
176 477 78
481 466 19
53 88 15
800 898 31
780 506 91
33 87 43
241 118 72
285 276 37
783 647 57
20 233 22
410 318 23
771 728 91
786 782 18
116 313 2
710 722 63
362 331 11
768 694 70
212 118 9
361 329 62
184 371 49
503 604 86
269 469 19
940 637 91
243 215 1
50 205 56
324 443 29
59 490 73
630 713 48
36 453 33
969 617 94
491 276 81
671 719 78
518 912 57
7 122 21
911 684 50
597 640 92
764 544 32
926 603 48
803 810 91
838 931 87
712 572 64
751 562 94
207 140 34
561 774 46
148 282 51
186 205 93
867 604 6
345 283 7
659 757 12
104 250 83
669 737 81
875 529 41
968 958 6
740 594 67
115 38 10
182 107 74
188 346 94
792 788 48
473 304 19
549 679 70
563 677 60
504 645 57
901 547 22
803 895 9
615 783 62
821 835 50
12 300 3
613 894 12
766 806 71
334 24 16
803 648 88
43 196 24
331 70 60
257 154 89
210 342 7
178 288 31
57 226 25
198 270 30
401 212 59
465 28 45
325 36 36
238 187 63
975 742 86
80 83 60
115 365 80
128 367 54
893 544 74
284 344 42
269 43 42
183 105 70
426 315 11
971 785 62
725 733 34
737 686 89
337 263 15
401 192 91
962 811 62
616 600 58
240 297 8
243 273 66
799 753 57
12 189 50
601 914 68
293 220 31
513 783 76
642 600 58
916 861 55
201 7 83
232 315 51
825 907 6
87 196 42
457 405 10
318 16 47
43 180 46
91 167 61
711 898 62
549 896 25
220 240 24
737 886 90
99 209 33
128 358 57
965 702 26
345 494 90
107 88 58
765 907 35
469 276 76
239 99 58
233 357 83
364 279 56
438 325 20
350 114 14
824 556 43
394 484 9
888 831 59
663 616 23
826 557 56
569 930 6
528 917 53
849 856 13
178 470 86
370 184 18
54 365 12
427 492 41
799 910 65
761 577 53
323 490 43
643 832 99
530 574 74
861 503 96
553 950 68
267 176 39
782 806 2
418 12 38
949 564 81
459 489 8
694 868 43
520 600 50
287 338 38
776 524 67
372 31 33
276 460 21
439 227 72
54 12 92
244 328 14
391 368 59
175 469 30
750 707 28
738 703 96
826 654 17
702 772 25
932 534 11
813 930 79
968 745 24
901 741 34
185 331 9
30 286 75
457 312 90
529 592 87
798 846 95
163 420 36
647 926 77
914 732 40
984 547 17
538 578 32
628 995 16
720 843 62
386 195 77
794 854 19
43 236 94
853 520 22
497 102 30
265 371 90
575 934 83
500 697 31
990 737 41
211 115 61
681 573 69
958 605 67
725 688 62
924 890 17
509 738 87
776 885 42
682 625 15
913 516 78
156 483 63
814 602 36
199 106 67
762 526 16
619 645 57
804 736 78
524 637 39
980 841 81
186 352 44
724 908 92
473 174 96
439 180 60
121 216 19
49 42 51
839 563 97
752 594 90
913 963 53
180 30 20
637 974 68
579 640 96
687 608 30
730 894 86
118 318 1
914 810 42
414 29 84
835 673 23
476 161 77
471 197 41
720 984 11
919 705 23
842 850 68
117 462 77
257 448 54
824 657 74
446 55 26
886 733 94
361 404 92
917 583 37
667 691 68
601 777 26
201 330 68
855 718 4
787 824 27
956 901 88
838 996 22
470 59 12
676 793 82
522 560 93
160 333 20
776 791 70
518 568 47
206 108 22
399 328 22
944 914 29
466 309 95
165 371 35
852 795 68
132 104 31
69 260 8
991 840 65
332 341 54
71 240 64
330 153 13
101 409 60
814 507 62
382 123 52
322 435 89
615 566 49
176 125 4
593 880 96
298 14 4
946 898 34
584 962 71
394 21 33
109 130 10
923 728 39
360 200 88
290 122 87
130 101 2
262 291 39
324 212 47
233 428 2
651 517 31
336 160 100
773 755 58
916 924 19
147 225 31
570 510 41
147 53 15
304 181 39
737 715 94
664 804 57
651 911 34
237 410 44
314 226 96
754 616 34
812 600 12
644 770 46
950 664 34
473 163 18
517 518 53
333 377 38
294 260 93
577 918 85
588 662 46
641 964 84
518 809 100
729 754 28
935 774 38
488 385 2
328 312 25
317 487 98
306 265 72
427 342 82
194 53 68
334 397 65
302 311 42
318 237 95
635 921 89
477 457 1
431 343 87
351 73 41
790 834 71
340 227 52
536 816 93
580 875 73
309 242 79
214 142 10
582 924 13
907 606 99
108 432 42
634 800 19
175 345 10
699 599 89
100 144 8
366 194 59
157 162 31
920 770 74
886 635 46
830 566 18
867 615 10
682 929 36
618 861 68
19 386 32
215 423 57
922 823 75
528 935 23
37 369 35
524 512 98
793 857 19
590 577 46
341 30 18
444 304 21
78 168 25
818 623 96
214 498 80
471 287 72
387 368 19
736 840 94
883 773 94
193 301 78
623 866 14
61 309 49
450 433 83
226 316 92
205 190 54
760 609 5
598 624 42
589 538 33
715 564 76
131 8 54
717 785 13
891 606 37
795 974 5
558 942 43
94 23 43
24 236 5
668 695 5
250 468 37
799 682 2
305 183 3
980 577 56
666 578 99
922 768 21
731 898 80
619 793 34
106 383 27
478 272 31
491 477 63
407 441 66
671 923 47
532 943 40
52 458 20
947 824 36
17 254 47
478 392 96
413 481 30
327 405 92
352 117 36
780 631 53
567 696 20
428 391 11
704 979 85
423 310 71
180 202 5
689 832 97
151 135 96
743 691 10
459 236 1
784 763 27
296 291 21
261 292 68
612 750 89
605 673 98
149 89 98
738 821 78
995 697 99
812 836 39
142 16 49
251 406 42
888 979 85
33 456 58
747 794 64
922 891 57
839 901 51
985 840 100
924 888 34
889 581 41
2 6 55
435 333 99
251 425 57
361 172 85
236 304 47
302 48 40
118 452 8
654 877 76
268 195 14
163 90 56
547 772 21
123 316 48
500 868 71
875 513 39
566 897 59
475 350 55
614 674 64
322 240 29
560 845 64
85 244 71
834 683 59
561 642 68
221 323 55
738 881 73
828 851 23
36 313 27
531 672 15
146 123 69
69 486 39
667 560 36
151 410 41
659 897 3
254 325 53
256 292 2
642 855 68
462 369 88
934 813 52
937 885 19
216 205 64
480 271 64
656 802 97
462 169 66
970 632 9
146 190 93
202 236 65
64 275 32
956 929 7
275 209 69
890 548 92
247 96 14
554 548 57
278 207 47
331 446 97
864 585 84
443 102 100
448 225 6
24 412 56
994 850 15
496 331 92
701 967 35
566 512 58
479 240 35
493 336 31
286 174 42
745 681 39
719 782 96
231 313 6
703 630 85
307 186 91
864 927 44
249 99 66
125 337 74
663 648 7
471 345 14
738 789 32
648 661 17
266 348 77
320 54 40
221 198 22
618 824 46
560 814 90
353 397 17
207 493 4
105 223 6
455 426 94
85 217 11
391 330 56
796 569 2
81 165 91
942 588 80
444 207 40
590 548 16
50 471 96
506 596 72
785 551 55
444 84 13
187 21 42
121 18 57
859 515 11
790 840 61
198 304 81
780 752 4
493 313 71
933 871 51
516 864 4
479 473 21
554 879 69
441 228 55
205 109 87
174 348 23
288 479 32
644 948 78
581 688 59
658 859 99
570 637 78
642 637 71
741 605 90
134 362 39
242 459 43
676 830 23
386 33 80
584 831 3
477 310 14
492 36 71
668 516 67
445 467 19
495 497 59
515 722 35
577 718 26
111 89 87
439 327 60
891 988 19
412 388 80
226 183 80
147 111 27
323 235 9
286 169 67
386 20 38
249 432 69
535 694 71
108 67 21
656 586 70
785 935 53
95 172 48
475 122 94
29 19 40
731 776 85
907 510 75
922 788 70
68 451 8
828 933 16
965 664 45
767 502 19
727 504 20
789 964 52
300 128 83
289 372 64
214 432 71
486 208 65
13 425 44
169 488 23
21 206 95
927 987 87
385 476 54
365 1 18
817 548 75
814 608 59
508 925 5
191 497 64
690 880 53
529 797 1
959 830 53
542 983 85
365 94 36
243 398 50
86 145 20
136 264 80
147 48 9
684 987 54
365 162 76
279 97 7
983 699 1
883 669 34
246 342 32
872 842 3
763 552 49
506 585 95
92 367 19
670 559 2
747 519 100
913 969 64
356 290 90
575 514 19
999 561 3
732 569 22
215 491 93
134 430 94
432 119 47
569 523 47
825 882 30
313 160 94
950 571 44
587 561 2
107 308 100
163 453 41
390 285 91
814 666 7
709 661 71
406 189 31
213 110 79
121 357 8
879 816 34
825 768 97
83 198 59
158 227 21
855 825 3
994 620 7
223 354 14
499 8 38
204 225 88
733 772 14
631 600 22
714 800 78
933 677 43
970 821 12
100 290 87
91 222 77
802 868 85
415 231 65
565 872 38
587 847 74
9 439 19
58 199 57
813 940 53
608 620 90
846 549 90
440 256 23
345 422 39
403 343 21
198 210 53
413 28 36
441 106 3
827 931 84
134 484 39
980 534 35
142 156 62
645 927 85
582 770 21
603 515 26
160 78 22
360 195 92
919 714 67
969 976 85
950 641 29
866 762 36
337 151 97
831 529 81
426 299 10
920 880 16
605 915 65
229 128 49
746 908 3
6 90 74
84 2 51
981 891 23
724 825 74
52 343 100
854 572 28
935 998 89
121 432 62
754 794 77
495 476 56
744 640 64
3 289 96
851 997 74
266 327 57
275 130 32
972 754 38
120 191 88
470 317 59
730 532 83
967 785 73
22 331 4
865 731 88
413 367 67
239 341 29
61 199 100
62 213 94
967 695 63
986 561 90
145 78 79
131 39 79
140 329 13
518 702 42
364 434 64
479 239 7
60 45 21
262 277 72
165 248 78
508 945 52
232 353 39
569 633 46
50 206 49
345 388 40
757 991 84
576 748 10
438 292 82
888 991 62
309 286 81
103 6 83
90 297 3
927 700 84
432 72 69
513 659 68
826 527 86
306 489 61
0 408 35
790 973 11
177 270 82
139 491 68
664 897 60
295 382 62
556 539 16
900 629 50
201 135 72
73 337 56
310 342 89
228 168 10
526 676 20
242 413 40
237 199 29
36 173 59
863 680 97
115 31 96
693 551 81
981 808 23
356 247 3
928 860 39
83 479 41
40 2 94
394 494 81
821 923 10
487 247 25
660 931 12
90 281 98
284 122 65
218 64 19
850 560 41
810 725 77
755 897 98
627 761 82
107 205 84
246 259 40
78 140 28
840 989 8
36 383 46
908 958 65
250 412 81
93 46 44
739 922 3
403 207 83
637 798 91
492 342 28
16 218 96
556 520 16
80 282 57
654 501 22
600 717 61
622 795 87
239 212 18
295 435 42
455 211 76
81 295 23
753 889 48
613 930 25
406 267 82
745 634 46
742 745 41
879 573 55
69 304 32
575 847 10
367 254 45
107 21 73
9 208 43
712 753 50
799 726 73
312 219 78
638 653 17
127 269 20
149 60 100
683 603 81
829 700 42
834 703 55
755 948 4
472 241 85
785 632 28
248 192 2
347 121 61
170 239 15
282 270 25
843 912 23
412 344 72
682 612 66
632 523 24
414 396 100
304 99 56
419 433 40
211 228 99
964 912 36
199 221 20
559 887 33
398 256 53
338 98 1
754 931 81
6 285 3
762 520 68
480 496 70
460 321 48
661 882 83
470 401 47
687 923 50
406 380 9
474 421 68
836 735 84
395 122 18
541 976 82
445 298 91
434 254 77
486 64 45
884 744 82
455 190 25
327 150 38
502 607 2
947 863 54
192 428 94
731 842 31
179 57 50
808 574 73
341 475 86
187 204 52
478 166 54
51 94 94
405 429 77
354 239 57
51 323 50
820 667 11
429 169 61
158 418 25
102 294 22
980 930 6
391 161 25
959 538 9
597 567 14
359 339 7
694 988 75
921 783 37
907 893 45
218 314 42
615 612 34
810 535 15
645 640 57
221 81 81
802 956 79
129 432 84
928 997 68
861 846 63
664 754 16
382 444 73
808 809 74
990 833 42
117 393 55
200 236 67
130 443 47
33 467 100
70 463 38
585 576 81
630 962 100
782 619 20
72 399 33
571 515 5
121 67 77
470 232 10
507 883 57
342 148 46
326 122 44
773 836 9
662 954 70
627 678 34
780 634 80
892 986 7
812 690 57
941 626 20
17 183 50
835 848 1
260 141 70
306 152 98
495 353 54
951 940 61
680 927 10
506 549 64
698 879 81
197 162 82
162 10 81
898 713 70
643 579 40
283 39 56
704 744 3
929 614 41
930 877 43
29 155 44
554 745 47
410 436 72
503 913 23
872 871 64
950 982 37
158 164 13
547 592 41
908 952 26
801 789 8
990 661 26
833 667 58
456 147 38
884 749 1
38 101 5
971 618 54
919 956 66
694 780 79
64 382 49
207 496 37
756 870 16
254 342 82
696 596 44
446 148 48
578 546 33
317 20 10
948 965 31
358 394 36
728 865 95
472 262 48
565 604 29
547 808 4
995 534 77
613 861 36
713 528 77
294 346 24
318 450 60
444 146 8
539 882 88
122 126 10
114 73 20
300 392 76
74 266 47
42 370 82
968 584 51
904 853 55
243 135 50
211 360 83
991 643 77
846 658 98
876 858 57
292 195 68
203 142 57
215 205 94
307 316 60
895 773 29
212 241 59
107 159 93
53 322 65
16 347 20
955 633 3
727 628 71
734 666 51
795 897 81
672 551 3
886 551 4
64 131 21
911 871 77
416 442 25
666 630 65
456 162 87
277 235 56
480 359 52
107 486 56
794 928 42
292 121 100
159 243 75
222 297 62
800 889 8
667 600 95
467 398 47
969 605 82
94 173 12
689 639 67
435 497 83
754 979 11
864 675 41
294 493 55
805 738 14
342 421 88
629 960 7
112 481 24
281 156 58
103 300 50
823 779 40
526 695 34
568 717 89
411 412 34
738 730 10
345 464 85
118 127 62
11 160 84
558 944 18
726 956 19
412 126 44
754 861 84
80 159 3
477 24 52
774 685 19
69 193 75
807 958 34
151 368 45
889 733 18
559 820 72
560 982 99
97 31 54
202 171 79
333 411 18
590 550 82
799 608 50
438 374 67
741 701 47
598 966 70
609 551 5
772 843 70
746 808 70
19 122 46
816 853 4
942 956 41
458 168 1
264 191 91
416 334 12
491 303 51
427 293 95
644 522 76
22 267 88
735 954 58
689 725 62
412 63 69
19 155 11
710 966 66
201 250 73
187 250 7
71 161 50
23 242 61
983 782 86
33 173 8
734 771 9
722 792 64
432 138 15
662 698 48
437 300 54
888 595 27
83 434 4
611 760 5
12 110 100
844 824 81
927 634 79
316 83 41
684 679 96
357 17 58
926 971 70
854 946 36
282 3 62
957 904 75
159 97 75
354 79 2
437 422 60
662 611 2
638 682 67
44 184 67
210 420 100
159 476 53
856 990 20
881 828 28
183 428 20
323 129 18
349 132 36
974 621 57
108 312 62
519 705 51
741 726 24
940 561 73
372 57 53
892 964 60
245 422 60
390 6 42
508 992 47
566 899 49
562 804 45
246 43 74
561 887 7
652 718 47
270 343 64
229 354 74
193 27 43
401 141 99
913 599 88
145 73 29
375 327 35
944 996 24
119 285 52
163 494 29
976 698 26
834 754 16
642 891 74
770 737 99
640 833 62
511 619 50
90 57 76
153 367 19
625 935 42
64 7 32
523 531 45
470 17 89
518 655 68
389 466 97
146 461 12
111 426 70
21 43 71
427 246 76
392 34 6
619 584 92
372 229 84
238 167 46
967 959 35
672 519 12
403 177 48
699 992 2
827 660 44
426 120 50
975 584 31
977 871 47
634 835 58
414 470 44
471 421 30
619 981 20
163 273 81
175 15 57
346 447 97
516 541 54
463 423 16
643 955 6
414 308 36
513 553 49
293 358 67
106 398 59
326 354 22
709 616 6
52 485 18
1 129 51
875 657 84
515 747 81
375 182 66
367 209 34
198 437 77
970 787 31
376 377 100
98 313 1
55 488 99
343 468 92
212 193 55
157 151 57
362 177 90
345 251 81
40 457 78
503 871 62
45 181 96
815 984 78
493 396 34
206 198 44
411 257 31
211 80 97
482 263 11
672 683 24
205 189 89
348 459 51
753 774 46
824 912 92
788 849 30
676 906 25
685 858 72
373 388 73
365 458 18
621 653 32
122 37 30
694 613 67
418 448 73
293 330 99
766 706 5
429 434 52
77 309 26
762 868 28
866 863 8
401 239 64
721 971 68
965 932 85
866 763 10
297 497 83
428 477 89
