2000 10000
567 425 96
285 352 29
597 274 60
1068 1007 64
671 810 62
1010 1880 1
572 670 99
1675 1287 32
799 242 92
1246 1082 1
139 591 99
540 633 25
775 469 1
671 209 100
273 673 80
1293 1364 90
244 216 28
1589 1705 72
1163 1713 95
1527 1578 54
693 383 51
1621 1296 76
1385 1684 12
1166 1681 7
225 271 29
191 74 26
1665 1222 41
482 197 83
190 508 47
904 428 41
312 108 20
1280 1531 17
522 211 74
72 801 71
1663 1745 40
696 415 47
1420 1064 6
324 207 86
56 144 26
1598 1283 5
1631 1163 34
1443 1954 43
1621 1598 84
780 221 100
951 212 10
749 204 92
249 66 21
1316 1321 51
1549 1045 16
1003 1455 2
316 56 99
1062 1620 94
1426 1821 100
336 49 87
174 577 97
1674 1190 46
263 458 31
1540 1736 55
407 442 80
1257 1005 3
475 179 22
1695 1581 11
217 898 93
1300 1120 58
1361 1782 40
1282 1635 6
1380 1887 88
1427 1221 8
1447 1049 19
4 795 82
736 896 54
1958 1386 51
671 756 38
816 627 23
1382 1116 90
1798 1950 55
1713 1116 19
837 954 10
903 88 79
1395 1520 98
1318 1760 26
851 573 42
1066 1060 95
375 990 33
1670 1511 52
1812 1131 5
624 430 56
689 910 45
1009 1928 80
1759 1411 87
1211 1348 19
1770 1623 70
49 568 75
413 339 73
753 966 90
1018 1360 5
1236 1574 51
416 338 6
1565 1392 4
378 647 90
662 432 6
198 95 85
477 395 97
883 267 42
1188 1406 7
1105 1583 76
356 476 5
500 385 54
1089 1094 29
681 738 24
649 610 28
47 994 21
1628 1758 49
1327 1717 47
428 611 12
212 298 56
1870 1212 27
211 496 4
1352 1206 88
444 272 8
304 648 29
1542 1456 40
754 986 9
702 692 61
642 415 45
760 877 84
886 92 4
1636 1635 45
637 408 38
1930 1052 83
106 884 34
1078 1141 94
56 810 59
1164 1877 72
863 648 73
948 686 6
973 140 100
1511 1229 9
862 438 28
807 311 49
957 667 39
930 980 51
1663 1165 79
1504 1110 40
366 950 80
1336 1896 80
1628 1964 69
982 488 44
803 323 68
1440 1271 95
1539 1600 88
1931 1997 8
988 394 94
1266 1271 29
39 129 17
103 395 61
1168 1313 8
1416 1336 83
246 789 7
979 729 20
1753 1221 45
1889 1920 45
1971 1242 75
1150 1356 30
607 895 47
1734 1693 27
917 792 10
1146 1469 98
1067 1963 54
673 14 50
181 131 20
1654 1872 85
69 394 30
1264 1481 43
1515 1348 9
1117 1212 29
1421 1072 24
1949 1741 14
1271 1607 3
933 601 20
213 413 5
984 960 23
124 349 13
1375 1100 92
636 15 88
386 705 3
927 540 65
557 749 38
1083 1741 31
492 999 67
764 593 86
566 633 85
970 565 37
108 359 35
713 435 65
635 687 2
987 950 92
1429 1472 55
1559 1026 71
1220 1853 58
213 934 56
1063 1481 44
712 931 32
682 627 34
1210 1515 97
1250 1473 31
1322 1444 13
158 326 9
1065 1213 64
983 805 24
1568 1326 33
1304 1941 37
619 337 82
718 148 35
192 925 35
680 486 33
608 959 30
1831 1054 65
1309 1488 9
167 473 94
770 244 66
1684 1871 39
878 703 29
301 547 38
1136 1839 26
1252 1760 25
1147 1454 76
28 907 95
1075 1079 2
1793 1686 75
822 846 93
115 256 3
484 610 67
914 439 7
543 340 89
219 16 55
171 479 73
1977 1323 28
974 24 64
748 265 14
705 100 45
1741 1023 42
836 246 92
1959 1723 38
477 992 44
1527 1315 72
554 302 37
1709 1171 94
1377 1857 85
1336 1877 4
1719 1047 58
1597 1992 28
238 717 10
1145 1211 64
404 159 97
809 992 91
1258 1172 47
817 955 24
458 196 71
377 291 85
528 755 84
729 941 84
826 573 47
198 974 33
1088 1418 10
1666 1847 74
555 225 58
79 712 1
449 174 1
92 943 81
991 461 4
950 695 36
1749 1334 98
1056 1124 66
1077 1017 51
558 156 26
25 358 81
698 7 56
135 622 78
1966 1927 58
93 542 99
177 93 62
1298 1816 42
1999 1094 38
1787 1986 69
139 47 87
706 530 64
284 241 52
387 818 71
1705 1358 42
1955 1508 9
302 233 7
1498 1597 57
991 770 92
1847 1766 3
234 879 48
1296 1302 47
359 748 53
713 441 83
1704 1275 64
929 843 7
1203 1388 31
290 813 85
1965 1230 15
872 679 80
534 779 40
1318 1163 55
1777 1688 38
1558 1600 77
1578 1098 87
1551 1732 4
1888 1729 5
1830 1625 75
1804 1784 81
795 476 55
878 443 17
1210 1329 63
1866 1458 48
834 343 29
93 48 84
1850 1064 19
1105 1337 27
1852 1645 36
1016 1494 43
107 883 23
1719 1455 71
1420 1983 37
845 928 39
1376 1595 46
1137 1006 48
520 377 71
686 697 65
1231 1012 43
153 746 50
1980 1332 56
281 835 11
1596 1000 42
1014 1660 77
1531 1939 37
1483 1793 85
620 329 33
444 566 72
580 176 100
1736 1470 36
1411 1298 12
551 733 25
1618 1911 60
1196 1451 19
1117 1989 75
1491 1593 94
97 913 37
1292 1995 94
1175 1541 15
878 6 47
335 778 90
1468 1641 49
1829 1172 16
587 421 16
303 131 61
89 887 64
1957 1350 11
647 122 34
503 783 11
1792 1224 17
1810 1179 53
335 0 33
635 257 78
1996 1774 56
1353 1608 25
1351 1103 87
1959 1651 17
1371 1971 60
1055 1134 49
1180 1020 95
1439 1095 23
1585 1331 52
927 104 40
1994 1952 50
1201 1457 42
202 96 54
783 768 40
789 206 72
200 906 49
123 596 64
1804 1032 4
51 312 90
1130 1717 33
1248 1738 7
1560 1109 18
1935 1730 93
1579 1485 47
870 924 78
882 207 17
726 165 81
1031 1036 42
1610 1845 82
709 489 59
45 412 42
1922 1957 65
1799 1590 44
262 255 80
1905 1625 81
106 561 2
1899 1900 45
1794 1329 24
436 400 18
1987 1989 99
914 632 43
885 692 80
581 970 67
1801 1353 28
1552 1564 42
1043 1073 4
32 633 59
368 129 50
530 212 43
785 987 29
696 930 67
1374 1263 92
405 106 77
1372 1548 44
1948 1437 71
327 270 52
676 343 36
1919 1327 52
1966 1918 88
1671 1320 47
1205 1688 92
873 998 51
324 655 83
1194 1527 52
803 134 29
84 844 52
890 538 3
1622 1031 95
332 155 1
86 723 97
77 394 50
655 953 71
692 331 36
1330 1655 61
1521 1418 32
1521 1840 15
1455 1375 53
735 633 34
1675 1244 86
1833 1015 75
1594 1099 39
959 75 95
998 810 19
1859 1152 56
802 320 8
120 977 26
409 223 37
27 445 99
1514 1090 23
413 229 39
662 397 76
287 98 4
1016 1114 22
285 297 38
1987 1800 44
1667 1968 15
911 691 83
754 720 52
1229 1857 2
259 394 81
1165 1169 94
1530 1564 65
1750 1331 39
668 451 92
1118 1980 37
273 288 54
1318 1585 82
1914 1181 34
911 880 94
1179 1927 56
430 932 81
1898 1475 76
307 904 75
613 162 70
1325 1808 56
168 487 32
1599 1765 92
1988 1541 21
1830 1423 36
1400 1323 97
577 594 62
1996 1705 47
1295 1699 12
1048 1546 53
1580 1914 89
977 482 54
1939 1928 30
132 503 79
4 488 69
521 522 65
207 927 62
1064 1693 56
903 77 60
735 267 19
1424 1027 56
1993 1692 21
641 868 22
1279 1784 36
1194 1558 85
283 281 5
1431 1760 55
1256 1507 46
98 267 6
1835 1334 47
292 403 11
1028 1680 57
764 997 2
1741 1060 61
1325 1832 40
1849 1303 25
1228 1694 51
1710 1943 61
480 273 85
483 493 11
600 440 17
1970 1873 67
64 161 24
1278 1530 35
1467 1510 96
1742 1549 39
1009 1882 48
712 675 62
1075 1379 98
1742 1933 75
130 567 62
1972 1977 96
811 224 37
591 188 58
845 810 84
375 31 94
520 18 16
1933 1059 57
1463 1222 88
877 855 21
991 337 98
1837 1295 69
933 757 52
865 436 57
1700 1419 21
1671 1004 55
853 159 69
222 603 40
1568 1068 43
1276 1279 20
1290 1771 39
1617 1050 100
1239 1220 28
89 988 43
857 60 18
393 852 12
1800 1480 39
928 679 8
16 575 91
1765 1350 26
712 196 21
732 692 73
39 721 94
1147 1086 58
103 773 39
1870 1112 52
540 46 44
1849 1286 33
1947 1175 73
1044 1280 92
789 771 65
1149 1004 46
491 319 7
796 207 50
89 211 55
1424 1084 15
485 745 87
636 283 11
86 557 12
1198 1306 64
79 34 24
1820 1248 52
1651 1547 83
287 276 73
408 423 84
737 650 67
1574 1802 87
1776 1253 35
223 947 30
434 365 20
686 232 45
1169 1067 48
458 483 15
39 424 17
1137 1624 40
408 777 69
1495 1748 43
1068 1221 55
1086 1791 84
27 236 62
1741 1170 25
361 641 55
1876 1545 62
1921 1505 52
1859 1874 89
1596 1106 85
1616 1588 76
1153 1388 43
1487 1920 80
1420 1563 70
1937 1227 86
577 930 74
1760 1513 24
999 112 2
191 187 10
62 847 65
915 610 99
1819 1303 2
1750 1729 70
1217 1135 61
648 70 95
1264 1204 94
862 680 1
376 728 47
462 874 59
499 916 7
406 486 34
1288 1781 26
57 923 70
308 298 53
1827 1824 74
120 235 89
1106 1341 98
1296 1979 60
1797 1584 64
1464 1999 25
1294 1813 54
1863 1709 79
378 845 40
861 557 10
1885 1400 36
958 67 27
959 90 99
1670 1322 58
1571 1169 86
900 369 24
1453 1708 91
177 746 32
857 765 44
384 589 27
1113 1520 8
1133 1689 1
629 353 75
1376 1483 67
1673 1049 80
97 957 93
668 938 50
674 56 83
205 534 53
290 897 62
622 563 36
1990 1063 37
1507 1977 26
936 803 27
1153 1569 19
1882 1118 13
1265 1703 66
1433 1662 81
972 233 17
1436 1368 63
1494 1318 50
443 991 20
1596 1552 78
978 971 15
1496 1457 37
1093 1122 2
1713 1913 39
364 763 75
494 366 83
1702 1149 25
1570 1889 71
1047 1604 66
534 559 73
1579 1316 40
1515 1829 9
970 419 86
1935 1547 77
340 403 10
1941 1010 55
1764 1397 14
1095 1653 15
951 846 17
493 627 64
411 197 8
197 595 9
1090 1538 7
59 437 30
1862 1457 63
1895 1991 45
1388 1061 79
156 854 79
651 780 73
1884 1400 94
1004 1761 56
47 552 86
1697 1532 37
499 985 27
647 132 63
330 561 98
1214 1469 73
345 960 17
1429 1146 92
1981 1486 29
1872 1379 52
1493 1239 32
1428 1399 29
1165 1010 98
1479 1692 48
318 61 81
346 329 29
1529 1035 39
1784 1578 88
539 758 44
902 803 33
1391 1188 62
1995 1171 70
241 245 15
1239 1843 78
119 2 55
221 748 16
1208 1928 96
26 636 23
790 27 87
1461 1057 46
1269 1490 25
847 91 82
275 337 21
234 214 14
528 274 11
1660 1493 79
509 434 4
491 760 78
14 138 54
159 974 22
74 923 38
660 715 52
135 856 81
655 731 33
1400 1487 81
502 812 52
1649 1760 51
1115 1392 83
471 868 21
559 216 60
426 974 79
1512 1121 57
1620 1269 43
1821 1026 21
1368 1968 30
1958 1156 3
1862 1872 27
1118 1816 8
795 816 36
411 476 3
315 984 14
1722 1318 14
633 541 11
1061 1134 35
587 906 91
1662 1112 85
216 819 17
755 63 66
1803 1364 84
34 595 53
1007 1293 65
580 987 83
186 736 9
179 195 79
1676 1265 97
1925 1287 76
70 885 3
576 606 43
70 803 28
46 303 47
359 933 62
304 918 98
955 655 69
173 808 75
1714 1207 91
561 738 8
154 819 17
328 269 46
1455 1677 5
1474 1389 18
321 906 87
1614 1444 88
1074 1198 67
833 299 4
631 825 71
285 338 18
1068 1980 67
1829 1027 99
1266 1668 34
1493 1298 47
931 238 71
1420 1935 50
1265 1161 46
1146 1889 78
1228 1174 67
1340 1372 73
107 187 76
117 60 32
1751 1515 32
1573 1631 52
397 479 67
115 423 89
690 64 21
396 765 79
214 977 65
475 6 19
1964 1841 81
1360 1810 9
670 583 14
516 215 29
762 212 94
793 170 55
985 172 45
483 253 24
1668 1164 70
1155 1241 80
240 717 98
1816 1038 52
241 839 65
1942 1702 55
1975 1262 17
601 917 15
1781 1304 80
1136 1275 3
1695 1885 47
20 455 79
1281 1501 11
896 485 57
956 101 37
1968 1833 32
1858 1922 87
1524 1018 44
527 267 93
811 127 14
272 914 83
122 788 83
1181 1187 63
93 366 54
703 580 9
1122 1586 92
596 19 73
1363 1281 17
48 434 61
209 375 2
1228 1734 41
43 647 79
769 227 76
1407 1664 35
331 409 11
21 770 8
519 34 62
857 489 10
823 497 27
1911 1793 73
1282 1123 24
871 367 33
806 153 73
1000 1662 35
112 948 49
854 351 27
1752 1847 8
1189 1847 45
1056 1537 96
853 828 70
899 735 85
422 232 58
1040 1157 79
1803 1692 85
421 614 64
769 518 24
1782 1887 48
1390 1435 2
333 112 75
204 900 25
1497 1482 67
1965 1045 68
1433 1049 20
1614 1417 92
1120 1362 41
1494 1087 45
208 158 94
981 103 23
273 933 5
1607 1477 63
696 268 83
1240 1965 70
994 871 34
1040 1052 34
1537 1910 30
702 109 54
178 372 10
1878 1377 4
671 690 82
517 445 86
1350 1313 49
1486 1146 46
734 803 78
83 706 38
817 374 37
763 616 66
1883 1199 59
1862 1671 48
1446 1580 77
1027 1353 78
1812 1567 17
1999 1804 51
160 283 88
1366 1745 65
921 451 40
632 649 35
207 735 15
1493 1536 40
1979 1071 70
1425 1524 82
443 632 75
1960 1541 32
1387 1564 78
1682 1980 88
1700 1780 83
1088 1893 57
1984 1495 58
1836 1087 97
651 409 93
357 296 3
124 887 33
1040 1251 77
1737 1863 8
1447 1555 91
230 779 56
1334 1927 70
374 676 6
1760 1798 74
616 208 24
30 762 8
1131 1509 51
183 607 8
1785 1350 17
1297 1050 15
503 715 87
230 771 77
283 922 3
1815 1877 56
1340 1802 7
1965 1931 42
1901 1492 80
1921 1067 91
58 67 28
1891 1060 40
905 66 99
1440 1456 76
354 418 1
1066 1828 43
1967 1083 38
516 949 17
564 951 24
115 435 31
1631 1612 64
1653 1728 14
424 312 53
829 831 73
1674 1261 22
1901 1247 91
264 684 44
633 278 6
280 387 9
1466 1536 81
275 441 5
1344 1639 82
1098 1694 1
399 994 24
706 966 95
683 992 65
417 500 19
1147 1972 20
1518 1305 8
1864 1832 77
1388 1556 15
935 219 48
279 568 53
539 293 61
1068 1259 53
171 904 13
1597 1115 12
809 182 29
1267 1384 95
1832 1791 62
1185 1655 28
1917 1769 88
975 427 64
1031 1368 99
828 436 81
775 93 28
1723 1241 41
256 969 16
542 39 69
1175 1241 63
1670 1977 55
707 912 54
840 503 64
326 642 5
512 633 22
761 892 49
1618 1179 51
371 167 66
1603 1585 67
1515 1860 30
1180 1313 21
1193 1096 24
327 861 86
1488 1183 69
1023 1656 16
1431 1449 13
644 566 39
1690 1825 91
140 390 63
1797 1146 36
59 473 52
761 363 76
1219 1498 8
1572 1962 61
860 261 4
1166 1434 21
453 321 63
667 856 69
1873 1384 58
1132 1913 81
435 25 59
1950 1951 54
939 137 64
1128 1090 81
923 175 60
457 274 60
1001 1936 55
1565 1662 16
1308 1937 90
270 154 97
1446 1656 33
821 639 53
1016 1262 19
1112 1334 91
114 527 97
915 589 91
82 991 36
970 624 69
1994 1126 98
1002 1544 65
268 845 22
661 671 53
1183 1783 94
1980 1434 76
1593 1520 70
1612 1573 74
156 473 84
500 458 51
1435 1945 67
1171 1426 83
51 300 45
1476 1481 33
1476 1008 91
1778 1478 49
80 211 17
1030 1160 44
776 566 52
1222 1393 72
1772 1500 42
277 166 42
1001 1699 6
808 813 46
1266 1193 47
1812 1942 27
857 383 79
1499 1210 25
1156 1009 2
1766 1806 4
762 764 53
1041 1200 17
765 902 93
1795 1264 77
1752 1034 27
1125 1096 46
440 976 51
432 524 23
1925 1984 96
657 555 93
279 720 71
1759 1523 74
1970 1937 45
64 632 47
36 613 91
353 21 31
972 467 57
197 0 99
1747 1905 21
546 922 29
540 888 51
561 501 47
1284 1740 40
869 764 63
1892 1697 57
624 85 78
1228 1678 99
1011 1738 55
1752 1205 58
460 155 43
292 841 92
310 317 84
1985 1918 57
1295 1517 83
760 779 22
1435 1277 88
427 507 7
1636 1854 70
128 7 94
1867 1036 1
991 845 4
893 501 86
1329 1828 64
1432 1305 99
945 461 57
1533 1331 33
396 691 91
29 549 15
1418 1659 29
1734 1240 18
220 52 43
1261 1145 33
573 888 64
1459 1660 80
924 457 5
1770 1069 94
1854 1380 50
1391 1042 1
1141 1632 70
1863 1842 58
677 104 44
1819 1632 95
19 20 30
174 671 62
350 523 15
1867 1295 84
1184 1948 45
537 238 93
1036 1808 37
1329 1560 29
415 162 40
220 112 38
1904 1142 18
1671 1283 10
569 148 49
1464 1115 27
117 621 48
1648 1546 54
90 869 81
544 74 3
1262 1495 1
566 691 81
108 380 32
1519 1765 84
1222 1700 83
1756 1937 64
121 538 24
1887 1731 64
1278 1347 10
868 538 18
85 527 84
210 46 83
449 166 84
1097 1881 37
297 924 93
36 902 38
714 598 71
646 637 64
519 258 43
1278 1996 73
851 218 34
1708 1031 34
884 745 69
1531 1176 97
1543 1356 91
1647 1871 24
1608 1561 31
1822 1674 77
1577 1339 25
929 389 90
911 27 6
385 868 24
514 824 34
1020 1252 10
1362 1552 27
559 637 73
717 596 53
875 610 70
910 111 30
562 406 76
389 631 89
984 376 61
259 178 20
140 687 94
1812 1290 99
70 191 62
1284 1401 44
1008 1090 21
1276 1493 90
1887 1303 78
845 420 56
545 862 59
1578 1145 61
1023 1962 53
847 413 71
1265 1333 75
869 446 51
750 374 41
1949 1458 100
115 622 74
346 332 25
1017 1574 84
1682 1686 58
1161 1682 57
419 821 30
360 264 5
255 504 65
1725 1865 96
1858 1969 14
1792 1687 87
1712 1473 46
547 917 55
978 847 21
1154 1514 23
1127 1842 70
68 157 49
933 866 88
1145 1649 89
1303 1698 80
1011 1170 55
485 936 79
1239 1110 31
1041 1531 51
1483 1421 32
1846 1108 91
879 625 27
377 213 25
982 638 71
10 948 17
1908 1082 44
433 784 92
911 142 82
771 810 11
1343 1922 12
699 990 52
1567 1556 11
1371 1735 25
700 850 27
43 485 85
490 906 86
678 370 65
1652 1417 94
1434 1480 56
379 769 29
605 420 33
1195 1992 44
618 438 95
411 119 85
308 62 39
1387 1768 39
216 968 96
333 855 55
828 16 87
6 258 2
44 926 33
1235 1041 91
1657 1539 7
214 197 63
1154 1274 33
1305 1612 29
701 903 1
1960 1563 82
1435 1779 30
1056 1122 36
713 805 44
804 235 76
284 450 24
356 387 4
754 165 58
669 767 35
293 447 92
126 432 39
768 200 78
1142 1151 55
417 643 10
1937 1361 52
39 382 54
1050 1683 38
268 407 34
144 374 56
146 975 85
1427 1996 71
335 194 37
1005 1792 41
1978 1221 62
226 786 27
1821 1110 45
1490 1440 49
1875 1711 66
1724 1566 62
1313 1843 99
1299 1102 18
246 7 24
682 176 46
1308 1258 55
705 315 72
702 916 31
1023 1209 73
1570 1930 47
1007 1791 100
327 568 18
1741 1818 6
141 381 62
968 602 98
945 802 46
1815 1618 48
1480 1059 73
1582 1205 99
1160 1707 71
408 970 80
1308 1932 56
1531 1721 6
918 261 6
1137 1172 66
1453 1881 61
1179 1726 70
935 534 67
590 142 43
1389 1795 79
631 261 5
779 128 3
1368 1547 56
590 329 72
1379 1149 10
1494 1187 14
107 698 5
579 413 62
576 904 15
1778 1352 33
433 891 97
1951 1095 29
753 911 46
1482 1071 12
900 520 87
1788 1359 41
848 520 39
1520 1041 53
1703 1673 38
812 855 91
361 86 92
343 6 33
76 446 40
923 389 77
1446 1769 58
1153 1471 49
358 208 55
1153 1556 44
1984 1824 65
929 67 78
808 695 58
1787 1347 36
1875 1813 32
1801 1269 43
155 396 36
114 339 59
1041 1497 72
852 404 70
1195 1424 34
1097 1093 72
981 722 56
1932 1264 30
1481 1250 8
683 336 25
1841 1043 91
332 739 69
961 572 59
585 574 72
1951 1507 55
670 156 62
1637 1277 27
720 175 100
331 276 35
1365 1205 15
247 239 58
1984 1388 64
982 909 93
283 501 27
1810 1433 7
844 588 89
1955 1375 7
1459 1397 52
1176 1949 39
744 721 84
1773 1059 13
727 222 1
52 322 38
1661 1666 37
126 512 93
265 577 20
1153 1090 54
1174 1193 84
1849 1705 92
661 85 68
1712 1389 65
1917 1518 99
616 796 34
1965 1795 44
245 411 82
237 26 85
949 203 38
1466 1636 93
1329 1245 19
1873 1924 79
635 750 93
1193 1296 23
1168 1171 91
1955 1046 89
1837 1070 90
1491 1576 75
116 326 61
13 96 81
653 466 56
890 716 20
415 351 47
651 194 6
1998 1764 65
1890 1133 50
364 109 75
1334 1030 2
194 645 64
821 738 25
701 386 56
1080 1698 39
283 516 50
404 974 30
1437 1005 64
606 17 28
21 250 48
772 312 29
1487 1032 75
296 210 12
1153 1839 55
725 368 75
580 874 65
1106 1398 9
418 349 33
1836 1320 1
1168 1925 79
1629 1797 93
275 339 54
97 879 17
772 864 6
261 825 99
334 90 91
553 407 67
116 269 13
1491 1957 68
678 212 24
1438 1994 69
28 821 66
1625 1140 95
942 542 62
816 800 62
611 898 21
1391 1996 8
1664 1042 49
1031 1593 14
822 941 9
521 89 72
232 113 58
1193 1271 45
1258 1953 59
356 3 1
219 151 22
897 653 100
619 848 81
428 143 45
1029 1781 5
838 270 4
1853 1382 18
1869 1391 21
1779 1166 64
1626 1819 44
1798 1260 43
101 621 63
1186 1877 91
1699 1528 45
970 205 88
1496 1411 43
1701 1509 59
1037 1175 13
1300 1539 63
466 869 68
626 887 4
1612 1617 54
426 601 35
328 572 28
1300 1742 79
717 579 99
385 258 60
1974 1499 39
410 701 84
373 294 99
724 888 80
65 628 90
1621 1238 91
144 301 62
1728 1333 24
989 675 52
1477 1196 10
107 515 50
1329 1557 70
1271 1250 56
388 594 65
1049 1161 99
61 489 21
891 66 28
912 953 67
1288 1522 57
168 923 12
966 495 10
852 524 59
1372 1378 13
1205 1424 4
1260 1316 54
1126 1182 43
177 201 43
259 320 21
1618 1433 48
714 457 74
1645 1060 40
1348 1366 12
612 899 42
1676 1744 2
35 980 40
670 414 50
1727 1164 91
345 661 33
887 676 20
253 737 3
271 134 96
1293 1075 56
1208 1982 9
382 722 35
793 683 78
30 308 10
712 589 54
1885 1732 35
1257 1934 89
902 314 96
1061 1915 45
478 376 15
524 394 58
508 129 59
51 691 65
1143 1779 53
1438 1657 32
387 531 71
255 392 64
123 717 8
1556 1574 61
239 10 73
1684 1155 18
424 913 29
218 987 1
1215 1497 45
736 912 75
625 323 92
1285 1834 85
1677 1114 99
799 705 15
1291 1027 34
1377 1974 73
1350 1375 25
1566 1112 40
1467 1702 16
1099 1130 37
1792 1708 99
1944 1695 98
1973 1926 94
95 465 7
21 387 41
1211 1083 65
1725 1812 56
1186 1955 50
1020 1878 87
827 492 62
969 68 51
240 149 31
1240 1551 31
141 605 78
1213 1248 99
518 465 63
870 2 32
636 537 84
76 714 26
729 712 85
602 112 84
1902 1043 37
1708 1325 74
580 158 64
185 869 42
1264 1412 83
929 756 82
1260 1014 66
1712 1874 44
780 320 80
1808 1241 62
326 793 9
722 867 93
273 600 99
1373 1006 81
1310 1842 69
1237 1737 10
530 336 54
621 822 100
369 419 95
733 328 56
1084 1002 92
532 116 93
611 576 2
1718 1273 52
1227 1040 80
1022 1898 75
801 786 97
1973 1952 17
1421 1325 19
1705 1602 19
1888 1660 22
1174 1966 32
1421 1124 49
408 903 98
1355 1329 87
1902 1511 86
1736 1534 22
1840 1851 43
1079 1932 8
114 308 71
1579 1671 13
766 330 64
385 765 57
365 673 55
1730 1216 56
1254 1645 96
1710 1217 12
637 815 40
1489 1893 52
1133 1191 18
193 273 52
1518 1065 54
549 431 14
687 251 28
151 737 78
1588 1586 97
1363 1058 18
1129 1378 27
1685 1338 35
1068 1037 85
1790 1184 50
718 680 1
1847 1367 63
1506 1379 24
596 267 40
1820 1503 85
999 339 40
1234 1882 99
189 592 26
749 155 61
1852 1036 65
602 418 53
536 373 63
850 213 5
728 481 17
1313 1099 23
1437 1328 7
580 661 84
1256 1614 48
37 8 93
337 670 35
435 377 43
996 791 30
196 542 76
883 539 96
1894 1475 65
521 74 31
1319 1450 52
859 259 78
1529 1217 21
439 364 97
817 928 14
150 252 58
109 416 45
659 543 91
732 396 70
338 961 82
559 331 68
484 729 59
1468 1931 82
1016 1832 54
815 567 44
1889 1535 84
472 434 88
1916 1756 77
74 481 91
1320 1525 60
1487 1573 88
1685 1034 31
422 398 84
1567 1695 38
1079 1000 18
1563 1151 57
1124 1897 90
342 401 12
312 576 50
1067 1751 20
984 352 84
211 394 45
270 346 7
1219 1534 47
1218 1334 46
1403 1772 23
241 346 54
396 114 97
953 416 45
1287 1668 8
32 812 83
1610 1599 95
577 180 14
763 392 28
976 694 44
1876 1768 81
171 52 61
1567 1610 53
65 394 63
562 563 53
1900 1734 59
194 73 1
1464 1647 31
313 557 94
331 855 47
897 856 7
781 969 22
767 488 33
87 234 56
1915 1996 60
1405 1659 59
221 436 30
1718 1765 44
1759 1769 9
648 219 84
1287 1074 3
1582 1699 10
963 389 55
1292 1189 61
1708 1041 14
599 233 79
485 538 16
1391 1405 86
436 732 51
853 765 3
1517 1159 52
1583 1040 32
1411 1185 66
1257 1417 1
1929 1094 49
644 651 91
1586 1387 56
1257 1156 14
1014 1302 92
884 778 100
30 712 34
138 88 93
1053 1058 90
709 370 88
534 363 16
981 676 12
1682 1855 16
902 894 58
217 225 66
518 514 87
637 618 48
517 740 36
892 590 21
1484 1657 67
1397 1974 82
1241 1184 77
287 640 18
1231 1763 52
679 800 7
1176 1606 4
640 315 5
908 351 43
1666 1910 30
1553 1268 18
1117 1978 18
99 679 23
1069 1667 83
1898 1389 91
701 300 86
976 354 51
990 708 78
1354 1334 44
1159 1611 70
1700 1466 13
1731 1725 84
559 747 9
1032 1293 25
1573 1622 39
1236 1611 5
1312 1081 84
104 398 53
272 112 61
518 914 13
1068 1149 71
437 107 34
517 239 48
1857 1024 75
88 651 61
1909 1704 13
642 773 59
1266 1279 76
1883 1320 20
1247 1082 1
606 817 85
601 942 99
53 47 59
521 228 56
470 69 36
1427 1688 3
1050 1982 48
1155 1221 62
1554 1832 26
343 994 91
1914 1841 75
1617 1903 76
8 973 91
1228 1760 44
1156 1557 48
1596 1824 37
559 776 52
1544 1431 1
1757 1374 68
1281 1957 83
853 791 1
450 787 89
29 392 36
175 736 17
760 61 79
1360 1250 46
1562 1992 34
1917 1800 34
1992 1392 33
1153 1047 31
1953 1930 14
1360 1625 68
1505 1852 41
178 502 31
1507 1972 18
880 679 41
844 44 63
612 325 31
565 193 41
963 398 32
447 423 81
1307 1088 90
334 590 40
751 788 84
599 512 12
1896 1083 19
27 543 74
1667 1596 95
268 859 8
663 796 48
1021 1874 62
85 99 75
708 694 87
552 125 36
129 530 19
1341 1806 95
1894 1628 52
1721 1005 85
878 748 27
991 233 2
1160 1171 89
1921 1198 21
418 141 16
1508 1577 17
1792 1255 64
134 103 72
1060 1616 88
1593 1810 28
261 420 65
1447 1275 56
554 820 55
1789 1536 9
942 350 1
890 623 19
979 339 99
967 497 87
312 155 48
502 704 60
941 914 63
1612 1768 39
364 855 38
136 513 73
903 887 4
372 58 9
30 293 80
489 463 80
392 941 41
540 636 31
1198 1636 100
1973 1056 9
853 153 33
548 282 60
506 279 64
1828 1335 94
1365 1392 35
1818 1273 33
104 243 54
133 112 53
1575 1382 9
901 317 14
1680 1139 61
685 298 44
1834 1655 69
938 219 17
807 478 100
1979 1359 91
467 808 89
265 774 72
1996 1447 17
982 140 8
1778 1126 81
955 662 60
1269 1468 11
169 388 74
714 749 15
1247 1107 30
1350 1756 15
1160 1953 70
576 175 20
1108 1721 13
1766 1116 17
1813 1958 32
1668 1508 25
1180 1279 12
1749 1330 85
488 995 49
832 195 47
294 820 96
1324 1646 19
1049 1749 49
1571 1115 86
867 686 17
1434 1405 34
858 740 36
151 474 83
1996 1403 59
553 703 20
794 422 91
1275 1174 1
168 914 56
137 913 62
1891 1937 91
969 838 95
73 130 40
1171 1114 2
60 587 48
1337 1456 79
463 137 63
527 209 34
1502 1468 78
1979 1483 39
1058 1574 38
150 589 25
1754 1322 2
1472 1638 8
819 375 33
1247 1018 30
713 675 57
1960 1719 88
1835 1642 13
452 777 70
1786 1222 79
1812 1092 22
921 302 90
1789 1896 37
