1000 5000
64 932 100
909 768 6
90 12 55
99 905 79
480 960 30
795 714 54
55 999 74
295 339 35
516 859 63
442 231 2
774 625 78
260 317 8
137 458 41
161 769 32
26 323 93
301 328 66
879 31 86
624 943 15
708 105 74
773 542 52
882 213 79
222 662 42
935 304 46
341 586 100
69 90 70
550 179 74
67 269 26
304 921 17
517 670 84
327 897 77
521 168 48
910 129 83
575 151 11
466 763 94
218 102 36
854 101 67
519 80 67
678 102 77
627 989 1
436 762 73
869 471 8
408 853 4
450 322 5
27 17 30
156 291 2
878 681 45
166 47 6
405 993 51
601 231 1
841 420 23
630 464 60
853 800 68
341 945 45
874 930 56
376 523 5
583 767 55
257 956 14
781 612 93
908 639 39
6 568 25
285 396 84
602 161 69
517 197 48
635 380 79
12 616 37
490 362 61
996 755 15
726 469 69
566 554 36
70 745 84
289 528 23
893 733 84
594 163 47
155 551 39
662 481 46
75 633 78
175 802 89
65 432 95
578 553 61
35 86 4
687 572 66
75 812 83
839 631 91
442 397 93
344 949 60
888 987 95
681 89 44
626 318 97
135 549 90
8 445 3
716 6 95
187 376 13
994 118 16
890 437 29
153 392 12
773 353 40
729 803 80
417 25 13
92 392 84
969 398 72
850 899 60
270 576 18
645 795 82
14 360 68
535 667 48
864 591 98
937 194 25
512 536 14
614 3 22
680 673 92
84 80 92
219 497 33
500 703 57
161 889 91
613 179 46
598 289 100
741 182 19
925 790 3
278 517 39
171 556 18
155 384 80
586 595 47
351 788 91
179 342 98
322 633 93
666 490 6
143 685 30
192 786 32
509 914 78
146 668 91
990 975 20
98 355 42
576 103 90
66 102 16
906 131 28
107 855 1
761 92 69
642 90 47
828 809 37
839 339 55
893 57 73
630 896 16
293 462 68
387 344 98
564 189 49
512 248 54
27 161 37
895 192 48
505 264 56
539 518 81
395 724 61
303 932 78
858 321 90
551 355 58
226 335 46
459 5 43
319 486 29
656 379 51
787 679 91
167 797 82
881 763 23
681 351 38
623 469 70
941 474 63
538 386 21
966 383 49
36 428 31
712 190 63
356 969 67
134 868 44
732 834 54
362 78 32
175 466 30
462 754 45
236 807 53
397 797 95
652 891 43
707 286 61
293 203 61
808 245 78
32 599 46
15 72 28
987 657 40
623 674 85
175 597 93
429 103 56
391 305 92
14 474 18
766 948 86
663 276 84
827 923 67
39 733 41
836 265 100
579 197 8
9 239 99
447 965 41
901 471 54
181 888 29
769 424 52
672 266 18
595 566 93
768 489 85
910 225 72
647 85 51
706 280 57
246 730 69
579 440 47
190 622 81
223 644 79
647 141 96
911 414 50
789 21 33
414 798 94
998 647 56
978 272 91
26 266 87
23 910 28
61 940 33
212 400 98
760 673 44
923 558 11
571 834 93
817 708 74
868 470 15
815 192 29
99 684 83
634 583 54
275 432 21
325 700 26
205 148 12
851 790 63
912 837 10
386 543 5
483 565 4
884 810 92
506 339 20
97 264 3
929 284 47
575 700 46
874 830 46
490 805 60
479 986 63
94 623 70
323 91 98
727 162 34
138 312 18
654 791 17
563 480 21
837 595 64
662 317 48
164 622 63
14 62 3
546 359 36
23 56 63
649 887 4
562 620 35
688 949 50
463 102 100
885 347 87
37 313 17
493 947 46
673 168 95
646 752 92
236 309 24
262 577 12
115 260 75
948 689 74
429 621 36
503 845 98
187 757 67
123 720 42
261 170 79
760 625 63
312 41 57
188 184 92
253 236 32
991 335 100
545 85 84
713 423 96
893 360 81
693 541 33
953 16 3
514 945 72
363 580 75
527 436 5
625 371 41
481 271 21
653 251 85
898 602 50
680 745 55
878 293 51
842 729 9
163 809 20
173 703 29
376 274 63
735 341 34
706 87 6
485 338 83
449 602 77
102 918 58
105 605 32
104 336 94
685 352 47
842 84 77
238 196 47
69 638 47
671 719 69
151 676 60
442 89 59
707 943 8
269 541 8
747 372 55
48 79 38
212 223 80
359 982 67
521 490 61
446 914 56
161 667 85
984 155 19
478 165 21
911 867 95
275 336 2
311 403 35
393 13 98
574 753 8
433 463 52
209 64 51
414 141 34
2 495 97
962 640 10
451 966 97
906 683 5
490 810 31
423 595 80
81 385 60
634 761 96
604 352 55
63 518 62
478 1 16
211 117 9
937 817 87
352 775 72
896 265 2
469 119 93
33 66 51
386 782 43
901 775 35
737 191 1
669 261 44
640 146 21
653 165 96
466 169 8
285 549 56
927 357 79
365 654 10
337 678 42
976 125 97
577 453 3
686 436 64
856 536 59
226 609 56
163 81 69
896 566 91
529 649 92
814 701 38
737 838 19
886 398 68
959 697 54
993 82 90
851 868 85
991 872 9
707 802 81
856 663 69
881 689 75
622 150 45
594 34 67
910 581 47
985 353 14
240 904 22
306 133 10
21 27 64
761 15 50
536 921 31
548 596 49
599 521 64
975 460 78
184 4 39
779 774 30
529 345 67
445 258 90
78 869 41
275 809 70
164 784 12
378 692 74
928 748 13
166 734 10
289 242 13
515 133 24
630 636 4
496 782 69
591 324 9
321 611 84
619 872 100
691 789 36
35 531 90
891 639 85
376 839 87
613 337 61
180 250 91
316 651 96
765 510 19
790 631 60
441 530 29
199 944 48
548 363 95
919 195 5
849 355 69
134 537 28
652 938 68
548 169 51
790 528 87
666 640 37
679 824 47
386 373 18
230 607 54
387 349 48
208 556 15
492 764 55
950 414 77
873 710 45
717 21 71
744 285 25
724 873 100
739 718 71
693 182 86
880 472 16
136 368 84
469 909 36
719 814 32
219 545 74
664 23 6
143 537 61
319 932 77
122 769 83
870 374 78
279 399 18
61 375 100
847 769 31
799 463 57
199 65 64
276 643 50
504 860 75
626 702 56
731 165 51
483 311 53
970 32 100
786 851 1
723 927 7
556 979 85
752 681 7
25 276 57
334 571 80
911 599 6
124 490 41
130 750 68
55 250 91
971 550 48
141 985 7
834 371 17
217 487 17
560 240 19
399 678 63
12 86 43
509 270 65
67 391 77
650 79 23
911 594 73
44 377 21
935 793 51
968 3 60
205 480 71
864 736 98
173 252 10
482 338 71
577 512 60
420 203 18
208 376 96
589 390 95
797 608 97
612 622 96
992 373 82
751 55 14
135 232 62
791 809 47
729 748 36
766 257 9
782 575 39
472 210 62
646 803 4
456 906 12
526 583 5
379 521 59
143 842 56
262 851 68
165 587 20
692 622 81
885 634 100
961 501 96
464 945 83
883 434 81
927 269 31
127 317 67
103 692 95
476 432 38
882 176 42
936 22 7
672 321 53
763 455 24
985 557 3
57 186 80
619 313 14
179 583 26
727 461 44
875 980 96
955 79 96
903 268 91
533 178 93
492 477 66
541 888 91
946 370 75
109 786 15
291 961 38
335 816 41
136 910 24
769 22 3
506 477 12
375 332 53
551 686 52
976 658 12
252 744 86
206 714 44
848 990 78
847 151 1
839 507 65
688 333 30
695 631 41
136 476 51
60 638 7
114 965 63
425 973 2
707 107 54
818 720 62
520 596 32
205 141 33
837 792 90
768 387 49
241 812 70
427 16 47
585 835 10
706 331 24
745 436 87
960 15 99
266 118 33
571 265 39
602 66 85
996 956 18
769 66 45
441 528 8
230 555 60
474 73 22
849 507 66
951 699 49
868 550 35
638 345 80
565 699 60
301 472 81
742 456 18
52 961 82
699 324 57
731 357 24
300 960 64
789 217 11
584 63 70
722 742 94
160 827 28
380 468 42
904 249 47
276 977 25
670 867 93
94 873 94
847 429 62
178 142 74
127 352 71
520 876 32
497 492 78
284 966 62
394 658 93
10 901 66
83 224 34
238 463 95
966 269 54
609 404 8
572 920 50
238 833 13
367 115 5
873 671 10
700 317 12
299 673 20
755 264 69
689 425 33
159 499 39
632 943 92
649 711 65
840 743 93
877 659 10
79 478 75
447 443 96
830 609 51
314 261 53
369 688 12
390 360 61
773 579 3
453 867 26
938 867 13
587 945 83
773 878 41
239 735 65
457 621 87
259 994 36
622 423 56
443 294 49
494 631 57
115 166 60
800 354 17
500 933 68
229 992 71
490 116 57
678 604 89
456 698 38
631 321 17
660 603 38
345 435 27
663 93 51
489 497 36
542 301 85
697 275 58
671 493 26
92 725 2
944 152 70
829 807 74
367 639 58
252 486 74
91 520 89
475 889 47
518 232 41
213 998 96
120 80 32
147 16 6
840 356 24
648 720 54
114 577 99
453 124 40
933 22 22
860 331 52
272 18 5
995 584 69
174 511 47
55 595 33
969 557 69
313 979 21
613 700 77
885 413 1
446 731 1
304 324 23
736 671 16
24 661 5
406 214 82
370 169 95
633 783 11
518 486 31
361 781 77
327 211 47
45 708 31
377 573 64
332 710 14
941 553 90
319 938 59
255 690 40
668 188 20
174 918 27
752 262 62
627 309 2
738 568 6
123 865 25
734 358 62
852 481 5
203 468 17
414 817 21
630 890 49
258 471 72
873 907 30
357 298 14
783 256 58
895 681 72
427 789 70
114 791 57
333 101 9
546 193 9
797 175 13
199 852 12
359 439 41
823 670 89
997 256 9
478 648 88
334 303 72
987 979 80
186 54 16
831 157 87
466 44 13
149 421 76
706 143 1
474 317 93
938 666 54
935 398 1
743 501 92
195 154 88
720 528 16
970 514 15
62 137 60
357 265 31
399 657 41
312 974 60
142 249 83
239 499 27
995 714 52
699 88 29
464 309 33
555 648 97
851 954 12
851 712 49
408 619 22
549 362 56
701 464 38
157 225 28
159 211 98
688 3 95
54 413 97
0 811 7
99 893 6
83 971 72
853 697 30
682 936 41
221 830 30
371 608 87
323 995 97
207 361 54
686 363 54
106 723 5
713 666 68
291 485 23
311 949 54
196 797 45
814 672 78
933 502 22
866 763 58
890 708 6
835 799 63
564 416 64
833 710 11
383 796 76
558 115 47
158 390 38
346 230 24
279 853 21
903 517 17
764 850 49
300 795 24
32 14 75
171 745 42
98 753 89
955 301 69
592 541 95
426 335 11
90 74 22
379 181 31
781 436 70
455 806 88
921 289 45
539 118 79
491 168 4
570 426 37
351 152 29
423 767 53
750 535 6
560 815 30
315 827 46
807 59 88
112 277 62
703 110 11
561 874 39
789 914 96
592 681 100
842 441 16
697 640 65
695 242 56
100 34 21
42 318 35
351 9 48
191 169 9
612 319 45
162 830 71
146 212 33
80 688 1
908 551 62
822 554 46
739 862 45
239 28 97
607 857 55
296 303 76
593 120 39
115 979 18
15 469 84
87 547 41
507 846 27
611 299 91
466 661 82
366 784 50
478 589 93
915 29 82
72 948 10
741 30 94
894 871 92
939 144 8
479 625 95
175 118 40
338 197 95
508 90 59
616 857 13
481 657 70
663 832 66
664 233 7
675 342 14
275 791 33
270 805 67
36 887 73
157 551 24
565 525 46
833 203 88
237 764 73
714 598 9
288 902 2
616 836 93
172 269 67
414 824 54
783 594 46
34 13 11
607 794 5
454 549 19
281 341 30
167 275 44
830 589 91
220 788 65
437 431 28
201 595 3
39 653 15
841 26 19
793 330 52
882 749 24
943 458 80
339 887 10
904 424 43
553 606 12
765 795 32
911 990 46
743 459 46
910 151 99
453 323 86
544 727 34
468 975 37
236 958 14
406 97 50
85 954 13
187 506 62
493 368 88
905 606 39
602 713 16
253 732 47
761 697 38
318 137 14
141 619 69
166 82 79
336 425 23
220 590 99
322 26 45
570 317 85
895 972 87
637 397 25
561 512 73
164 464 87
271 605 76
484 223 31
51 426 95
300 168 59
352 151 43
76 106 25
780 856 73
124 940 13
188 824 76
663 445 36
618 257 32
126 532 41
695 699 24
704 303 95
309 472 66
709 535 38
476 682 57
533 17 28
872 589 97
438 692 61
667 478 36
4 356 3
204 50 35
497 147 83
31 68 99
465 389 82
588 256 35
673 29 47
555 276 2
585 396 9
419 486 88
964 542 68
828 88 28
15 20 52
682 757 94
328 243 38
921 694 91
153 236 24
822 419 58
804 655 54
918 444 73
901 699 99
295 226 38
144 721 31
495 910 90
886 802 21
565 245 44
226 24 4
482 38 14
541 651 96
379 471 5
428 422 27
269 104 21
613 184 7
677 47 58
6 35 88
574 927 83
528 893 72
959 252 36
180 537 32
154 345 90
648 382 7
699 504 53
677 222 69
900 267 42
203 189 39
589 693 50
481 927 91
79 201 55
910 420 36
722 625 6
629 8 85
134 277 11
788 57 71
75 999 96
21 848 94
664 459 75
147 366 23
145 580 16
677 250 39
305 494 61
820 640 13
945 99 36
414 567 18
467 706 12
774 31 55
286 174 26
241 967 8
987 199 99
942 11 44
551 392 86
434 351 4
911 669 12
476 160 24
694 308 47
643 485 17
261 185 37
357 800 20
432 692 39
986 279 23
279 667 9
992 198 30
691 559 72
289 451 22
930 258 80
992 706 80
514 195 18
274 704 39
493 102 69
334 944 2
661 122 30
20 73 71
110 249 38
783 595 97
196 916 41
253 306 14
648 482 66
249 542 30
475 554 53
925 963 41
136 814 67
934 763 72
943 898 71
628 259 33
143 445 20
75 444 67
391 572 36
169 639 25
330 846 34
984 166 87
119 440 9
375 624 10
228 487 59
820 934 85
166 793 100
605 595 65
124 700 91
788 771 81
735 482 8
114 490 38
434 379 98
144 714 37
990 891 81
676 517 9
534 970 89
300 49 34
769 712 64
245 720 28
222 236 19
395 262 57
281 296 8
997 3 68
307 77 13
137 804 50
612 600 44
908 629 74
224 520 76
872 114 13
427 981 41
442 214 68
982 641 27
338 597 92
535 741 30
462 627 48
365 717 65
581 766 67
434 53 50
402 954 10
279 453 84
779 200 65
593 9 21
521 253 46
78 966 10
219 382 48
97 378 78
406 906 30
877 736 13
608 996 36
293 96 44
747 992 73
626 178 78
69 85 36
242 125 24
530 215 17
100 263 47
771 354 54
577 930 6
27 974 46
152 223 35
712 812 19
323 545 96
412 759 56
893 948 46
253 783 60
107 599 83
662 39 54
232 383 64
875 863 16
828 885 58
738 471 26
611 902 28
778 751 30
283 396 2
983 367 87
839 765 71
679 76 82
567 873 12
574 98 65
761 623 32
352 856 16
876 131 77
636 388 75
481 535 33
118 811 61
455 183 55
4 623 82
357 255 67
55 941 60
436 989 53
375 893 90
789 508 88
558 832 45
26 978 78
328 224 52
217 668 87
633 81 96
376 906 52
17 229 16
581 854 66
102 765 64
272 313 32
548 254 96
365 220 87
274 384 3
33 846 82
399 806 13
371 128 56
167 417 3
227 108 90
919 175 61
614 208 9
664 803 83
882 68 89
87 103 19
644 579 22
595 485 32
353 533 82
490 283 23
200 34 90
253 824 62
597 114 48
213 276 64
11 7 31
970 277 82
370 900 30
302 539 23
854 908 12
447 546 14
469 810 49
326 489 64
268 19 16
821 263 9
189 999 74
731 321 52
297 653 92
403 845 29
774 200 61
483 853 88
787 217 89
437 839 78
574 477 62
410 463 85
495 671 52
328 391 43
598 54 31
454 903 92
421 368 69
702 104 36
568 632 18
452 11 13
433 165 12
63 575 57
80 285 78
521 523 71
54 374 53
492 334 28
498 892 94
462 608 45
676 668 18
649 803 11
965 870 5
187 107 94
305 131 17
301 288 99
439 310 41
791 291 82
780 168 42
840 188 80
50 610 93
770 689 73
37 979 32
193 767 89
20 900 50
687 725 8
25 570 36
602 579 79
972 167 14
369 699 59
433 154 28
570 623 89
311 543 60
728 616 39
299 842 81
470 14 60
579 521 4
856 413 89
737 766 11
452 380 66
650 994 19
263 942 23
814 36 70
964 49 29
8 880 80
82 492 62
423 559 77
148 335 23
247 35 85
51 317 89
678 54 93
840 230 52
359 191 45
633 325 78
371 376 88
756 983 93
723 104 99
915 806 100
196 423 8
263 518 83
958 465 68
314 523 74
357 678 75
444 193 11
708 521 70
803 90 38
993 496 47
895 782 5
276 868 36
622 206 85
958 942 85
449 898 28
883 499 15
758 988 75
559 501 11
73 28 83
300 577 35
182 742 59
827 594 60
648 408 74
643 906 36
388 923 49
875 235 99
696 287 99
696 977 100
308 671 56
506 467 34
362 661 82
969 109 50
820 309 19
502 106 2
994 979 48
663 912 12
199 114 60
3 839 24
712 668 89
346 525 9
233 790 37
151 723 48
93 523 79
928 644 54
590 75 59
81 259 50
990 66 96
640 364 7
271 255 13
499 922 1
649 678 50
253 909 48
435 142 5
503 793 33
723 438 94
206 952 10
133 632 18
343 67 41
875 380 50
794 605 84
496 289 46
157 2 81
46 363 85
184 240 85
548 79 39
617 727 3
79 303 98
284 223 68
907 822 98
113 122 40
283 325 61
299 453 60
174 323 20
226 52 43
215 179 44
693 932 56
75 806 14
189 569 14
695 677 17
601 925 52
4 808 80
851 858 18
896 808 12
208 21 37
756 305 24
655 459 80
940 796 5
756 139 41
287 517 84
426 102 17
175 488 39
798 871 90
564 216 95
821 494 22
44 229 49
313 328 76
877 578 4
114 155 89
395 32 9
85 906 58
246 794 88
428 310 36
633 721 9
830 20 23
655 559 98
335 153 11
236 952 91
579 221 86
278 242 37
58 333 47
314 966 45
843 37 68
917 296 57
296 272 66
885 985 42
698 544 13
629 61 66
501 450 98
349 937 60
114 34 81
213 699 82
653 180 32
354 927 55
661 879 78
883 791 51
664 261 50
197 229 99
760 563 35
492 605 58
209 785 85
146 88 23
137 809 58
866 26 99
990 63 14
228 610 14
338 242 71
602 472 36
218 679 25
717 788 98
590 203 12
952 40 12
5 813 40
136 7 51
777 571 48
417 897 6
685 998 85
557 971 18
693 912 75
364 709 16
45 165 2
88 273 5
142 126 41
997 779 32
803 401 43
775 331 81
992 571 68
470 863 1
448 14 66
535 27 34
367 954 12
19 493 41
232 278 71
354 840 9
197 690 74
426 966 43
792 27 71
790 324 90
58 618 65
637 2 88
327 594 88
293 450 89
331 900 32
220 717 52
133 647 51
21 852 74
853 2 21
675 37 63
407 136 49
339 923 46
956 826 92
268 455 14
652 600 60
282 32 9
21 386 36
257 713 21
834 458 77
994 535 16
914 23 66
890 227 73
425 279 43
270 258 42
876 760 56
166 992 44
65 901 84
734 371 76
763 659 10
161 441 52
815 492 33
525 267 32
834 137 40
466 297 57
18 967 95
401 478 28
86 770 72
839 219 41
339 925 21
901 761 35
693 935 43
438 920 41
178 723 85
141 820 40
252 544 82
897 422 15
190 183 67
709 690 27
73 675 19
223 11 65
908 346 74
486 439 30
393 744 70
874 407 5
600 734 41
539 442 44
122 337 17
151 945 15
634 715 34
440 449 35
448 884 56
479 718 1
381 972 36
568 326 11
244 102 38
898 223 59
492 836 55
626 667 76
214 403 33
997 750 13
981 77 8
92 597 59
928 224 61
454 411 35
93 764 64
24 873 49
413 56 31
478 678 67
632 471 8
514 840 65
36 569 52
527 319 63
181 392 5
148 799 69
374 131 33
38 121 53
559 932 40
187 846 94
959 424 51
149 717 19
535 373 4
353 537 38
784 814 94
392 330 98
125 80 17
22 779 36
858 574 86
833 618 6
86 972 76
117 494 43
543 487 40
195 760 58
136 271 13
584 999 39
291 787 12
152 148 74
570 599 20
553 415 62
63 748 81
359 465 38
743 898 80
909 854 91
949 308 3
589 805 50
785 59 35
389 449 90
296 720 38
503 807 42
66 770 70
547 434 35
442 487 59
201 519 65
86 63 94
815 863 68
920 787 10
847 47 85
182 331 63
173 652 79
282 828 43
678 535 92
574 242 41
516 178 56
788 316 58
245 125 71
975 233 98
276 33 85
754 796 19
814 339 46
79 344 94
428 962 84
312 90 4
971 146 52
524 260 87
878 197 58
631 492 49
823 468 32
120 892 61
712 674 75
682 917 63
282 575 26
119 150 30
914 556 81
872 330 4
736 900 74
852 846 27
454 377 13
740 584 6
287 63 46
778 386 34
304 293 84
704 189 61
651 298 26
935 13 40
579 44 36
296 736 46
712 434 89
844 150 3
531 790 33
90 783 2
740 210 87
592 956 25
966 853 55
314 229 24
838 661 95
482 768 61
866 307 65
115 909 42
631 262 6
494 719 71
514 272 76
842 183 32
220 868 25
544 787 48
777 80 50
172 780 47
917 585 33
284 677 87
346 961 90
752 352 98
253 929 58
406 650 70
731 530 84
647 781 59
238 655 38
830 991 93
517 280 81
895 471 28
424 490 24
700 778 12
354 931 42
622 664 5
542 390 75
321 926 94
339 525 32
611 466 77
774 24 2
855 899 70
379 483 49
720 947 78
675 849 55
656 96 30
565 133 17
291 81 94
209 275 95
9 189 39
382 344 38
564 811 100
148 608 30
82 786 67
607 884 5
424 304 4
213 999 98
38 718 79
451 472 95
995 615 15
386 410 76
669 557 73
351 897 89
844 148 28
305 802 71
986 457 10
204 994 29
947 579 99
449 836 88
223 131 92
230 342 17
861 139 4
757 276 64
581 623 46
8 474 42
767 42 96
430 319 32
912 666 58
13 494 22
833 7 68
460 343 44
512 905 65
644 722 10
161 65 3
481 111 90
211 535 95
969 622 68
280 763 18
330 789 73
470 922 13
811 946 89
406 99 20
545 842 3
102 270 62
902 469 56
793 630 91
571 324 49
550 270 14
561 836 37
733 768 44
161 245 72
319 709 69
895 854 68
299 376 49
213 329 99
500 531 71
26 703 50
292 468 95
419 348 55
281 352 72
134 504 47
509 178 94
763 559 94
232 728 30
329 33 80
459 216 89
675 393 73
761 179 44
657 412 99
176 797 54
810 151 72
612 792 2
766 403 26
186 546 61
323 287 77
838 22 22
433 914 85
217 329 29
9 395 84
316 379 95
951 639 67
322 423 93
973 869 68
411 295 5
487 869 71
77 555 8
928 33 45
482 114 17
137 473 99
104 363 11
841 572 21
556 866 8
494 728 42
131 811 27
525 570 22
256 389 42
870 561 57
266 386 33
35 286 43
160 115 28
254 28 41
396 962 65
316 883 68
786 585 45
85 463 16
956 972 40
94 249 53
504 609 31
742 15 32
151 954 62
471 397 80
852 831 45
761 619 86
579 531 21
323 510 41
329 769 56
592 970 51
115 753 13
443 227 80
164 35 75
498 60 50
470 522 76
83 40 3
432 766 67
806 461 76
576 466 67
552 367 17
185 316 18
165 997 84
66 729 95
643 988 19
320 937 88
636 908 33
51 335 6
29 178 13
117 160 92
445 459 19
953 521 22
72 394 21
683 713 6
675 137 35
46 367 79
776 75 87
434 373 73
364 818 11
68 499 11
870 347 74
583 222 54
100 488 71
852 345 27
978 786 99
932 657 67
851 148 72
997 636 69
87 714 31
369 500 16
707 338 91
596 340 91
339 377 11
575 451 52
136 211 50
700 913 42
985 592 22
834 80 46
771 218 60
915 951 66
292 985 78
822 835 1
827 643 38
937 702 41
227 487 65
483 201 88
839 861 54
668 550 59
891 783 19
963 828 88
323 441 6
550 509 16
478 668 15
800 191 47
926 739 14
712 54 53
382 135 50
900 828 14
789 630 94
671 246 93
189 941 24
713 548 16
534 732 80
108 189 60
669 131 24
391 843 66
580 539 98
497 919 86
792 132 83
860 590 71
555 493 61
871 949 37
411 787 74
766 905 92
409 30 57
140 812 74
931 51 61
781 873 41
832 233 20
161 545 43
252 3 66
988 603 44
707 780 43
698 958 66
250 151 41
495 160 79
491 568 100
406 373 57
519 400 86
31 318 13
726 94 6
614 183 81
720 293 97
696 251 37
68 388 54
378 640 89
140 332 70
837 385 23
126 374 43
94 554 1
129 936 14
250 289 32
765 175 70
923 244 49
981 382 85
807 285 50
980 191 77
842 62 84
534 586 79
21 806 10
10 719 17
315 555 41
367 291 2
25 695 60
767 920 42
923 874 28
104 599 25
318 20 21
81 899 87
203 610 39
920 609 47
457 651 12
754 10 76
853 601 64
674 375 38
316 973 96
778 84 29
658 728 28
817 39 28
564 49 26
483 838 56
918 758 86
242 625 29
530 862 26
682 948 16
568 549 28
919 781 68
468 448 74
959 134 13
991 359 53
562 864 81
817 433 53
365 348 93
638 967 65
15 286 84
205 163 33
428 590 38
946 563 87
685 531 42
277 875 68
728 708 26
783 390 82
40 277 72
654 174 30
750 561 34
591 417 34
931 656 95
920 442 29
125 328 23
175 371 14
945 209 40
224 30 78
406 14 20
457 470 14
982 999 89
116 536 80
583 95 87
877 640 42
360 763 6
401 587 5
322 213 46
680 962 6
52 112 59
481 105 44
212 130 10
218 927 56
875 304 45
41 789 91
195 334 72
963 508 47
273 885 13
529 732 52
183 610 98
681 11 41
23 717 54
579 332 75
531 126 76
492 453 10
409 770 13
94 215 89
345 201 73
317 354 61
240 610 49
794 972 87
265 668 26
221 4 63
29 916 37
460 329 11
538 425 74
297 811 31
640 653 51
104 672 75
963 152 36
537 229 89
418 152 19
778 799 48
13 452 25
696 425 76
603 404 34
629 304 69
472 403 21
526 231 90
624 111 67
53 650 43
720 995 85
296 775 71
509 952 69
913 786 84
379 537 7
968 684 27
219 921 7
128 65 71
129 971 78
352 204 30
271 419 29
821 724 10
720 446 52
745 309 6
951 476 83
654 602 4
434 354 58
186 334 7
737 266 92
966 814 51
412 265 48
901 705 86
393 723 17
483 9 50
493 760 46
3 561 76
583 869 28
754 251 8
624 125 87
750 365 91
83 927 8
439 286 24
279 463 89
126 32 52
47 451 3
450 255 41
901 363 22
205 763 100
152 850 12
108 377 43
903 763 46
581 921 12
736 351 75
591 56 60
807 714 62
594 158 20
570 424 63
467 216 9
342 259 21
265 572 8
587 814 10
957 448 9
173 848 61
655 10 82
946 85 44
667 854 8
712 927 29
718 419 72
483 550 78
780 640 57
22 175 51
513 464 61
606 522 17
947 948 5
160 241 69
385 322 92
328 930 9
930 725 83
653 818 57
31 646 73
747 353 40
364 419 81
998 308 90
929 254 36
22 890 84
339 5 58
316 69 50
90 218 73
131 61 72
768 934 100
715 25 62
666 528 54
729 907 30
162 945 74
283 609 61
764 151 40
143 763 63
70 530 93
986 789 26
486 914 55
220 677 84
493 771 63
104 318 67
538 44 41
861 484 3
852 792 36
168 893 67
426 192 6
84 833 69
205 872 38
342 648 36
43 266 91
233 945 30
308 345 42
467 75 14
720 71 10
600 199 31
869 718 20
306 243 94
46 469 30
390 854 84
257 160 56
157 454 82
504 376 28
202 743 55
263 262 33
712 320 27
584 321 4
996 705 20
208 362 71
264 831 44
886 436 39
685 69 95
555 986 11
576 22 73
525 77 29
931 792 4
56 471 59
250 263 21
912 304 72
815 388 38
736 422 81
390 898 68
211 539 69
477 231 92
226 664 28
441 747 26
197 344 46
671 212 80
41 584 85
636 184 89
651 92 93
271 128 1
98 682 8
558 768 37
751 806 55
991 372 25
914 291 23
649 872 11
312 398 82
687 42 5
316 976 13
885 104 83
507 236 2
237 929 19
3 404 8
103 702 77
850 877 4
452 568 41
612 618 45
690 572 69
259 461 56
80 142 89
891 879 29
418 764 80
606 156 7
475 72 2
971 20 81
348 628 98
191 616 1
639 36 4
89 79 5
242 531 67
420 689 100
796 854 73
813 268 40
829 524 29
542 821 57
720 190 36
154 962 39
796 550 70
838 514 71
442 783 55
730 862 85
108 856 58
700 535 41
533 995 3
858 54 29
915 177 94
98 254 65
925 99 92
748 565 12
909 205 62
29 546 71
224 748 34
748 135 90
298 587 53
76 314 88
458 331 48
254 994 83
490 786 1
387 950 10
983 829 53
854 183 25
500 462 58
398 197 83
871 0 32
257 165 80
656 770 94
646 38 89
779 661 23
558 144 88
111 761 58
118 954 42
363 912 67
640 83 75
324 274 21
491 465 99
84 390 60
706 752 83
122 130 57
116 949 33
568 812 11
20 345 62
603 903 8
661 178 77
183 116 41
190 650 51
406 895 92
353 896 92
806 362 12
658 657 8
355 471 3
190 270 5
939 404 50
575 523 17
117 48 35
705 84 67
649 839 51
536 852 100
435 644 50
297 916 51
926 199 80
924 643 25
643 543 22
466 302 91
127 645 58
646 280 97
534 49 14
391 101 62
581 204 96
213 659 50
722 296 33
322 610 83
495 879 43
95 874 25
998 163 52
496 116 1
747 449 36
728 454 11
8 618 31
541 393 9
890 224 24
407 435 75
732 386 79
351 341 59
279 20 72
607 155 6
377 557 90
109 406 19
468 128 38
579 405 38
965 270 64
911 320 95
746 603 21
667 239 80
730 282 7
953 515 94
866 351 13
244 406 48
549 755 48
225 222 49
205 448 27
277 622 11
970 807 2
239 31 67
740 961 45
5 563 72
422 6 43
75 49 96
917 655 13
520 402 89
882 881 72
738 137 10
539 433 41
465 997 21
800 751 1
299 151 31
81 654 19
490 641 26
405 601 47
334 589 74
675 262 30
750 157 17
906 765 31
659 230 65
25 949 33
8 106 47
367 56 89
7 341 33
625 273 83
670 418 91
790 989 61
907 487 9
607 693 29
446 479 78
56 179 2
446 743 85
540 109 65
833 401 86
103 652 77
115 990 79
224 697 80
685 123 63
217 17 61
581 692 28
214 551 27
36 938 1
5 593 53
766 271 5
699 81 83
715 227 47
644 816 22
991 822 93
26 773 30
310 168 70
838 349 51
729 393 23
127 186 30
659 207 61
78 137 29
905 430 100
272 694 29
326 477 44
438 418 18
131 928 48
5 699 86
410 856 86
157 860 17
920 617 2
19 351 88
343 333 30
325 322 15
55 897 49
376 585 76
890 776 38
383 249 35
918 845 64
370 501 40
359 437 22
670 964 94
112 82 79
294 319 33
875 819 84
329 644 58
319 405 45
838 998 38
943 301 86
500 964 78
794 817 19
37 772 67
120 220 68
825 51 88
121 327 98
529 266 60
723 94 62
